#    L    TT             EE             BB             TE          
  1931   0.241867E+03   0.899925E+01   0.393786E-01  -0.478245E+01
  1932   0.240997E+03   0.903241E+01   0.393186E-01  -0.483985E+01
  1933   0.240135E+03   0.906450E+01   0.392588E-01  -0.490018E+01
  1934   0.239280E+03   0.909699E+01   0.391991E-01  -0.496276E+01
  1935   0.238434E+03   0.912838E+01   0.391397E-01  -0.502765E+01
  1936   0.237596E+03   0.916089E+01   0.390804E-01  -0.509492E+01
  1937   0.236759E+03   0.919076E+01   0.390215E-01  -0.516389E+01
  1938   0.235938E+03   0.922244E+01   0.389630E-01  -0.523538E+01
  1939   0.235126E+03   0.925292E+01   0.389048E-01  -0.530946E+01
  1940   0.234316E+03   0.928367E+01   0.388470E-01  -0.538619E+01
  1941   0.233523E+03   0.931392E+01   0.387897E-01  -0.546416E+01
  1942   0.232725E+03   0.934363E+01   0.387329E-01  -0.554492E+01
  1943   0.231944E+03   0.937352E+01   0.386766E-01  -0.562855E+01
  1944   0.231174E+03   0.940132E+01   0.386208E-01  -0.571361E+01
  1945   0.230399E+03   0.943071E+01   0.385656E-01  -0.580020E+01
  1946   0.229643E+03   0.945869E+01   0.385110E-01  -0.589060E+01
  1947   0.228883E+03   0.948671E+01   0.384569E-01  -0.598190E+01
  1948   0.228149E+03   0.951398E+01   0.384034E-01  -0.607642E+01
  1949   0.227413E+03   0.953973E+01   0.383505E-01  -0.617198E+01
  1950   0.226689E+03   0.956614E+01   0.382982E-01  -0.627089E+01
  1951   0.225977E+03   0.959243E+01   0.382465E-01  -0.637098E+01
  1952   0.225270E+03   0.961632E+01   0.381953E-01  -0.647369E+01
  1953   0.224577E+03   0.964076E+01   0.381447E-01  -0.657828E+01
  1954   0.223890E+03   0.966420E+01   0.380946E-01  -0.668469E+01
  1955   0.223209E+03   0.968736E+01   0.380450E-01  -0.679363E+01
  1956   0.222535E+03   0.970944E+01   0.379959E-01  -0.690360E+01
  1957   0.221904E+03   0.973041E+01   0.379473E-01  -0.701529E+01
  1958   0.221229E+03   0.975096E+01   0.378991E-01  -0.712868E+01
  1959   0.220591E+03   0.977031E+01   0.378513E-01  -0.724372E+01
  1960   0.219954E+03   0.978992E+01   0.378038E-01  -0.736037E+01
  1961   0.219332E+03   0.980824E+01   0.377566E-01  -0.747787E+01
  1962   0.218719E+03   0.982600E+01   0.377097E-01  -0.759618E+01
  1963   0.218114E+03   0.984241E+01   0.376630E-01  -0.771525E+01
  1964   0.217519E+03   0.985817E+01   0.376165E-01  -0.783579E+01
  1965   0.216941E+03   0.987252E+01   0.375701E-01  -0.795703E+01
  1966   0.216366E+03   0.988541E+01   0.375238E-01  -0.807966E+01
  1967   0.215808E+03   0.989832E+01   0.374775E-01  -0.820291E+01
  1968   0.215246E+03   0.990971E+01   0.374313E-01  -0.832674E+01
  1969   0.214710E+03   0.992032E+01   0.373850E-01  -0.845110E+01
  1970   0.214171E+03   0.993159E+01   0.373386E-01  -0.857597E+01
  1971   0.213651E+03   0.994053E+01   0.372921E-01  -0.870131E+01
  1972   0.213135E+03   0.994787E+01   0.372454E-01  -0.882633E+01
  1973   0.212632E+03   0.995582E+01   0.371985E-01  -0.895247E+01
  1974   0.212149E+03   0.996138E+01   0.371513E-01  -0.907897E+01
  1975   0.211664E+03   0.996677E+01   0.371040E-01  -0.920578E+01
  1976   0.211193E+03   0.997049E+01   0.370563E-01  -0.933212E+01
  1977   0.210736E+03   0.997402E+01   0.370083E-01  -0.945869E+01
  1978   0.210285E+03   0.997659E+01   0.369600E-01  -0.958472E+01
  1979   0.209848E+03   0.997819E+01   0.369114E-01  -0.971092E+01
  1980   0.209426E+03   0.997883E+01   0.368624E-01  -0.983724E+01
  1981   0.209004E+03   0.997849E+01   0.368130E-01  -0.996291E+01
  1982   0.208597E+03   0.997717E+01   0.367633E-01  -0.100886E+02
  1983   0.208206E+03   0.997485E+01   0.367133E-01  -0.102144E+02
  1984   0.207823E+03   0.997228E+01   0.366629E-01  -0.103394E+02
  1985   0.207456E+03   0.996797E+01   0.366122E-01  -0.104643E+02
  1986   0.207090E+03   0.996340E+01   0.365611E-01  -0.105884E+02
  1987   0.206733E+03   0.995857E+01   0.365098E-01  -0.107124E+02
  1988   0.206393E+03   0.995272E+01   0.364583E-01  -0.108356E+02
  1989   0.206062E+03   0.994659E+01   0.364064E-01  -0.109570E+02
  1990   0.205748E+03   0.993945E+01   0.363544E-01  -0.110798E+02
  1991   0.205429E+03   0.993053E+01   0.363023E-01  -0.112008E+02
  1992   0.205120E+03   0.992206E+01   0.362500E-01  -0.113215E+02
  1993   0.204828E+03   0.991329E+01   0.361976E-01  -0.114413E+02
  1994   0.204547E+03   0.990273E+01   0.361452E-01  -0.115607E+02
  1995   0.204284E+03   0.989184E+01   0.360927E-01  -0.116797E+02
  1996   0.204017E+03   0.987988E+01   0.360404E-01  -0.117976E+02
  1997   0.203760E+03   0.986757E+01   0.359881E-01  -0.119137E+02
  1998   0.203522E+03   0.985564E+01   0.359360E-01  -0.120293E+02
  1999   0.203288E+03   0.984184E+01   0.358841E-01  -0.121452E+02
  2000   0.203058E+03   0.982838E+01   0.358325E-01  -0.122591E+02
  2001   0.202847E+03   0.981450E+01   0.357811E-01  -0.123725E+02
  2002   0.202640E+03   0.979944E+01   0.357301E-01  -0.124854E+02
  2003   0.202444E+03   0.978396E+01   0.356795E-01  -0.125969E+02
  2004   0.202259E+03   0.976803E+01   0.356293E-01  -0.127076E+02
  2005   0.202070E+03   0.975091E+01   0.355796E-01  -0.128169E+02
  2006   0.201900E+03   0.973481E+01   0.355305E-01  -0.129261E+02
  2007   0.201726E+03   0.971674E+01   0.354819E-01  -0.130329E+02
  2008   0.201570E+03   0.969818E+01   0.354338E-01  -0.131396E+02
  2009   0.201418E+03   0.967985E+01   0.353864E-01  -0.132437E+02
  2010   0.201261E+03   0.966097E+01   0.353396E-01  -0.133475E+02
  2011   0.201123E+03   0.964079E+01   0.352935E-01  -0.134501E+02
  2012   0.200987E+03   0.962077E+01   0.352481E-01  -0.135515E+02
  2013   0.200848E+03   0.959937E+01   0.352034E-01  -0.136517E+02
  2014   0.200726E+03   0.957882E+01   0.351593E-01  -0.137490E+02
  2015   0.200608E+03   0.955683E+01   0.351160E-01  -0.138472E+02
  2016   0.200500E+03   0.953487E+01   0.350734E-01  -0.139423E+02
  2017   0.200380E+03   0.951216E+01   0.350314E-01  -0.140367E+02
  2018   0.200271E+03   0.948880E+01   0.349902E-01  -0.141294E+02
  2019   0.200166E+03   0.946477E+01   0.349496E-01  -0.142189E+02
  2020   0.200071E+03   0.944002E+01   0.349096E-01  -0.143089E+02
  2021   0.199980E+03   0.941510E+01   0.348703E-01  -0.143963E+02
  2022   0.199884E+03   0.938939E+01   0.348316E-01  -0.144825E+02
  2023   0.199793E+03   0.936299E+01   0.347934E-01  -0.145667E+02
  2024   0.199713E+03   0.933586E+01   0.347558E-01  -0.146495E+02
  2025   0.199622E+03   0.930805E+01   0.347186E-01  -0.147302E+02
  2026   0.199549E+03   0.927951E+01   0.346819E-01  -0.148094E+02
  2027   0.199481E+03   0.925036E+01   0.346455E-01  -0.148862E+02
  2028   0.199403E+03   0.922041E+01   0.346095E-01  -0.149613E+02
  2029   0.199344E+03   0.918970E+01   0.345738E-01  -0.150347E+02
  2030   0.199274E+03   0.915820E+01   0.345384E-01  -0.151062E+02
  2031   0.199210E+03   0.912596E+01   0.345031E-01  -0.151758E+02
  2032   0.199158E+03   0.909287E+01   0.344680E-01  -0.152434E+02
  2033   0.199104E+03   0.905914E+01   0.344330E-01  -0.153088E+02
  2034   0.199063E+03   0.902458E+01   0.343980E-01  -0.153720E+02
  2035   0.199013E+03   0.898919E+01   0.343629E-01  -0.154329E+02
  2036   0.198968E+03   0.895301E+01   0.343278E-01  -0.154921E+02
  2037   0.198937E+03   0.891611E+01   0.342926E-01  -0.155489E+02
  2038   0.198889E+03   0.887832E+01   0.342572E-01  -0.156038E+02
  2039   0.198863E+03   0.883987E+01   0.342217E-01  -0.156553E+02
  2040   0.198843E+03   0.880059E+01   0.341858E-01  -0.157054E+02
  2041   0.198815E+03   0.876049E+01   0.341497E-01  -0.157527E+02
  2042   0.198801E+03   0.871979E+01   0.341132E-01  -0.157986E+02
  2043   0.198778E+03   0.867834E+01   0.340764E-01  -0.158406E+02
  2044   0.198778E+03   0.863615E+01   0.340392E-01  -0.158809E+02
  2045   0.198770E+03   0.859330E+01   0.340016E-01  -0.159187E+02
  2046   0.198776E+03   0.854980E+01   0.339636E-01  -0.159546E+02
  2047   0.198774E+03   0.850568E+01   0.339251E-01  -0.159879E+02
  2048   0.198780E+03   0.846101E+01   0.338862E-01  -0.160175E+02
  2049   0.198793E+03   0.841582E+01   0.338469E-01  -0.160458E+02
  2050   0.198806E+03   0.837006E+01   0.338071E-01  -0.160703E+02
  2051   0.198811E+03   0.832383E+01   0.337669E-01  -0.160933E+02
  2052   0.198839E+03   0.827724E+01   0.337262E-01  -0.161131E+02
  2053   0.198858E+03   0.823026E+01   0.336851E-01  -0.161297E+02
  2054   0.198884E+03   0.818294E+01   0.336437E-01  -0.161446E+02
  2055   0.198908E+03   0.813533E+01   0.336019E-01  -0.161569E+02
  2056   0.198939E+03   0.808763E+01   0.335597E-01  -0.161667E+02
  2057   0.198976E+03   0.803980E+01   0.335172E-01  -0.161731E+02
  2058   0.199011E+03   0.799183E+01   0.334745E-01  -0.161783E+02
  2059   0.199051E+03   0.794390E+01   0.334315E-01  -0.161801E+02
  2060   0.199089E+03   0.789585E+01   0.333883E-01  -0.161792E+02
  2061   0.199131E+03   0.784801E+01   0.333450E-01  -0.161762E+02
  2062   0.199170E+03   0.780035E+01   0.333016E-01  -0.161711E+02
  2063   0.199214E+03   0.775284E+01   0.332582E-01  -0.161632E+02
  2064   0.199246E+03   0.770559E+01   0.332147E-01  -0.161530E+02
  2065   0.199281E+03   0.765865E+01   0.331713E-01  -0.161408E+02
  2066   0.199327E+03   0.761203E+01   0.331281E-01  -0.161270E+02
  2067   0.199360E+03   0.756571E+01   0.330849E-01  -0.161102E+02
  2068   0.199388E+03   0.751978E+01   0.330420E-01  -0.160918E+02
  2069   0.199426E+03   0.747434E+01   0.329993E-01  -0.160704E+02
  2070   0.199450E+03   0.742933E+01   0.329569E-01  -0.160481E+02
  2071   0.199475E+03   0.738478E+01   0.329149E-01  -0.160233E+02
  2072   0.199501E+03   0.734078E+01   0.328732E-01  -0.159962E+02
  2073   0.199520E+03   0.729725E+01   0.328320E-01  -0.159672E+02
  2074   0.199539E+03   0.725420E+01   0.327913E-01  -0.159366E+02
  2075   0.199551E+03   0.721164E+01   0.327510E-01  -0.159033E+02
  2076   0.199555E+03   0.716964E+01   0.327112E-01  -0.158682E+02
  2077   0.199565E+03   0.712818E+01   0.326720E-01  -0.158320E+02
  2078   0.199567E+03   0.708719E+01   0.326334E-01  -0.157931E+02
  2079   0.199546E+03   0.704672E+01   0.325954E-01  -0.157530E+02
  2080   0.199545E+03   0.700669E+01   0.325579E-01  -0.157102E+02
  2081   0.199527E+03   0.696721E+01   0.325211E-01  -0.156668E+02
  2082   0.199507E+03   0.692805E+01   0.324848E-01  -0.156205E+02
  2083   0.199486E+03   0.688932E+01   0.324492E-01  -0.155744E+02
  2084   0.199446E+03   0.685106E+01   0.324141E-01  -0.155253E+02
  2085   0.199420E+03   0.681302E+01   0.323797E-01  -0.154740E+02
  2086   0.199375E+03   0.677531E+01   0.323457E-01  -0.154212E+02
  2087   0.199328E+03   0.673790E+01   0.323123E-01  -0.153675E+02
  2088   0.199270E+03   0.670067E+01   0.322794E-01  -0.153121E+02
  2089   0.199217E+03   0.666365E+01   0.322470E-01  -0.152543E+02
  2090   0.199145E+03   0.662674E+01   0.322150E-01  -0.151955E+02
  2091   0.199085E+03   0.658995E+01   0.321834E-01  -0.151349E+02
  2092   0.199007E+03   0.655311E+01   0.321521E-01  -0.150731E+02
  2093   0.198919E+03   0.651632E+01   0.321211E-01  -0.150078E+02
  2094   0.198834E+03   0.647954E+01   0.320904E-01  -0.149420E+02
  2095   0.198746E+03   0.644259E+01   0.320599E-01  -0.148748E+02
  2096   0.198648E+03   0.640564E+01   0.320295E-01  -0.148064E+02
  2097   0.198546E+03   0.636837E+01   0.319992E-01  -0.147356E+02
  2098   0.198440E+03   0.633096E+01   0.319689E-01  -0.146636E+02
  2099   0.198331E+03   0.629325E+01   0.319386E-01  -0.145888E+02
  2100   0.198220E+03   0.625543E+01   0.319081E-01  -0.145133E+02
