#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.512338E+04  -0.381945E+02   0.597537E-04  -0.381945E+02   0.831363E+00  -0.667839E-06   0.597537E-04  -0.667839E-06   0.628609E-07
   179   0.514778E+04  -0.375894E+02   0.594939E-04  -0.375894E+02   0.821224E+00  -0.661941E-06   0.594939E-04  -0.661941E-06   0.624938E-07
   180   0.517193E+04  -0.369591E+02   0.592250E-04  -0.369591E+02   0.811148E+00  -0.655364E-06   0.592250E-04  -0.655364E-06   0.621299E-07
   181   0.519561E+04  -0.363038E+02   0.589475E-04  -0.363038E+02   0.801128E+00  -0.648138E-06   0.589475E-04  -0.648138E-06   0.617693E-07
   182   0.521890E+04  -0.356218E+02   0.586619E-04  -0.356218E+02   0.791234E+00  -0.640291E-06   0.586619E-04  -0.640291E-06   0.614118E-07
   183   0.524171E+04  -0.349146E+02   0.583687E-04  -0.349146E+02   0.781387E+00  -0.631854E-06   0.583687E-04  -0.631854E-06   0.610575E-07
   184   0.526420E+04  -0.341812E+02   0.580684E-04  -0.341812E+02   0.771657E+00  -0.622857E-06   0.580684E-04  -0.622857E-06   0.607063E-07
   185   0.528629E+04  -0.334240E+02   0.577616E-04  -0.334240E+02   0.762187E+00  -0.613329E-06   0.577616E-04  -0.613329E-06   0.603582E-07
   186   0.530760E+04  -0.326397E+02   0.574487E-04  -0.326397E+02   0.752831E+00  -0.603300E-06   0.574487E-04  -0.603300E-06   0.600131E-07
   187   0.532881E+04  -0.318299E+02   0.571303E-04  -0.318299E+02   0.743725E+00  -0.592800E-06   0.571303E-04  -0.592800E-06   0.596710E-07
   188   0.534955E+04  -0.309959E+02   0.568068E-04  -0.309959E+02   0.734850E+00  -0.581858E-06   0.568068E-04  -0.581858E-06   0.593320E-07
   189   0.536973E+04  -0.301362E+02   0.564788E-04  -0.301362E+02   0.726238E+00  -0.570504E-06   0.564788E-04  -0.570504E-06   0.589958E-07
   190   0.538980E+04  -0.292529E+02   0.561468E-04  -0.292529E+02   0.717936E+00  -0.558768E-06   0.561468E-04  -0.558768E-06   0.586626E-07
   191   0.540902E+04  -0.283430E+02   0.558112E-04  -0.283430E+02   0.709961E+00  -0.546680E-06   0.558112E-04  -0.546680E-06   0.583323E-07
   192   0.542790E+04  -0.274087E+02   0.554727E-04  -0.274087E+02   0.702332E+00  -0.534268E-06   0.554727E-04  -0.534268E-06   0.580048E-07
   193   0.544622E+04  -0.264512E+02   0.551317E-04  -0.264512E+02   0.695087E+00  -0.521564E-06   0.551317E-04  -0.521564E-06   0.576801E-07
   194   0.546421E+04  -0.254684E+02   0.547887E-04  -0.254684E+02   0.688251E+00  -0.508596E-06   0.547887E-04  -0.508596E-06   0.573581E-07
   195   0.548164E+04  -0.244624E+02   0.544442E-04  -0.244624E+02   0.681857E+00  -0.495395E-06   0.544442E-04  -0.495395E-06   0.570390E-07
   196   0.549851E+04  -0.234323E+02   0.540987E-04  -0.234323E+02   0.675937E+00  -0.481989E-06   0.540987E-04  -0.481989E-06   0.567225E-07
   197   0.551496E+04  -0.223796E+02   0.537528E-04  -0.223796E+02   0.670531E+00  -0.468410E-06   0.537528E-04  -0.468410E-06   0.564087E-07
   198   0.553092E+04  -0.213035E+02   0.534070E-04  -0.213035E+02   0.665656E+00  -0.454686E-06   0.534070E-04  -0.454686E-06   0.560975E-07
   199   0.554639E+04  -0.202046E+02   0.530617E-04  -0.202046E+02   0.661344E+00  -0.440847E-06   0.530617E-04  -0.440847E-06   0.557889E-07
   200   0.556137E+04  -0.190835E+02   0.527174E-04  -0.190835E+02   0.657620E+00  -0.426923E-06   0.527174E-04  -0.426923E-06   0.554829E-07
   201   0.557578E+04  -0.179395E+02   0.523747E-04  -0.179395E+02   0.654540E+00  -0.412939E-06   0.523747E-04  -0.412939E-06   0.551794E-07
   202   0.558969E+04  -0.167740E+02   0.520336E-04  -0.167740E+02   0.652110E+00  -0.398903E-06   0.520336E-04  -0.398903E-06   0.548785E-07
   203   0.560304E+04  -0.155861E+02   0.516940E-04  -0.155861E+02   0.650391E+00  -0.384817E-06   0.516940E-04  -0.384817E-06   0.545800E-07
   204   0.561574E+04  -0.143788E+02   0.513559E-04  -0.143788E+02   0.649404E+00  -0.370685E-06   0.513559E-04  -0.370685E-06   0.542840E-07
   205   0.562795E+04  -0.131497E+02   0.510195E-04  -0.131497E+02   0.649195E+00  -0.356510E-06   0.510195E-04  -0.356510E-06   0.539904E-07
   206   0.563951E+04  -0.119000E+02   0.506845E-04  -0.119000E+02   0.649802E+00  -0.342295E-06   0.506845E-04  -0.342295E-06   0.536993E-07
   207   0.565057E+04  -0.106300E+02   0.503511E-04  -0.106300E+02   0.651245E+00  -0.328043E-06   0.503511E-04  -0.328043E-06   0.534106E-07
   208   0.566092E+04  -0.934025E+01   0.500192E-04  -0.934025E+01   0.653579E+00  -0.313757E-06   0.500192E-04  -0.313757E-06   0.531242E-07
   209   0.567069E+04  -0.803100E+01   0.496889E-04  -0.803100E+01   0.656826E+00  -0.299439E-06   0.496889E-04  -0.299439E-06   0.528402E-07
   210   0.567989E+04  -0.670306E+01   0.493601E-04  -0.670306E+01   0.661037E+00  -0.285094E-06   0.493601E-04  -0.285094E-06   0.525586E-07
   211   0.568851E+04  -0.535640E+01   0.490327E-04  -0.535640E+01   0.666243E+00  -0.270724E-06   0.490327E-04  -0.270724E-06   0.522793E-07
   212   0.569641E+04  -0.399188E+01   0.487069E-04  -0.399188E+01   0.672475E+00  -0.256331E-06   0.487069E-04  -0.256331E-06   0.520023E-07
   213   0.570381E+04  -0.260937E+01   0.483826E-04  -0.260937E+01   0.679776E+00  -0.241920E-06   0.483826E-04  -0.241920E-06   0.517275E-07
   214   0.571057E+04  -0.121000E+01   0.480597E-04  -0.121000E+01   0.688139E+00  -0.227493E-06   0.480597E-04  -0.227493E-06   0.514551E-07
   215   0.571674E+04   0.205573E+00   0.477384E-04   0.205573E+00   0.697759E+00  -0.213053E-06   0.477384E-04  -0.213053E-06   0.511848E-07
   216   0.572227E+04   0.163795E+01   0.474185E-04   0.163795E+01   0.708450E+00  -0.198604E-06   0.474185E-04  -0.198604E-06   0.509168E-07
   217   0.572729E+04   0.308521E+01   0.471000E-04   0.308521E+01   0.720367E+00  -0.184148E-06   0.471000E-04  -0.184148E-06   0.506510E-07
   218   0.573166E+04   0.454766E+01   0.467831E-04   0.454766E+01   0.733512E+00  -0.169688E-06   0.467831E-04  -0.169688E-06   0.503873E-07
   219   0.573546E+04   0.602634E+01   0.464675E-04   0.602634E+01   0.747885E+00  -0.155227E-06   0.464675E-04  -0.155227E-06   0.501258E-07
   220   0.573867E+04   0.751687E+01   0.461534E-04   0.751687E+01   0.763634E+00  -0.140769E-06   0.461534E-04  -0.140769E-06   0.498664E-07
   221   0.574131E+04   0.902157E+01   0.458408E-04   0.902157E+01   0.780686E+00  -0.126316E-06   0.458408E-04  -0.126316E-06   0.496092E-07
   222   0.574337E+04   0.105390E+02   0.455296E-04   0.105390E+02   0.799189E+00  -0.111872E-06   0.455296E-04  -0.111872E-06   0.493540E-07
   223   0.574469E+04   0.120701E+02   0.452198E-04   0.120701E+02   0.819069E+00  -0.974394E-07   0.452198E-04  -0.974394E-07   0.491009E-07
   224   0.574559E+04   0.136111E+02   0.449114E-04   0.136111E+02   0.840327E+00  -0.830213E-07   0.449114E-04  -0.830213E-07   0.488498E-07
   225   0.574583E+04   0.151651E+02   0.446044E-04   0.151651E+02   0.863112E+00  -0.686208E-07   0.446044E-04  -0.686208E-07   0.486008E-07
   226   0.574549E+04   0.167285E+02   0.442988E-04   0.167285E+02   0.887424E+00  -0.542411E-07   0.442988E-04  -0.542411E-07   0.483538E-07
   227   0.574449E+04   0.183028E+02   0.439946E-04   0.183028E+02   0.913262E+00  -0.398850E-07   0.439946E-04  -0.398850E-07   0.481087E-07
   228   0.574298E+04   0.198866E+02   0.436918E-04   0.198866E+02   0.940629E+00  -0.255556E-07   0.436918E-04  -0.255556E-07   0.478657E-07
   229   0.574089E+04   0.214786E+02   0.433904E-04   0.214786E+02   0.969597E+00  -0.112561E-07   0.433904E-04  -0.112561E-07   0.476245E-07
   230   0.573814E+04   0.230795E+02   0.430903E-04   0.230795E+02   0.100017E+01   0.301060E-08   0.430903E-04   0.301060E-08   0.473853E-07
   231   0.573473E+04   0.246888E+02   0.427916E-04   0.246888E+02   0.103242E+01   0.172414E-07   0.427916E-04   0.172414E-07   0.471480E-07
   232   0.573081E+04   0.263049E+02   0.424943E-04   0.263049E+02   0.106627E+01   0.314334E-07   0.424943E-04   0.314334E-07   0.469125E-07
   233   0.572630E+04   0.279265E+02   0.421983E-04   0.279265E+02   0.110194E+01   0.455833E-07   0.421983E-04   0.455833E-07   0.466790E-07
   234   0.572106E+04   0.295544E+02   0.419036E-04   0.295544E+02   0.113930E+01   0.596883E-07   0.419036E-04   0.596883E-07   0.464472E-07
   235   0.571531E+04   0.311873E+02   0.416103E-04   0.311873E+02   0.117841E+01   0.737452E-07   0.416103E-04   0.737452E-07   0.462173E-07
   236   0.570889E+04   0.328251E+02   0.413183E-04   0.328251E+02   0.121927E+01   0.877510E-07   0.413183E-04   0.877510E-07   0.459891E-07
   237   0.570189E+04   0.344665E+02   0.410276E-04   0.344665E+02   0.126195E+01   0.101703E-06   0.410276E-04   0.101703E-06   0.457628E-07
   238   0.569430E+04   0.361115E+02   0.407382E-04   0.361115E+02   0.130654E+01   0.115597E-06   0.407382E-04   0.115597E-06   0.455382E-07
   239   0.568619E+04   0.377596E+02   0.404502E-04   0.377596E+02   0.135289E+01   0.129432E-06   0.404502E-04   0.129432E-06   0.453153E-07
   240   0.567735E+04   0.394085E+02   0.401634E-04   0.394085E+02   0.140106E+01   0.143203E-06   0.401634E-04   0.143203E-06   0.450941E-07
   241   0.566806E+04   0.410591E+02   0.398779E-04   0.410591E+02   0.145121E+01   0.156907E-06   0.398779E-04   0.156907E-06   0.448746E-07
   242   0.565818E+04   0.427107E+02   0.395937E-04   0.427107E+02   0.150318E+01   0.170543E-06   0.395937E-04   0.170543E-06   0.446568E-07
   243   0.564772E+04   0.443619E+02   0.393108E-04   0.443619E+02   0.155714E+01   0.184106E-06   0.393108E-04   0.184106E-06   0.444406E-07
   244   0.563666E+04   0.460136E+02   0.390291E-04   0.460136E+02   0.161300E+01   0.197594E-06   0.390291E-04   0.197594E-06   0.442261E-07
   245   0.562500E+04   0.476628E+02   0.387488E-04   0.476628E+02   0.167084E+01   0.211003E-06   0.387488E-04   0.211003E-06   0.440131E-07
   246   0.561283E+04   0.493111E+02   0.384696E-04   0.493111E+02   0.173065E+01   0.224330E-06   0.384696E-04   0.224330E-06   0.438018E-07
   247   0.560014E+04   0.509564E+02   0.381917E-04   0.509564E+02   0.179237E+01   0.237574E-06   0.381917E-04   0.237574E-06   0.435920E-07
   248   0.558685E+04   0.525987E+02   0.379151E-04   0.525987E+02   0.185637E+01   0.250729E-06   0.379151E-04   0.250729E-06   0.433837E-07
   249   0.557312E+04   0.542374E+02   0.376396E-04   0.542374E+02   0.192213E+01   0.263794E-06   0.376396E-04   0.263794E-06   0.431770E-07
   250   0.555879E+04   0.558711E+02   0.373654E-04   0.558711E+02   0.199008E+01   0.276765E-06   0.373654E-04   0.276765E-06   0.429717E-07
   251   0.554402E+04   0.575006E+02   0.370925E-04   0.575006E+02   0.205995E+01   0.289641E-06   0.370925E-04   0.289641E-06   0.427680E-07
   252   0.552857E+04   0.591245E+02   0.368207E-04   0.591245E+02   0.213195E+01   0.302420E-06   0.368207E-04   0.302420E-06   0.425657E-07
   253   0.551283E+04   0.607411E+02   0.365501E-04   0.607411E+02   0.220588E+01   0.315105E-06   0.365501E-04   0.315105E-06   0.423648E-07
   254   0.549648E+04   0.623504E+02   0.362807E-04   0.623504E+02   0.228205E+01   0.327697E-06   0.362807E-04   0.327697E-06   0.421654E-07
   255   0.547960E+04   0.639526E+02   0.360125E-04   0.639526E+02   0.236016E+01   0.340196E-06   0.360125E-04   0.340196E-06   0.419675E-07
   256   0.546227E+04   0.655475E+02   0.357454E-04   0.655475E+02   0.244060E+01   0.352604E-06   0.357454E-04   0.352604E-06   0.417709E-07
   257   0.544448E+04   0.671270E+02   0.354795E-04   0.671270E+02   0.252294E+01   0.364922E-06   0.354795E-04   0.364922E-06   0.415758E-07
   258   0.542617E+04   0.687036E+02   0.352147E-04   0.687036E+02   0.260755E+01   0.377150E-06   0.352147E-04   0.377150E-06   0.413820E-07
   259   0.540739E+04   0.702625E+02   0.349511E-04   0.702625E+02   0.269430E+01   0.389291E-06   0.349511E-04   0.389291E-06   0.411897E-07
   260   0.538822E+04   0.718186E+02   0.346886E-04   0.718186E+02   0.278320E+01   0.401344E-06   0.346886E-04   0.401344E-06   0.409987E-07
   261   0.536852E+04   0.733495E+02   0.344272E-04   0.733495E+02   0.287419E+01   0.413312E-06   0.344272E-04   0.413312E-06   0.408091E-07
   262   0.534828E+04   0.748775E+02   0.341669E-04   0.748775E+02   0.296749E+01   0.425195E-06   0.341669E-04   0.425195E-06   0.406208E-07
   263   0.532788E+04   0.763951E+02   0.339076E-04   0.763951E+02   0.306290E+01   0.436994E-06   0.339076E-04   0.436994E-06   0.404339E-07
   264   0.530685E+04   0.778950E+02   0.336495E-04   0.778950E+02   0.316050E+01   0.448710E-06   0.336495E-04   0.448710E-06   0.402483E-07
   265   0.528529E+04   0.793696E+02   0.333924E-04   0.793696E+02   0.326023E+01   0.460345E-06   0.333924E-04   0.460345E-06   0.400640E-07
   266   0.526340E+04   0.808413E+02   0.331364E-04   0.808413E+02   0.336232E+01   0.471899E-06   0.331364E-04   0.471899E-06   0.398810E-07
   267   0.524097E+04   0.822877E+02   0.328814E-04   0.822877E+02   0.346640E+01   0.483374E-06   0.328814E-04   0.483374E-06   0.396993E-07
   268   0.521814E+04   0.837236E+02   0.326275E-04   0.837236E+02   0.357287E+01   0.494771E-06   0.326275E-04   0.494771E-06   0.395189E-07
   269   0.519476E+04   0.851417E+02   0.323746E-04   0.851417E+02   0.368143E+01   0.506091E-06   0.323746E-04   0.506091E-06   0.393397E-07
   270   0.517113E+04   0.865419E+02   0.321226E-04   0.865419E+02   0.379217E+01   0.517334E-06   0.321226E-04   0.517334E-06   0.391618E-07
   271   0.514702E+04   0.879241E+02   0.318717E-04   0.879241E+02   0.390503E+01   0.528502E-06   0.318717E-04   0.528502E-06   0.389852E-07
   272   0.512266E+04   0.892810E+02   0.316218E-04   0.892810E+02   0.402031E+01   0.539597E-06   0.316218E-04   0.539597E-06   0.388098E-07
   273   0.509781E+04   0.906274E+02   0.313729E-04   0.906274E+02   0.413743E+01   0.550618E-06   0.313729E-04   0.550618E-06   0.386356E-07
   274   0.507264E+04   0.919410E+02   0.311249E-04   0.919410E+02   0.425699E+01   0.561568E-06   0.311249E-04   0.561568E-06   0.384627E-07
   275   0.504705E+04   0.932440E+02   0.308779E-04   0.932440E+02   0.437849E+01   0.572446E-06   0.308779E-04   0.572446E-06   0.382909E-07
   276   0.502120E+04   0.945141E+02   0.306319E-04   0.945141E+02   0.450215E+01   0.583256E-06   0.306319E-04   0.583256E-06   0.381203E-07
   277   0.499487E+04   0.957737E+02   0.303867E-04   0.957737E+02   0.462799E+01   0.593996E-06   0.303867E-04   0.593996E-06   0.379509E-07
   278   0.496827E+04   0.970004E+02   0.301425E-04   0.970004E+02   0.475595E+01   0.604669E-06   0.301425E-04   0.604669E-06   0.377827E-07
   279   0.494133E+04   0.982016E+02   0.298992E-04   0.982016E+02   0.488596E+01   0.615276E-06   0.298992E-04   0.615276E-06   0.376156E-07
   280   0.491405E+04   0.993921E+02   0.296569E-04   0.993921E+02   0.501802E+01   0.625818E-06   0.296569E-04   0.625818E-06   0.374496E-07
   281   0.488657E+04   0.100550E+03   0.294154E-04   0.100550E+03   0.515224E+01   0.636295E-06   0.294154E-04   0.636295E-06   0.372848E-07
   282   0.485860E+04   0.101682E+03   0.291748E-04   0.101682E+03   0.528831E+01   0.646709E-06   0.291748E-04   0.646709E-06   0.371212E-07
   283   0.483043E+04   0.102788E+03   0.289351E-04   0.102788E+03   0.542648E+01   0.657061E-06   0.289351E-04   0.657061E-06   0.369586E-07
   284   0.480199E+04   0.103869E+03   0.286962E-04   0.103869E+03   0.556667E+01   0.667352E-06   0.286962E-04   0.667352E-06   0.367971E-07
   285   0.477328E+04   0.104925E+03   0.284582E-04   0.104925E+03   0.570891E+01   0.677583E-06   0.284582E-04   0.677583E-06   0.366367E-07
   286   0.474421E+04   0.105947E+03   0.282210E-04   0.105947E+03   0.585304E+01   0.687755E-06   0.282210E-04   0.687755E-06   0.364774E-07
   287   0.471486E+04   0.106951E+03   0.279847E-04   0.106951E+03   0.599909E+01   0.697870E-06   0.279847E-04   0.697870E-06   0.363191E-07
   288   0.468531E+04   0.107922E+03   0.277491E-04   0.107922E+03   0.614705E+01   0.707928E-06   0.277491E-04   0.707928E-06   0.361619E-07
   289   0.465548E+04   0.108868E+03   0.275144E-04   0.108868E+03   0.629688E+01   0.717930E-06   0.275144E-04   0.717930E-06   0.360057E-07
   290   0.462544E+04   0.109787E+03   0.272805E-04   0.109787E+03   0.644843E+01   0.727878E-06   0.272805E-04   0.727878E-06   0.358506E-07
   291   0.459519E+04   0.110666E+03   0.270473E-04   0.110666E+03   0.660245E+01   0.737772E-06   0.270473E-04   0.737772E-06   0.356964E-07
   292   0.456443E+04   0.111527E+03   0.268150E-04   0.111527E+03   0.675783E+01   0.747614E-06   0.268150E-04   0.747614E-06   0.355433E-07
   293   0.453375E+04   0.112348E+03   0.265834E-04   0.112348E+03   0.691423E+01   0.757405E-06   0.265834E-04   0.757405E-06   0.353912E-07
   294   0.450271E+04   0.113150E+03   0.263525E-04   0.113150E+03   0.707313E+01   0.767145E-06   0.263525E-04   0.767145E-06   0.352400E-07
   295   0.447168E+04   0.113911E+03   0.261224E-04   0.113911E+03   0.723307E+01   0.776837E-06   0.261224E-04   0.776837E-06   0.350898E-07
   296   0.444028E+04   0.114647E+03   0.258931E-04   0.114647E+03   0.739552E+01   0.786480E-06   0.258931E-04   0.786480E-06   0.349406E-07
   297   0.440874E+04   0.115357E+03   0.256644E-04   0.115357E+03   0.755829E+01   0.796077E-06   0.256644E-04   0.796077E-06   0.347923E-07
   298   0.437691E+04   0.116026E+03   0.254365E-04   0.116026E+03   0.772360E+01   0.805628E-06   0.254365E-04   0.805628E-06   0.346450E-07
   299   0.434500E+04   0.116662E+03   0.252093E-04   0.116662E+03   0.789073E+01   0.815134E-06   0.252093E-04   0.815134E-06   0.344985E-07
   300   0.431286E+04   0.117264E+03   0.249827E-04   0.117264E+03   0.805819E+01   0.824596E-06   0.249827E-04   0.824596E-06   0.343530E-07
   301   0.428058E+04   0.117841E+03   0.247569E-04   0.117841E+03   0.822749E+01   0.834015E-06   0.247569E-04   0.834015E-06   0.342084E-07
   302   0.424822E+04   0.118392E+03   0.245316E-04   0.118392E+03   0.839789E+01   0.843387E-06   0.245316E-04   0.843387E-06   0.340647E-07
   303   0.421571E+04   0.118901E+03   0.243070E-04   0.118901E+03   0.857014E+01   0.852706E-06   0.243070E-04   0.852706E-06   0.339219E-07
   304   0.418305E+04   0.119370E+03   0.240830E-04   0.119370E+03   0.874425E+01   0.861970E-06   0.240830E-04   0.861970E-06   0.337799E-07
   305   0.415031E+04   0.119812E+03   0.238596E-04   0.119812E+03   0.891875E+01   0.871171E-06   0.238596E-04   0.871171E-06   0.336389E-07
   306   0.411743E+04   0.120220E+03   0.236367E-04   0.120220E+03   0.909437E+01   0.880308E-06   0.236367E-04   0.880308E-06   0.334986E-07
   307   0.408446E+04   0.120586E+03   0.234143E-04   0.120586E+03   0.927114E+01   0.889373E-06   0.234143E-04   0.889373E-06   0.333593E-07
   308   0.405143E+04   0.120933E+03   0.231924E-04   0.120933E+03   0.945054E+01   0.898363E-06   0.231924E-04   0.898363E-06   0.332208E-07
   309   0.401839E+04   0.121231E+03   0.229710E-04   0.121231E+03   0.962962E+01   0.907274E-06   0.229710E-04   0.907274E-06   0.330832E-07
   310   0.398519E+04   0.121501E+03   0.227500E-04   0.121501E+03   0.980911E+01   0.916100E-06   0.227500E-04   0.916100E-06   0.329464E-07
   311   0.395200E+04   0.121729E+03   0.225294E-04   0.121729E+03   0.999127E+01   0.924837E-06   0.225294E-04   0.924837E-06   0.328104E-07
   312   0.391881E+04   0.121930E+03   0.223091E-04   0.121930E+03   0.101731E+02   0.933480E-06   0.223091E-04   0.933480E-06   0.326753E-07
   313   0.388554E+04   0.122088E+03   0.220892E-04   0.122088E+03   0.103562E+02   0.942025E-06   0.220892E-04   0.942025E-06   0.325409E-07
   314   0.385227E+04   0.122218E+03   0.218697E-04   0.122218E+03   0.105404E+02   0.950467E-06   0.218697E-04   0.950467E-06   0.324074E-07
   315   0.381899E+04   0.122306E+03   0.216504E-04   0.122306E+03   0.107244E+02   0.958800E-06   0.216504E-04   0.958800E-06   0.322747E-07
   316   0.378572E+04   0.122357E+03   0.214313E-04   0.122357E+03   0.109095E+02   0.967022E-06   0.214313E-04   0.967022E-06   0.321429E-07
   317   0.375244E+04   0.122374E+03   0.212125E-04   0.122374E+03   0.110944E+02   0.975126E-06   0.212125E-04   0.975126E-06   0.320118E-07
   318   0.371917E+04   0.122354E+03   0.209940E-04   0.122354E+03   0.112813E+02   0.983109E-06   0.209940E-04   0.983109E-06   0.318815E-07
