#    L    TT             EE             BB             TE          
  1553   0.600870E+03   0.118743E+02   0.638306E-01  -0.157309E+00
  1554   0.598267E+03   0.119459E+02   0.637669E-01   0.117302E+00
  1555   0.595642E+03   0.120177E+02   0.637031E-01   0.384585E+00
  1556   0.593017E+03   0.120905E+02   0.636389E-01   0.643638E+00
  1557   0.590377E+03   0.121650E+02   0.635745E-01   0.895044E+00
  1558   0.587730E+03   0.122412E+02   0.635098E-01   0.113938E+01
  1559   0.585084E+03   0.123167E+02   0.634447E-01   0.137501E+01
  1560   0.582424E+03   0.123947E+02   0.633794E-01   0.160249E+01
  1561   0.579735E+03   0.124729E+02   0.633136E-01   0.182242E+01
  1562   0.577041E+03   0.125527E+02   0.632476E-01   0.203389E+01
  1563   0.574349E+03   0.126327E+02   0.631812E-01   0.223822E+01
  1564   0.571658E+03   0.127143E+02   0.631144E-01   0.243449E+01
  1565   0.568970E+03   0.127953E+02   0.630472E-01   0.262253E+01
  1566   0.566270E+03   0.128779E+02   0.629796E-01   0.280368E+01
  1567   0.563557E+03   0.129592E+02   0.629115E-01   0.297552E+01
  1568   0.560848E+03   0.130436E+02   0.628431E-01   0.313998E+01
  1569   0.558149E+03   0.131273E+02   0.627742E-01   0.329642E+01
  1570   0.555447E+03   0.132127E+02   0.627049E-01   0.344506E+01
  1571   0.552748E+03   0.132997E+02   0.626352E-01   0.358631E+01
  1572   0.550038E+03   0.133846E+02   0.625650E-01   0.371881E+01
  1573   0.547333E+03   0.134710E+02   0.624943E-01   0.384357E+01
  1574   0.544646E+03   0.135568E+02   0.624232E-01   0.396035E+01
  1575   0.541950E+03   0.136443E+02   0.623516E-01   0.406926E+01
  1576   0.539259E+03   0.137295E+02   0.622796E-01   0.417020E+01
  1577   0.536572E+03   0.138164E+02   0.622072E-01   0.426322E+01
  1578   0.533891E+03   0.139034E+02   0.621343E-01   0.434843E+01
  1579   0.531223E+03   0.139897E+02   0.620610E-01   0.442573E+01
  1580   0.528546E+03   0.140776E+02   0.619872E-01   0.449515E+01
  1581   0.525875E+03   0.141649E+02   0.619131E-01   0.455673E+01
  1582   0.523225E+03   0.142523E+02   0.618385E-01   0.461045E+01
  1583   0.520567E+03   0.143382E+02   0.617636E-01   0.465634E+01
  1584   0.517931E+03   0.144257E+02   0.616884E-01   0.469428E+01
  1585   0.515286E+03   0.145134E+02   0.616128E-01   0.472446E+01
  1586   0.512663E+03   0.145996E+02   0.615368E-01   0.474689E+01
  1587   0.510048E+03   0.146866E+02   0.614606E-01   0.476131E+01
  1588   0.507448E+03   0.147730E+02   0.613842E-01   0.476791E+01
  1589   0.504848E+03   0.148594E+02   0.613075E-01   0.476676E+01
  1590   0.502256E+03   0.149452E+02   0.612306E-01   0.475781E+01
  1591   0.499688E+03   0.150310E+02   0.611535E-01   0.474109E+01
  1592   0.497120E+03   0.151169E+02   0.610762E-01   0.471670E+01
  1593   0.494569E+03   0.152021E+02   0.609988E-01   0.468434E+01
  1594   0.492019E+03   0.152874E+02   0.609214E-01   0.464429E+01
  1595   0.489493E+03   0.153727E+02   0.608438E-01   0.459670E+01
  1596   0.486985E+03   0.154566E+02   0.607663E-01   0.454132E+01
  1597   0.484478E+03   0.155405E+02   0.606887E-01   0.447823E+01
  1598   0.481989E+03   0.156237E+02   0.606112E-01   0.440761E+01
  1599   0.479510E+03   0.157070E+02   0.605337E-01   0.432919E+01
  1600   0.477049E+03   0.157902E+02   0.604563E-01   0.424306E+01
  1601   0.474599E+03   0.158727E+02   0.603790E-01   0.414934E+01
  1602   0.472152E+03   0.159537E+02   0.603019E-01   0.404819E+01
  1603   0.469740E+03   0.160347E+02   0.602249E-01   0.393942E+01
  1604   0.467333E+03   0.161148E+02   0.601481E-01   0.382314E+01
  1605   0.464946E+03   0.161947E+02   0.600715E-01   0.370057E+01
  1606   0.462572E+03   0.162737E+02   0.599952E-01   0.357033E+01
  1607   0.460213E+03   0.163525E+02   0.599191E-01   0.343312E+01
  1608   0.457868E+03   0.164310E+02   0.598433E-01   0.329038E+01
  1609   0.455554E+03   0.165069E+02   0.597678E-01   0.314058E+01
  1610   0.453255E+03   0.165825E+02   0.596925E-01   0.298442E+01
  1611   0.450965E+03   0.166576E+02   0.596176E-01   0.282260E+01
  1612   0.448707E+03   0.167309E+02   0.595430E-01   0.265432E+01
  1613   0.446452E+03   0.168036E+02   0.594687E-01   0.248029E+01
  1614   0.444230E+03   0.168758E+02   0.593947E-01   0.230045E+01
  1615   0.442027E+03   0.169467E+02   0.593211E-01   0.211550E+01
  1616   0.439836E+03   0.170162E+02   0.592477E-01   0.192540E+01
  1617   0.437672E+03   0.170850E+02   0.591747E-01   0.173009E+01
  1618   0.435529E+03   0.171524E+02   0.591021E-01   0.152952E+01
  1619   0.433392E+03   0.172182E+02   0.590297E-01   0.132366E+01
  1620   0.431299E+03   0.172833E+02   0.589576E-01   0.111318E+01
  1621   0.429222E+03   0.173460E+02   0.588858E-01   0.898038E+00
  1622   0.427168E+03   0.174086E+02   0.588143E-01   0.678187E+00
  1623   0.425130E+03   0.174695E+02   0.587431E-01   0.453572E+00
  1624   0.423123E+03   0.175295E+02   0.586721E-01   0.225628E+00
  1625   0.421142E+03   0.175869E+02   0.586013E-01  -0.718168E-02
  1626   0.419179E+03   0.176440E+02   0.585308E-01  -0.244167E+00
  1627   0.417235E+03   0.176985E+02   0.584604E-01  -0.484639E+00
  1628   0.415318E+03   0.177526E+02   0.583903E-01  -0.729391E+00
  1629   0.413429E+03   0.178048E+02   0.583202E-01  -0.976993E+00
  1630   0.411568E+03   0.178557E+02   0.582504E-01  -0.122898E+01
  1631   0.409713E+03   0.179046E+02   0.581806E-01  -0.148393E+01
  1632   0.407903E+03   0.179514E+02   0.581110E-01  -0.174263E+01
  1633   0.406115E+03   0.179976E+02   0.580414E-01  -0.200440E+01
  1634   0.404366E+03   0.180417E+02   0.579719E-01  -0.226929E+01
  1635   0.402626E+03   0.180851E+02   0.579024E-01  -0.253735E+01
  1636   0.400918E+03   0.181247E+02   0.578330E-01  -0.280791E+01
  1637   0.399235E+03   0.181643E+02   0.577636E-01  -0.308250E+01
  1638   0.397571E+03   0.182023E+02   0.576942E-01  -0.335895E+01
  1639   0.395948E+03   0.182380E+02   0.576248E-01  -0.363806E+01
  1640   0.394346E+03   0.182720E+02   0.575554E-01  -0.392062E+01
  1641   0.392763E+03   0.183043E+02   0.574860E-01  -0.420523E+01
  1642   0.391217E+03   0.183349E+02   0.574165E-01  -0.449118E+01
  1643   0.389693E+03   0.183652E+02   0.573471E-01  -0.478076E+01
  1644   0.388191E+03   0.183914E+02   0.572776E-01  -0.507404E+01
  1645   0.386719E+03   0.184166E+02   0.572080E-01  -0.536810E+01
  1646   0.385272E+03   0.184405E+02   0.571384E-01  -0.566449E+01
  1647   0.383864E+03   0.184625E+02   0.570689E-01  -0.596178E+01
  1648   0.382480E+03   0.184826E+02   0.569993E-01  -0.626300E+01
  1649   0.381123E+03   0.185013E+02   0.569297E-01  -0.656598E+01
  1650   0.379792E+03   0.185173E+02   0.568601E-01  -0.687005E+01
  1651   0.378488E+03   0.185326E+02   0.567906E-01  -0.717747E+01
  1652   0.377219E+03   0.185443E+02   0.567211E-01  -0.748519E+01
  1653   0.375970E+03   0.185553E+02   0.566516E-01  -0.779387E+01
  1654   0.374749E+03   0.185656E+02   0.565823E-01  -0.810639E+01
  1655   0.373564E+03   0.185737E+02   0.565130E-01  -0.841744E+01
  1656   0.372401E+03   0.185796E+02   0.564439E-01  -0.873067E+01
  1657   0.371251E+03   0.185838E+02   0.563750E-01  -0.904447E+01
  1658   0.370146E+03   0.185858E+02   0.563062E-01  -0.935952E+01
  1659   0.369063E+03   0.185861E+02   0.562377E-01  -0.967422E+01
  1660   0.367995E+03   0.185856E+02   0.561694E-01  -0.998924E+01
  1661   0.366965E+03   0.185826E+02   0.561014E-01  -0.103052E+02
  1662   0.365951E+03   0.185786E+02   0.560337E-01  -0.106213E+02
  1663   0.364968E+03   0.185729E+02   0.559664E-01  -0.109360E+02
  1664   0.364002E+03   0.185647E+02   0.558994E-01  -0.112506E+02
  1665   0.363067E+03   0.185554E+02   0.558327E-01  -0.115650E+02
  1666   0.362157E+03   0.185443E+02   0.557666E-01  -0.118799E+02
  1667   0.361265E+03   0.185320E+02   0.557008E-01  -0.121923E+02
  1668   0.360406E+03   0.185178E+02   0.556356E-01  -0.125050E+02
  1669   0.359566E+03   0.185023E+02   0.555709E-01  -0.128157E+02
  1670   0.358744E+03   0.184848E+02   0.555066E-01  -0.131250E+02
  1671   0.357956E+03   0.184653E+02   0.554430E-01  -0.134344E+02
  1672   0.357188E+03   0.184445E+02   0.553799E-01  -0.137415E+02
  1673   0.356433E+03   0.184215E+02   0.553174E-01  -0.140469E+02
  1674   0.355713E+03   0.183986E+02   0.552555E-01  -0.143506E+02
  1675   0.354999E+03   0.183727E+02   0.551943E-01  -0.146525E+02
  1676   0.354322E+03   0.183445E+02   0.551336E-01  -0.149525E+02
  1677   0.353666E+03   0.183163E+02   0.550737E-01  -0.152504E+02
  1678   0.353017E+03   0.182850E+02   0.550143E-01  -0.155463E+02
  1679   0.352399E+03   0.182535E+02   0.549556E-01  -0.158399E+02
  1680   0.351803E+03   0.182196E+02   0.548976E-01  -0.161305E+02
  1681   0.351231E+03   0.181832E+02   0.548402E-01  -0.164187E+02
  1682   0.350669E+03   0.181465E+02   0.547834E-01  -0.167058E+02
  1683   0.350138E+03   0.181088E+02   0.547273E-01  -0.169889E+02
  1684   0.349624E+03   0.180684E+02   0.546718E-01  -0.172701E+02
  1685   0.349136E+03   0.180268E+02   0.546169E-01  -0.175484E+02
  1686   0.348667E+03   0.179841E+02   0.545626E-01  -0.178223E+02
  1687   0.348208E+03   0.179385E+02   0.545089E-01  -0.180940E+02
  1688   0.347784E+03   0.178924E+02   0.544557E-01  -0.183634E+02
  1689   0.347366E+03   0.178450E+02   0.544031E-01  -0.186280E+02
  1690   0.346967E+03   0.177954E+02   0.543509E-01  -0.188901E+02
  1691   0.346596E+03   0.177451E+02   0.542993E-01  -0.191495E+02
  1692   0.346247E+03   0.176918E+02   0.542480E-01  -0.194047E+02
  1693   0.345913E+03   0.176377E+02   0.541972E-01  -0.196562E+02
  1694   0.345593E+03   0.175828E+02   0.541468E-01  -0.199055E+02
  1695   0.345303E+03   0.175248E+02   0.540968E-01  -0.201495E+02
  1696   0.345029E+03   0.174666E+02   0.540470E-01  -0.203910E+02
  1697   0.344764E+03   0.174060E+02   0.539976E-01  -0.206285E+02
  1698   0.344531E+03   0.173443E+02   0.539484E-01  -0.208626E+02
  1699   0.344315E+03   0.172808E+02   0.538994E-01  -0.210917E+02
  1700   0.344117E+03   0.172148E+02   0.538506E-01  -0.213179E+02
  1701   0.343929E+03   0.171491E+02   0.538020E-01  -0.215396E+02
  1702   0.343775E+03   0.170807E+02   0.537535E-01  -0.217574E+02
  1703   0.343632E+03   0.170120E+02   0.537051E-01  -0.219720E+02
  1704   0.343506E+03   0.169407E+02   0.536568E-01  -0.221817E+02
  1705   0.343398E+03   0.168690E+02   0.536085E-01  -0.223872E+02
  1706   0.343301E+03   0.167939E+02   0.535603E-01  -0.225882E+02
  1707   0.343229E+03   0.167184E+02   0.535120E-01  -0.227863E+02
  1708   0.343167E+03   0.166426E+02   0.534637E-01  -0.229790E+02
  1709   0.343123E+03   0.165656E+02   0.534154E-01  -0.231676E+02
  1710   0.343088E+03   0.164883E+02   0.533671E-01  -0.233513E+02
  1711   0.343064E+03   0.164099E+02   0.533187E-01  -0.235300E+02
  1712   0.343064E+03   0.163289E+02   0.532702E-01  -0.237050E+02
  1713   0.343066E+03   0.162475E+02   0.532216E-01  -0.238755E+02
  1714   0.343079E+03   0.161657E+02   0.531730E-01  -0.240405E+02
  1715   0.343100E+03   0.160822E+02   0.531243E-01  -0.242022E+02
  1716   0.343146E+03   0.159983E+02   0.530755E-01  -0.243582E+02
  1717   0.343193E+03   0.159133E+02   0.530267E-01  -0.245098E+02
  1718   0.343242E+03   0.158279E+02   0.529778E-01  -0.246569E+02
  1719   0.343308E+03   0.157415E+02   0.529288E-01  -0.247987E+02
  1720   0.343390E+03   0.156548E+02   0.528798E-01  -0.249364E+02
  1721   0.343473E+03   0.155677E+02   0.528308E-01  -0.250685E+02
  1722   0.343572E+03   0.154788E+02   0.527818E-01  -0.251963E+02
  1723   0.343672E+03   0.153896E+02   0.527328E-01  -0.253189E+02
  1724   0.343773E+03   0.153009E+02   0.526838E-01  -0.254370E+02
  1725   0.343883E+03   0.152103E+02   0.526349E-01  -0.255496E+02
  1726   0.344000E+03   0.151201E+02   0.525862E-01  -0.256581E+02
  1727   0.344126E+03   0.150289E+02   0.525375E-01  -0.257608E+02
  1728   0.344252E+03   0.149388E+02   0.524890E-01  -0.258592E+02
  1729   0.344393E+03   0.148477E+02   0.524406E-01  -0.259523E+02
  1730   0.344520E+03   0.147555E+02   0.523925E-01  -0.260392E+02
  1731   0.344661E+03   0.146630E+02   0.523446E-01  -0.261228E+02
  1732   0.344803E+03   0.145701E+02   0.522969E-01  -0.262000E+02
  1733   0.344951E+03   0.144777E+02   0.522496E-01  -0.262728E+02
  1734   0.345100E+03   0.143842E+02   0.522025E-01  -0.263404E+02
  1735   0.345248E+03   0.142911E+02   0.521558E-01  -0.264018E+02
  1736   0.345403E+03   0.141968E+02   0.521095E-01  -0.264599E+02
  1737   0.345557E+03   0.141037E+02   0.520636E-01  -0.265116E+02
  1738   0.345711E+03   0.140095E+02   0.520181E-01  -0.265581E+02
  1739   0.345879E+03   0.139157E+02   0.519730E-01  -0.266002E+02
  1740   0.346031E+03   0.138215E+02   0.519284E-01  -0.266369E+02
  1741   0.346204E+03   0.137269E+02   0.518842E-01  -0.266674E+02
  1742   0.346361E+03   0.136326E+02   0.518405E-01  -0.266943E+02
  1743   0.346525E+03   0.135380E+02   0.517973E-01  -0.267147E+02
  1744   0.346688E+03   0.134436E+02   0.517546E-01  -0.267305E+02
  1745   0.346849E+03   0.133481E+02   0.517124E-01  -0.267410E+02
  1746   0.347009E+03   0.132536E+02   0.516707E-01  -0.267458E+02
  1747   0.347174E+03   0.131594E+02   0.516294E-01  -0.267458E+02
  1748   0.347331E+03   0.130655E+02   0.515887E-01  -0.267405E+02
  1749   0.347486E+03   0.129704E+02   0.515484E-01  -0.267285E+02
  1750   0.347640E+03   0.128755E+02   0.515086E-01  -0.267125E+02
  1751   0.347792E+03   0.127801E+02   0.514692E-01  -0.266917E+02
  1752   0.347949E+03   0.126843E+02   0.514303E-01  -0.266638E+02
  1753   0.348104E+03   0.125880E+02   0.513917E-01  -0.266323E+02
  1754   0.348256E+03   0.124927E+02   0.513535E-01  -0.265951E+02
  1755   0.348405E+03   0.123983E+02   0.513157E-01  -0.265529E+02
  1756   0.348557E+03   0.123030E+02   0.512782E-01  -0.265055E+02
  1757   0.348699E+03   0.122079E+02   0.512409E-01  -0.264537E+02
  1758   0.348829E+03   0.121129E+02   0.512040E-01  -0.263975E+02
  1759   0.348970E+03   0.120181E+02   0.511672E-01  -0.263368E+02
  1760   0.349098E+03   0.119238E+02   0.511306E-01  -0.262707E+02
  1761   0.349221E+03   0.118296E+02   0.510941E-01  -0.262007E+02
  1762   0.349339E+03   0.117357E+02   0.510577E-01  -0.261261E+02
  1763   0.349458E+03   0.116422E+02   0.510214E-01  -0.260468E+02
  1764   0.349579E+03   0.115493E+02   0.509850E-01  -0.259641E+02
  1765   0.349678E+03   0.114565E+02   0.509487E-01  -0.258766E+02
  1766   0.349777E+03   0.113641E+02   0.509122E-01  -0.257856E+02
  1767   0.349869E+03   0.112721E+02   0.508757E-01  -0.256897E+02
  1768   0.349954E+03   0.111807E+02   0.508390E-01  -0.255903E+02
  1769   0.350038E+03   0.110897E+02   0.508021E-01  -0.254879E+02
  1770   0.350106E+03   0.109992E+02   0.507649E-01  -0.253805E+02
  1771   0.350173E+03   0.109093E+02   0.507275E-01  -0.252701E+02
  1772   0.350239E+03   0.108200E+02   0.506898E-01  -0.251566E+02
  1773   0.350279E+03   0.107312E+02   0.506518E-01  -0.250378E+02
  1774   0.350325E+03   0.106431E+02   0.506134E-01  -0.249173E+02
  1775   0.350360E+03   0.105557E+02   0.505746E-01  -0.247929E+02
  1776   0.350392E+03   0.104689E+02   0.505354E-01  -0.246644E+02
  1777   0.350398E+03   0.103830E+02   0.504958E-01  -0.245340E+02
  1778   0.350408E+03   0.102977E+02   0.504558E-01  -0.243995E+02
  1779   0.350405E+03   0.102133E+02   0.504153E-01  -0.242623E+02
  1780   0.350397E+03   0.101297E+02   0.503744E-01  -0.241215E+02
  1781   0.350384E+03   0.100469E+02   0.503330E-01  -0.239778E+02
  1782   0.350342E+03   0.996497E+01   0.502911E-01  -0.238312E+02
  1783   0.350302E+03   0.988397E+01   0.502487E-01  -0.236816E+02
  1784   0.350262E+03   0.980382E+01   0.502059E-01  -0.235282E+02
  1785   0.350200E+03   0.972471E+01   0.501627E-01  -0.233732E+02
  1786   0.350130E+03   0.964654E+01   0.501190E-01  -0.232149E+02
  1787   0.350051E+03   0.956949E+01   0.500749E-01  -0.230535E+02
  1788   0.349964E+03   0.949337E+01   0.500304E-01  -0.228909E+02
  1789   0.349861E+03   0.941830E+01   0.499855E-01  -0.227242E+02
  1790   0.349740E+03   0.934432E+01   0.499403E-01  -0.225555E+02
  1791   0.349616E+03   0.927139E+01   0.498947E-01  -0.223847E+02
  1792   0.349481E+03   0.919962E+01   0.498489E-01  -0.222104E+02
  1793   0.349321E+03   0.912898E+01   0.498027E-01  -0.220340E+02
  1794   0.349163E+03   0.905943E+01   0.497564E-01  -0.218553E+02
  1795   0.348993E+03   0.899122E+01   0.497098E-01  -0.216743E+02
  1796   0.348781E+03   0.892410E+01   0.496631E-01  -0.214902E+02
  1797   0.348593E+03   0.885810E+01   0.496162E-01  -0.213044E+02
  1798   0.348375E+03   0.879332E+01   0.495693E-01  -0.211153E+02
  1799   0.348144E+03   0.872989E+01   0.495223E-01  -0.209245E+02
  1800   0.347905E+03   0.866767E+01   0.494753E-01  -0.207318E+02
  1801   0.347658E+03   0.860663E+01   0.494282E-01  -0.205361E+02
  1802   0.347403E+03   0.854680E+01   0.493813E-01  -0.203386E+02
  1803   0.347124E+03   0.848827E+01   0.493344E-01  -0.201396E+02
  1804   0.346822E+03   0.843092E+01   0.492876E-01  -0.199378E+02
  1805   0.346510E+03   0.837493E+01   0.492410E-01  -0.197346E+02
  1806   0.346197E+03   0.832024E+01   0.491945E-01  -0.195298E+02
  1807   0.345859E+03   0.826681E+01   0.491482E-01  -0.193237E+02
  1808   0.345510E+03   0.821443E+01   0.491021E-01  -0.191160E+02
  1809   0.345151E+03   0.816320E+01   0.490563E-01  -0.189072E+02
  1810   0.344782E+03   0.811337E+01   0.490107E-01  -0.186974E+02
  1811   0.344386E+03   0.806473E+01   0.489653E-01  -0.184865E+02
  1812   0.343987E+03   0.801737E+01   0.489202E-01  -0.182749E+02
  1813   0.343576E+03   0.797118E+01   0.488754E-01  -0.180625E+02
  1814   0.343146E+03   0.792617E+01   0.488309E-01  -0.178495E+02
  1815   0.342711E+03   0.788236E+01   0.487866E-01  -0.176359E+02
  1816   0.342263E+03   0.783970E+01   0.487425E-01  -0.174221E+02
  1817   0.341795E+03   0.779821E+01   0.486987E-01  -0.172079E+02
  1818   0.341315E+03   0.775791E+01   0.486552E-01  -0.169934E+02
  1819   0.340806E+03   0.771890E+01   0.486118E-01  -0.167790E+02
  1820   0.340306E+03   0.768082E+01   0.485687E-01  -0.165645E+02
  1821   0.339799E+03   0.764400E+01   0.485257E-01  -0.163502E+02
  1822   0.339271E+03   0.760823E+01   0.484828E-01  -0.161360E+02
  1823   0.338758E+03   0.757369E+01   0.484401E-01  -0.159221E+02
  1824   0.338208E+03   0.753995E+01   0.483974E-01  -0.157085E+02
  1825   0.337651E+03   0.750727E+01   0.483548E-01  -0.154956E+02
  1826   0.337079E+03   0.747648E+01   0.483122E-01  -0.152830E+02
  1827   0.336506E+03   0.744642E+01   0.482695E-01  -0.150710E+02
  1828   0.335909E+03   0.741735E+01   0.482268E-01  -0.148598E+02
  1829   0.335305E+03   0.738854E+01   0.481839E-01  -0.146493E+02
  1830   0.334691E+03   0.736227E+01   0.481409E-01  -0.144396E+02
  1831   0.334068E+03   0.733632E+01   0.480977E-01  -0.142308E+02
  1832   0.333428E+03   0.731147E+01   0.480543E-01  -0.140231E+02
  1833   0.332786E+03   0.728776E+01   0.480105E-01  -0.138162E+02
  1834   0.332134E+03   0.726448E+01   0.479665E-01  -0.136106E+02
  1835   0.331464E+03   0.724315E+01   0.479220E-01  -0.134059E+02
  1836   0.330784E+03   0.722381E+01   0.478772E-01  -0.132026E+02
  1837   0.330100E+03   0.720352E+01   0.478319E-01  -0.130005E+02
  1838   0.329405E+03   0.718529E+01   0.477861E-01  -0.127998E+02
  1839   0.328690E+03   0.716843E+01   0.477398E-01  -0.126003E+02
  1840   0.327979E+03   0.715148E+01   0.476929E-01  -0.124024E+02
  1841   0.327256E+03   0.713672E+01   0.476455E-01  -0.122059E+02
  1842   0.326520E+03   0.712270E+01   0.475975E-01  -0.120109E+02
  1843   0.325770E+03   0.710948E+01   0.475489E-01  -0.118175E+02
  1844   0.325016E+03   0.709784E+01   0.474996E-01  -0.116256E+02
  1845   0.324269E+03   0.708708E+01   0.474497E-01  -0.114355E+02
  1846   0.323487E+03   0.707799E+01   0.473991E-01  -0.112468E+02
  1847   0.322705E+03   0.706988E+01   0.473479E-01  -0.110601E+02
  1848   0.321908E+03   0.706279E+01   0.472960E-01  -0.108749E+02
  1849   0.321103E+03   0.705678E+01   0.472435E-01  -0.106916E+02
  1850   0.320290E+03   0.705190E+01   0.471903E-01  -0.105100E+02
  1851   0.319446E+03   0.704892E+01   0.471365E-01  -0.103303E+02
  1852   0.318624E+03   0.704788E+01   0.470820E-01  -0.101525E+02
  1853   0.317770E+03   0.704657E+01   0.470270E-01  -0.997664E+01
  1854   0.316915E+03   0.704648E+01   0.469714E-01  -0.980289E+01
  1855   0.316052E+03   0.704689E+01   0.469152E-01  -0.963113E+01
  1856   0.315187E+03   0.704931E+01   0.468585E-01  -0.946140E+01
  1857   0.314307E+03   0.705375E+01   0.468013E-01  -0.929394E+01
  1858   0.313417E+03   0.705800E+01   0.467437E-01  -0.912869E+01
  1859   0.312526E+03   0.706430E+01   0.466857E-01  -0.896585E+01
  1860   0.311619E+03   0.707044E+01   0.466273E-01  -0.880520E+01
  1861   0.310718E+03   0.707867E+01   0.465685E-01  -0.864707E+01
  1862   0.309808E+03   0.708751E+01   0.465095E-01  -0.849127E+01
  1863   0.308874E+03   0.709771E+01   0.464503E-01  -0.833790E+01
  1864   0.307953E+03   0.711004E+01   0.463908E-01  -0.818713E+01
  1865   0.307016E+03   0.712227E+01   0.463312E-01  -0.803892E+01
  1866   0.306084E+03   0.713515E+01   0.462715E-01  -0.789338E+01
  1867   0.305128E+03   0.714945E+01   0.462118E-01  -0.775032E+01
  1868   0.304178E+03   0.716442E+01   0.461521E-01  -0.761013E+01
  1869   0.303226E+03   0.718006E+01   0.460924E-01  -0.747255E+01
  1870   0.302265E+03   0.719714E+01   0.460328E-01  -0.733791E+01
  1871   0.301295E+03   0.721564E+01   0.459733E-01  -0.720596E+01
  1872   0.300329E+03   0.723410E+01   0.459140E-01  -0.707701E+01
  1873   0.299355E+03   0.725399E+01   0.458549E-01  -0.695088E+01
  1874   0.298378E+03   0.727383E+01   0.457960E-01  -0.682776E+01
  1875   0.297399E+03   0.729512E+01   0.457374E-01  -0.670761E+01
  1876   0.296411E+03   0.731709E+01   0.456791E-01  -0.659038E+01
  1877   0.295421E+03   0.733976E+01   0.456211E-01  -0.647626E+01
  1878   0.294421E+03   0.736238E+01   0.455634E-01  -0.636522E+01
  1879   0.293426E+03   0.738568E+01   0.455061E-01  -0.625714E+01
  1880   0.292430E+03   0.740967E+01   0.454491E-01  -0.615236E+01
  1881   0.291431E+03   0.743434E+01   0.453925E-01  -0.605061E+01
  1882   0.290423E+03   0.746042E+01   0.453362E-01  -0.595201E+01
  1883   0.289420E+03   0.748569E+01   0.452804E-01  -0.585667E+01
  1884   0.288416E+03   0.751311E+01   0.452248E-01  -0.576455E+01
  1885   0.287409E+03   0.753970E+01   0.451697E-01  -0.567577E+01
  1886   0.286394E+03   0.756769E+01   0.451148E-01  -0.559014E+01
  1887   0.285376E+03   0.759559E+01   0.450603E-01  -0.550800E+01
  1888   0.284371E+03   0.762339E+01   0.450061E-01  -0.542908E+01
  1889   0.283350E+03   0.765183E+01   0.449521E-01  -0.535358E+01
  1890   0.282335E+03   0.768091E+01   0.448984E-01  -0.528153E+01
  1891   0.281326E+03   0.771062E+01   0.448449E-01  -0.521275E+01
  1892   0.280308E+03   0.774023E+01   0.447916E-01  -0.514757E+01
  1893   0.279288E+03   0.777047E+01   0.447384E-01  -0.508567E+01
  1894   0.278275E+03   0.780059E+01   0.446853E-01  -0.502715E+01
  1895   0.277253E+03   0.783135E+01   0.446322E-01  -0.497221E+01
  1896   0.276237E+03   0.786275E+01   0.445792E-01  -0.492080E+01
  1897   0.275228E+03   0.789330E+01   0.445261E-01  -0.487290E+01
  1898   0.274211E+03   0.792449E+01   0.444729E-01  -0.482870E+01
  1899   0.273200E+03   0.795634E+01   0.444196E-01  -0.478794E+01
  1900   0.272181E+03   0.798736E+01   0.443662E-01  -0.475087E+01
  1901   0.271168E+03   0.801904E+01   0.443125E-01  -0.471754E+01
  1902   0.270163E+03   0.805062E+01   0.442586E-01  -0.468770E+01
  1903   0.269151E+03   0.808210E+01   0.442044E-01  -0.466109E+01
  1904   0.268161E+03   0.811494E+01   0.441499E-01  -0.463745E+01
  1905   0.267142E+03   0.814690E+01   0.440950E-01  -0.461803E+01
  1906   0.266139E+03   0.817871E+01   0.440397E-01  -0.460211E+01
  1907   0.265145E+03   0.821185E+01   0.439840E-01  -0.458826E+01
  1908   0.264153E+03   0.824408E+01   0.439278E-01  -0.457876E+01
  1909   0.263155E+03   0.827614E+01   0.438712E-01  -0.457141E+01
  1910   0.262166E+03   0.830950E+01   0.438140E-01  -0.456775E+01
  1911   0.261188E+03   0.834193E+01   0.437563E-01  -0.456783E+01
  1912   0.260212E+03   0.837417E+01   0.436981E-01  -0.456947E+01
  1913   0.259247E+03   0.840621E+01   0.436393E-01  -0.457420E+01
  1914   0.258278E+03   0.843806E+01   0.435801E-01  -0.458208E+01
  1915   0.257319E+03   0.847046E+01   0.435202E-01  -0.459314E+01
  1916   0.256357E+03   0.850265E+01   0.434599E-01  -0.460671E+01
  1917   0.255414E+03   0.853391E+01   0.433990E-01  -0.462358E+01
  1918   0.254468E+03   0.856644E+01   0.433376E-01  -0.464306E+01
  1919   0.253534E+03   0.859804E+01   0.432757E-01  -0.466520E+01
  1920   0.252605E+03   0.862943E+01   0.432134E-01  -0.469006E+01
  1921   0.251673E+03   0.866136E+01   0.431506E-01  -0.471696E+01
  1922   0.250762E+03   0.869234E+01   0.430875E-01  -0.474669E+01
  1923   0.249848E+03   0.872386E+01   0.430239E-01  -0.477858E+01
  1924   0.248932E+03   0.875517E+01   0.429601E-01  -0.481342E+01
  1925   0.248045E+03   0.878553E+01   0.428959E-01  -0.485128E+01
  1926   0.247148E+03   0.881716E+01   0.428315E-01  -0.489073E+01
  1927   0.246251E+03   0.884857E+01   0.427670E-01  -0.493407E+01
  1928   0.245382E+03   0.887975E+01   0.427023E-01  -0.497690E+01
  1929   0.244504E+03   0.891069E+01   0.426375E-01  -0.502449E+01
  1930   0.243641E+03   0.894139E+01   0.425726E-01  -0.507318E+01
  1931   0.242792E+03   0.897109E+01   0.425078E-01  -0.512454E+01
