#    L    TT             EE             BB             TE             PP             TP             EP          
  1997   0.191288E+03   0.108196E+02   0.000000E+00  -0.124996E+02   0.748415E-09   0.478652E-06  -0.734434E-07
  1998   0.191109E+03   0.108081E+02   0.000000E+00  -0.126754E+02   0.747118E-09   0.479973E-06  -0.733052E-07
  1999   0.190937E+03   0.107942E+02   0.000000E+00  -0.128511E+02   0.745822E-09   0.481273E-06  -0.731600E-07
  2000   0.190773E+03   0.107799E+02   0.000000E+00  -0.130245E+02   0.744528E-09   0.482554E-06  -0.730080E-07
  2001   0.190632E+03   0.107645E+02   0.000000E+00  -0.131970E+02   0.743237E-09   0.483815E-06  -0.728492E-07
  2002   0.190499E+03   0.107474E+02   0.000000E+00  -0.133685E+02   0.741948E-09   0.485056E-06  -0.726836E-07
  2003   0.190382E+03   0.107291E+02   0.000000E+00  -0.135382E+02   0.740660E-09   0.486276E-06  -0.725114E-07
  2004   0.190280E+03   0.107098E+02   0.000000E+00  -0.137066E+02   0.739375E-09   0.487476E-06  -0.723325E-07
  2005   0.190179E+03   0.106887E+02   0.000000E+00  -0.138731E+02   0.738092E-09   0.488655E-06  -0.721469E-07
  2006   0.190100E+03   0.106679E+02   0.000000E+00  -0.140389E+02   0.736811E-09   0.489815E-06  -0.719549E-07
  2007   0.190022E+03   0.106445E+02   0.000000E+00  -0.142018E+02   0.735532E-09   0.490953E-06  -0.717563E-07
  2008   0.189966E+03   0.106201E+02   0.000000E+00  -0.143638E+02   0.734255E-09   0.492072E-06  -0.715512E-07
  2009   0.189918E+03   0.105953E+02   0.000000E+00  -0.145227E+02   0.732980E-09   0.493170E-06  -0.713398E-07
  2010   0.189871E+03   0.105693E+02   0.000000E+00  -0.146806E+02   0.731707E-09   0.494247E-06  -0.711219E-07
  2011   0.189846E+03   0.105415E+02   0.000000E+00  -0.148367E+02   0.730436E-09   0.495303E-06  -0.708978E-07
  2012   0.189828E+03   0.105134E+02   0.000000E+00  -0.149909E+02   0.729168E-09   0.496339E-06  -0.706674E-07
  2013   0.189811E+03   0.104833E+02   0.000000E+00  -0.151430E+02   0.727901E-09   0.497354E-06  -0.704308E-07
  2014   0.189816E+03   0.104536E+02   0.000000E+00  -0.152916E+02   0.726636E-09   0.498348E-06  -0.701880E-07
  2015   0.189829E+03   0.104220E+02   0.000000E+00  -0.154401E+02   0.725373E-09   0.499321E-06  -0.699391E-07
  2016   0.189856E+03   0.103900E+02   0.000000E+00  -0.155849E+02   0.724113E-09   0.500274E-06  -0.696841E-07
  2017   0.189876E+03   0.103568E+02   0.000000E+00  -0.157280E+02   0.722854E-09   0.501205E-06  -0.694232E-07
  2018   0.189911E+03   0.103226E+02   0.000000E+00  -0.158687E+02   0.721598E-09   0.502116E-06  -0.691562E-07
  2019   0.189953E+03   0.102874E+02   0.000000E+00  -0.160053E+02   0.720343E-09   0.503005E-06  -0.688833E-07
  2020   0.190010E+03   0.102512E+02   0.000000E+00  -0.161414E+02   0.719091E-09   0.503873E-06  -0.686046E-07
  2021   0.190074E+03   0.102146E+02   0.000000E+00  -0.162740E+02   0.717840E-09   0.504720E-06  -0.683200E-07
  2022   0.190138E+03   0.101769E+02   0.000000E+00  -0.164046E+02   0.716592E-09   0.505546E-06  -0.680297E-07
  2023   0.190208E+03   0.101383E+02   0.000000E+00  -0.165321E+02   0.715345E-09   0.506351E-06  -0.677336E-07
  2024   0.190294E+03   0.100988E+02   0.000000E+00  -0.166574E+02   0.714101E-09   0.507134E-06  -0.674318E-07
  2025   0.190371E+03   0.100585E+02   0.000000E+00  -0.167795E+02   0.712858E-09   0.507896E-06  -0.671245E-07
  2026   0.190471E+03   0.100174E+02   0.000000E+00  -0.168992E+02   0.711617E-09   0.508636E-06  -0.668115E-07
  2027   0.190577E+03   0.997552E+01   0.000000E+00  -0.170155E+02   0.710379E-09   0.509355E-06  -0.664930E-07
  2028   0.190675E+03   0.993284E+01   0.000000E+00  -0.171292E+02   0.709142E-09   0.510052E-06  -0.661690E-07
  2029   0.190795E+03   0.988938E+01   0.000000E+00  -0.172401E+02   0.707908E-09   0.510728E-06  -0.658396E-07
  2030   0.190907E+03   0.984514E+01   0.000000E+00  -0.173481E+02   0.706676E-09   0.511382E-06  -0.655049E-07
  2031   0.191025E+03   0.980019E+01   0.000000E+00  -0.174532E+02   0.705445E-09   0.512014E-06  -0.651647E-07
  2032   0.191158E+03   0.975444E+01   0.000000E+00  -0.175553E+02   0.704216E-09   0.512624E-06  -0.648193E-07
  2033   0.191290E+03   0.970811E+01   0.000000E+00  -0.176542E+02   0.702990E-09   0.513213E-06  -0.644687E-07
  2034   0.191436E+03   0.966105E+01   0.000000E+00  -0.177499E+02   0.701765E-09   0.513780E-06  -0.641129E-07
  2035   0.191573E+03   0.961326E+01   0.000000E+00  -0.178423E+02   0.700543E-09   0.514325E-06  -0.637519E-07
  2036   0.191718E+03   0.956479E+01   0.000000E+00  -0.179320E+02   0.699322E-09   0.514848E-06  -0.633858E-07
  2037   0.191876E+03   0.951573E+01   0.000000E+00  -0.180182E+02   0.698103E-09   0.515349E-06  -0.630147E-07
  2038   0.192018E+03   0.946592E+01   0.000000E+00  -0.181015E+02   0.696887E-09   0.515828E-06  -0.626386E-07
  2039   0.192181E+03   0.941556E+01   0.000000E+00  -0.181804E+02   0.695672E-09   0.516284E-06  -0.622576E-07
  2040   0.192351E+03   0.936452E+01   0.000000E+00  -0.182570E+02   0.694459E-09   0.516719E-06  -0.618717E-07
  2041   0.192512E+03   0.931278E+01   0.000000E+00  -0.183298E+02   0.693248E-09   0.517131E-06  -0.614809E-07
  2042   0.192687E+03   0.926056E+01   0.000000E+00  -0.184000E+02   0.692040E-09   0.517521E-06  -0.610853E-07
  2043   0.192853E+03   0.920771E+01   0.000000E+00  -0.184655E+02   0.690833E-09   0.517889E-06  -0.606850E-07
  2044   0.193040E+03   0.915422E+01   0.000000E+00  -0.185282E+02   0.689628E-09   0.518234E-06  -0.602799E-07
  2045   0.193218E+03   0.910016E+01   0.000000E+00  -0.185875E+02   0.688425E-09   0.518556E-06  -0.598703E-07
  2046   0.193410E+03   0.904553E+01   0.000000E+00  -0.186439E+02   0.687224E-09   0.518857E-06  -0.594560E-07
  2047   0.193593E+03   0.899031E+01   0.000000E+00  -0.186966E+02   0.686024E-09   0.519134E-06  -0.590372E-07
  2048   0.193782E+03   0.893458E+01   0.000000E+00  -0.187448E+02   0.684827E-09   0.519390E-06  -0.586138E-07
  2049   0.193976E+03   0.887833E+01   0.000000E+00  -0.187906E+02   0.683632E-09   0.519622E-06  -0.581860E-07
  2050   0.194170E+03   0.882148E+01   0.000000E+00  -0.188317E+02   0.682439E-09   0.519832E-06  -0.577538E-07
  2051   0.194354E+03   0.876411E+01   0.000000E+00  -0.188702E+02   0.681247E-09   0.520019E-06  -0.573173E-07
  2052   0.194558E+03   0.870630E+01   0.000000E+00  -0.189047E+02   0.680058E-09   0.520183E-06  -0.568765E-07
  2053   0.194753E+03   0.864799E+01   0.000000E+00  -0.189349E+02   0.678870E-09   0.520324E-06  -0.564314E-07
  2054   0.194953E+03   0.858919E+01   0.000000E+00  -0.189624E+02   0.677684E-09   0.520443E-06  -0.559822E-07
  2055   0.195151E+03   0.852993E+01   0.000000E+00  -0.189864E+02   0.676501E-09   0.520539E-06  -0.555290E-07
  2056   0.195353E+03   0.847036E+01   0.000000E+00  -0.190069E+02   0.675319E-09   0.520613E-06  -0.550717E-07
  2057   0.195559E+03   0.841043E+01   0.000000E+00  -0.190230E+02   0.674139E-09   0.520664E-06  -0.546106E-07
  2058   0.195763E+03   0.835008E+01   0.000000E+00  -0.190369E+02   0.672961E-09   0.520693E-06  -0.541455E-07
  2059   0.195970E+03   0.828947E+01   0.000000E+00  -0.190464E+02   0.671785E-09   0.520699E-06  -0.536767E-07
  2060   0.196173E+03   0.822839E+01   0.000000E+00  -0.190521E+02   0.670610E-09   0.520683E-06  -0.532042E-07
  2061   0.196380E+03   0.816716E+01   0.000000E+00  -0.190548E+02   0.669438E-09   0.520644E-06  -0.527281E-07
  2062   0.196583E+03   0.810572E+01   0.000000E+00  -0.190543E+02   0.668267E-09   0.520583E-06  -0.522484E-07
  2063   0.196789E+03   0.804401E+01   0.000000E+00  -0.190500E+02   0.667098E-09   0.520499E-06  -0.517652E-07
  2064   0.196982E+03   0.798211E+01   0.000000E+00  -0.190424E+02   0.665931E-09   0.520394E-06  -0.512786E-07
  2065   0.197179E+03   0.792005E+01   0.000000E+00  -0.190316E+02   0.664766E-09   0.520266E-06  -0.507886E-07
  2066   0.197384E+03   0.785783E+01   0.000000E+00  -0.190182E+02   0.663603E-09   0.520116E-06  -0.502954E-07
  2067   0.197577E+03   0.779541E+01   0.000000E+00  -0.190008E+02   0.662442E-09   0.519943E-06  -0.497990E-07
  2068   0.197765E+03   0.773287E+01   0.000000E+00  -0.189806E+02   0.661282E-09   0.519749E-06  -0.492994E-07
  2069   0.197961E+03   0.767029E+01   0.000000E+00  -0.189563E+02   0.660125E-09   0.519532E-06  -0.487968E-07
  2070   0.198144E+03   0.760763E+01   0.000000E+00  -0.189300E+02   0.658969E-09   0.519293E-06  -0.482912E-07
  2071   0.198328E+03   0.754489E+01   0.000000E+00  -0.189001E+02   0.657815E-09   0.519033E-06  -0.477827E-07
  2072   0.198513E+03   0.748216E+01   0.000000E+00  -0.188667E+02   0.656662E-09   0.518750E-06  -0.472714E-07
  2073   0.198691E+03   0.741940E+01   0.000000E+00  -0.188303E+02   0.655512E-09   0.518445E-06  -0.467573E-07
  2074   0.198869E+03   0.735660E+01   0.000000E+00  -0.187910E+02   0.654363E-09   0.518119E-06  -0.462404E-07
  2075   0.199040E+03   0.729379E+01   0.000000E+00  -0.187479E+02   0.653216E-09   0.517770E-06  -0.457210E-07
  2076   0.199204E+03   0.723106E+01   0.000000E+00  -0.187018E+02   0.652071E-09   0.517400E-06  -0.451990E-07
  2077   0.199375E+03   0.716842E+01   0.000000E+00  -0.186534E+02   0.650928E-09   0.517007E-06  -0.446746E-07
  2078   0.199537E+03   0.710581E+01   0.000000E+00  -0.186011E+02   0.649786E-09   0.516593E-06  -0.441477E-07
  2079   0.199677E+03   0.704332E+01   0.000000E+00  -0.185463E+02   0.648646E-09   0.516158E-06  -0.436185E-07
  2080   0.199838E+03   0.698090E+01   0.000000E+00  -0.184875E+02   0.647508E-09   0.515700E-06  -0.430871E-07
  2081   0.199983E+03   0.691870E+01   0.000000E+00  -0.184270E+02   0.646372E-09   0.515221E-06  -0.425534E-07
  2082   0.200126E+03   0.685653E+01   0.000000E+00  -0.183623E+02   0.645237E-09   0.514720E-06  -0.420176E-07
  2083   0.200268E+03   0.679454E+01   0.000000E+00  -0.182965E+02   0.644104E-09   0.514198E-06  -0.414798E-07
  2084   0.200393E+03   0.673282E+01   0.000000E+00  -0.182266E+02   0.642973E-09   0.513654E-06  -0.409401E-07
  2085   0.200530E+03   0.667117E+01   0.000000E+00  -0.181531E+02   0.641844E-09   0.513089E-06  -0.403984E-07
  2086   0.200650E+03   0.660974E+01   0.000000E+00  -0.180769E+02   0.640716E-09   0.512502E-06  -0.398549E-07
  2087   0.200768E+03   0.654856E+01   0.000000E+00  -0.179986E+02   0.639590E-09   0.511893E-06  -0.393096E-07
  2088   0.200875E+03   0.648757E+01   0.000000E+00  -0.179174E+02   0.638466E-09   0.511264E-06  -0.387627E-07
  2089   0.200987E+03   0.642685E+01   0.000000E+00  -0.178325E+02   0.637343E-09   0.510613E-06  -0.382141E-07
  2090   0.201080E+03   0.636635E+01   0.000000E+00  -0.177454E+02   0.636223E-09   0.509940E-06  -0.376641E-07
  2091   0.201184E+03   0.630616E+01   0.000000E+00  -0.176552E+02   0.635103E-09   0.509246E-06  -0.371125E-07
  2092   0.201270E+03   0.624614E+01   0.000000E+00  -0.175628E+02   0.633986E-09   0.508531E-06  -0.365596E-07
  2093   0.201344E+03   0.618646E+01   0.000000E+00  -0.174657E+02   0.632870E-09   0.507795E-06  -0.360053E-07
  2094   0.201422E+03   0.612712E+01   0.000000E+00  -0.173669E+02   0.631756E-09   0.507037E-06  -0.354498E-07
  2095   0.201495E+03   0.606801E+01   0.000000E+00  -0.172656E+02   0.630643E-09   0.506259E-06  -0.348931E-07
  2096   0.201555E+03   0.600936E+01   0.000000E+00  -0.171620E+02   0.629533E-09   0.505459E-06  -0.343353E-07
  2097   0.201611E+03   0.595087E+01   0.000000E+00  -0.170550E+02   0.628423E-09   0.504638E-06  -0.337764E-07
  2098   0.201661E+03   0.589281E+01   0.000000E+00  -0.169457E+02   0.627316E-09   0.503796E-06  -0.332166E-07
  2099   0.201706E+03   0.583502E+01   0.000000E+00  -0.168326E+02   0.626210E-09   0.502933E-06  -0.326560E-07
  2100   0.201745E+03   0.577775E+01   0.000000E+00  -0.167178E+02   0.625106E-09   0.502049E-06  -0.320945E-07
  2101   0.201771E+03   0.572072E+01   0.000000E+00  -0.166000E+02   0.624003E-09   0.501144E-06  -0.315322E-07
  2102   0.201791E+03   0.566411E+01   0.000000E+00  -0.164794E+02   0.622903E-09   0.500219E-06  -0.309693E-07
  2103   0.201804E+03   0.560787E+01   0.000000E+00  -0.163563E+02   0.621803E-09   0.499272E-06  -0.304057E-07
  2104   0.201817E+03   0.555210E+01   0.000000E+00  -0.162307E+02   0.620706E-09   0.498305E-06  -0.298416E-07
  2105   0.201809E+03   0.549668E+01   0.000000E+00  -0.161026E+02   0.619610E-09   0.497318E-06  -0.292769E-07
  2106   0.201800E+03   0.544188E+01   0.000000E+00  -0.159723E+02   0.618515E-09   0.496310E-06  -0.287117E-07
  2107   0.201784E+03   0.538749E+01   0.000000E+00  -0.158398E+02   0.617423E-09   0.495282E-06  -0.281462E-07
  2108   0.201752E+03   0.533361E+01   0.000000E+00  -0.157051E+02   0.616332E-09   0.494233E-06  -0.275802E-07
  2109   0.201727E+03   0.528029E+01   0.000000E+00  -0.155683E+02   0.615243E-09   0.493165E-06  -0.270139E-07
  2110   0.201686E+03   0.522754E+01   0.000000E+00  -0.154295E+02   0.614155E-09   0.492077E-06  -0.264473E-07
  2111   0.201635E+03   0.517526E+01   0.000000E+00  -0.152888E+02   0.613069E-09   0.490968E-06  -0.258806E-07
  2112   0.201576E+03   0.512368E+01   0.000000E+00  -0.151462E+02   0.611985E-09   0.489840E-06  -0.253136E-07
  2113   0.201507E+03   0.507255E+01   0.000000E+00  -0.150020E+02   0.610903E-09   0.488693E-06  -0.247466E-07
  2114   0.201436E+03   0.502212E+01   0.000000E+00  -0.148560E+02   0.609822E-09   0.487526E-06  -0.241795E-07
  2115   0.201347E+03   0.497242E+01   0.000000E+00  -0.147084E+02   0.608743E-09   0.486339E-06  -0.236124E-07
  2116   0.201262E+03   0.492347E+01   0.000000E+00  -0.145593E+02   0.607666E-09   0.485133E-06  -0.230453E-07
  2117   0.201160E+03   0.487538E+01   0.000000E+00  -0.144089E+02   0.606590E-09   0.483908E-06  -0.224783E-07
  2118   0.201046E+03   0.482766E+01   0.000000E+00  -0.142569E+02   0.605517E-09   0.482664E-06  -0.219115E-07
  2119   0.200928E+03   0.478079E+01   0.000000E+00  -0.141037E+02   0.604445E-09   0.481401E-06  -0.213449E-07
  2120   0.200792E+03   0.473457E+01   0.000000E+00  -0.139492E+02   0.603374E-09   0.480119E-06  -0.207785E-07
  2121   0.200651E+03   0.468925E+01   0.000000E+00  -0.137935E+02   0.602306E-09   0.478818E-06  -0.202125E-07
  2122   0.200498E+03   0.464457E+01   0.000000E+00  -0.136368E+02   0.601239E-09   0.477499E-06  -0.196468E-07
  2123   0.200339E+03   0.460071E+01   0.000000E+00  -0.134790E+02   0.600175E-09   0.476161E-06  -0.190815E-07
  2124   0.200175E+03   0.455762E+01   0.000000E+00  -0.133201E+02   0.599111E-09   0.474805E-06  -0.185167E-07
  2125   0.199991E+03   0.451548E+01   0.000000E+00  -0.131604E+02   0.598050E-09   0.473430E-06  -0.179525E-07
  2126   0.199808E+03   0.447395E+01   0.000000E+00  -0.129998E+02   0.596991E-09   0.472037E-06  -0.173888E-07
  2127   0.199605E+03   0.443350E+01   0.000000E+00  -0.128384E+02   0.595933E-09   0.470626E-06  -0.168257E-07
  2128   0.199402E+03   0.439379E+01   0.000000E+00  -0.126763E+02   0.594878E-09   0.469197E-06  -0.162633E-07
  2129   0.199177E+03   0.435493E+01   0.000000E+00  -0.125135E+02   0.593824E-09   0.467750E-06  -0.157016E-07
  2130   0.198945E+03   0.431701E+01   0.000000E+00  -0.123501E+02   0.592772E-09   0.466286E-06  -0.151407E-07
  2131   0.198706E+03   0.428016E+01   0.000000E+00  -0.121861E+02   0.591721E-09   0.464803E-06  -0.145806E-07
  2132   0.198459E+03   0.424408E+01   0.000000E+00  -0.120215E+02   0.590673E-09   0.463304E-06  -0.140215E-07
  2133   0.198196E+03   0.420905E+01   0.000000E+00  -0.118567E+02   0.589626E-09   0.461786E-06  -0.134632E-07
  2134   0.197925E+03   0.417493E+01   0.000000E+00  -0.116914E+02   0.588582E-09   0.460252E-06  -0.129060E-07
  2135   0.197638E+03   0.414184E+01   0.000000E+00  -0.115256E+02   0.587539E-09   0.458700E-06  -0.123498E-07
  2136   0.197342E+03   0.410958E+01   0.000000E+00  -0.113597E+02   0.586498E-09   0.457131E-06  -0.117947E-07
  2137   0.197037E+03   0.407848E+01   0.000000E+00  -0.111935E+02   0.585459E-09   0.455545E-06  -0.112408E-07
  2138   0.196715E+03   0.404834E+01   0.000000E+00  -0.110271E+02   0.584422E-09   0.453942E-06  -0.106881E-07
  2139   0.196390E+03   0.401927E+01   0.000000E+00  -0.108605E+02   0.583387E-09   0.452322E-06  -0.101366E-07
  2140   0.196048E+03   0.399123E+01   0.000000E+00  -0.106938E+02   0.582354E-09   0.450686E-06  -0.958642E-08
  2141   0.195703E+03   0.396409E+01   0.000000E+00  -0.105271E+02   0.581322E-09   0.449033E-06  -0.903761E-08
  2142   0.195332E+03   0.393818E+01   0.000000E+00  -0.103604E+02   0.580293E-09   0.447363E-06  -0.849022E-08
  2143   0.194951E+03   0.391331E+01   0.000000E+00  -0.101938E+02   0.579265E-09   0.445678E-06  -0.794429E-08
  2144   0.194558E+03   0.388950E+01   0.000000E+00  -0.100270E+02   0.578240E-09   0.443976E-06  -0.739989E-08
  2145   0.194161E+03   0.386687E+01   0.000000E+00  -0.986065E+01   0.577216E-09   0.442257E-06  -0.685706E-08
  2146   0.193744E+03   0.384530E+01   0.000000E+00  -0.969427E+01   0.576195E-09   0.440523E-06  -0.631585E-08
  2147   0.193315E+03   0.382488E+01   0.000000E+00  -0.952812E+01   0.575175E-09   0.438773E-06  -0.577632E-08
  2148   0.192889E+03   0.380572E+01   0.000000E+00  -0.936223E+01   0.574157E-09   0.437007E-06  -0.523852E-08
  2149   0.192442E+03   0.378771E+01   0.000000E+00  -0.919656E+01   0.573142E-09   0.435225E-06  -0.470250E-08
  2150   0.191975E+03   0.377079E+01   0.000000E+00  -0.903121E+01   0.572128E-09   0.433428E-06  -0.416832E-08
  2151   0.191502E+03   0.375507E+01   0.000000E+00  -0.886619E+01   0.571116E-09   0.431616E-06  -0.363601E-08
  2152   0.191016E+03   0.374053E+01   0.000000E+00  -0.870155E+01   0.570106E-09   0.429788E-06  -0.310555E-08
  2153   0.190517E+03   0.372708E+01   0.000000E+00  -0.853736E+01   0.569099E-09   0.427945E-06  -0.257691E-08
  2154   0.190005E+03   0.371471E+01   0.000000E+00  -0.837365E+01   0.568093E-09   0.426088E-06  -0.205004E-08
  2155   0.189489E+03   0.370339E+01   0.000000E+00  -0.821047E+01   0.567088E-09   0.424216E-06  -0.152490E-08
  2156   0.188960E+03   0.369311E+01   0.000000E+00  -0.804786E+01   0.566086E-09   0.422331E-06  -0.100147E-08
  2157   0.188420E+03   0.368377E+01   0.000000E+00  -0.788587E+01   0.565085E-09   0.420432E-06  -0.479695E-09
  2158   0.187875E+03   0.367544E+01   0.000000E+00  -0.772455E+01   0.564087E-09   0.418519E-06   0.404544E-10
  2159   0.187312E+03   0.366801E+01   0.000000E+00  -0.756393E+01   0.563089E-09   0.416594E-06   0.559018E-09
  2160   0.186745E+03   0.366140E+01   0.000000E+00  -0.740407E+01   0.562094E-09   0.414656E-06   0.107603E-08
  2161   0.186168E+03   0.365566E+01   0.000000E+00  -0.724499E+01   0.561100E-09   0.412706E-06   0.159154E-08
  2162   0.185588E+03   0.365078E+01   0.000000E+00  -0.708675E+01   0.560107E-09   0.410743E-06   0.210557E-08
  2163   0.184997E+03   0.364658E+01   0.000000E+00  -0.692938E+01   0.559116E-09   0.408769E-06   0.261817E-08
  2164   0.184396E+03   0.364313E+01   0.000000E+00  -0.677292E+01   0.558127E-09   0.406783E-06   0.312937E-08
  2165   0.183794E+03   0.364055E+01   0.000000E+00  -0.661741E+01   0.557139E-09   0.404786E-06   0.363921E-08
  2166   0.183189E+03   0.363846E+01   0.000000E+00  -0.646290E+01   0.556152E-09   0.402778E-06   0.414773E-08
  2167   0.182568E+03   0.363698E+01   0.000000E+00  -0.630942E+01   0.555167E-09   0.400760E-06   0.465496E-08
  2168   0.181945E+03   0.363625E+01   0.000000E+00  -0.615701E+01   0.554183E-09   0.398731E-06   0.516095E-08
  2169   0.181329E+03   0.363595E+01   0.000000E+00  -0.600568E+01   0.553201E-09   0.396693E-06   0.566573E-08
  2170   0.180704E+03   0.363628E+01   0.000000E+00  -0.585548E+01   0.552219E-09   0.394645E-06   0.616934E-08
  2171   0.180064E+03   0.363701E+01   0.000000E+00  -0.570643E+01   0.551239E-09   0.392588E-06   0.667182E-08
  2172   0.179431E+03   0.363827E+01   0.000000E+00  -0.555856E+01   0.550260E-09   0.390521E-06   0.717320E-08
