#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   179   0.514788E+04  -0.375892E+02   0.167264E-03  -0.375892E+02   0.821224E+00  -0.641138E-06   0.167264E-03  -0.641138E-06   0.566453E-07
   180   0.517203E+04  -0.369590E+02   0.165819E-03  -0.369590E+02   0.811148E+00  -0.634740E-06   0.165819E-03  -0.634740E-06   0.563233E-07
   181   0.519571E+04  -0.363037E+02   0.164385E-03  -0.363037E+02   0.801128E+00  -0.627695E-06   0.164385E-03  -0.627695E-06   0.560040E-07
   182   0.521899E+04  -0.356217E+02   0.162962E-03  -0.356217E+02   0.791234E+00  -0.620033E-06   0.162962E-03  -0.620033E-06   0.556876E-07
   183   0.524180E+04  -0.349145E+02   0.161551E-03  -0.349145E+02   0.781387E+00  -0.611782E-06   0.161551E-03  -0.611782E-06   0.553738E-07
   184   0.526429E+04  -0.341811E+02   0.160152E-03  -0.341811E+02   0.771657E+00  -0.602973E-06   0.160152E-03  -0.602973E-06   0.550628E-07
   185   0.528638E+04  -0.334239E+02   0.158764E-03  -0.334239E+02   0.762187E+00  -0.593634E-06   0.158764E-03  -0.593634E-06   0.547545E-07
   186   0.530769E+04  -0.326396E+02   0.157388E-03  -0.326396E+02   0.752831E+00  -0.583795E-06   0.157388E-03  -0.583795E-06   0.544488E-07
   187   0.532890E+04  -0.318298E+02   0.156023E-03  -0.318298E+02   0.743725E+00  -0.573485E-06   0.156023E-03  -0.573485E-06   0.541457E-07
   188   0.534963E+04  -0.309958E+02   0.154670E-03  -0.309958E+02   0.734850E+00  -0.562733E-06   0.154670E-03  -0.562733E-06   0.538452E-07
   189   0.536981E+04  -0.301361E+02   0.153329E-03  -0.301361E+02   0.726238E+00  -0.551569E-06   0.153329E-03  -0.551569E-06   0.535472E-07
   190   0.538988E+04  -0.292528E+02   0.152000E-03  -0.292528E+02   0.717936E+00  -0.540022E-06   0.152000E-03  -0.540022E-06   0.532518E-07
   191   0.540910E+04  -0.283429E+02   0.150682E-03  -0.283429E+02   0.709962E+00  -0.528121E-06   0.150682E-03  -0.528121E-06   0.529589E-07
   192   0.542798E+04  -0.274086E+02   0.149376E-03  -0.274086E+02   0.702332E+00  -0.515896E-06   0.149376E-03  -0.515896E-06   0.526685E-07
   193   0.544630E+04  -0.264511E+02   0.148082E-03  -0.264511E+02   0.695087E+00  -0.503375E-06   0.148082E-03  -0.503375E-06   0.523805E-07
   194   0.546429E+04  -0.254683E+02   0.146801E-03  -0.254683E+02   0.688251E+00  -0.490589E-06   0.146801E-03  -0.490589E-06   0.520950E-07
   195   0.548171E+04  -0.244623E+02   0.145531E-03  -0.244623E+02   0.681857E+00  -0.477566E-06   0.145531E-03  -0.477566E-06   0.518118E-07
   196   0.549858E+04  -0.234322E+02   0.144273E-03  -0.234322E+02   0.675937E+00  -0.464336E-06   0.144273E-03  -0.464336E-06   0.515310E-07
   197   0.551503E+04  -0.223795E+02   0.143027E-03  -0.223795E+02   0.670531E+00  -0.450928E-06   0.143027E-03  -0.450928E-06   0.512525E-07
   198   0.553099E+04  -0.213034E+02   0.141793E-03  -0.213034E+02   0.665656E+00  -0.437372E-06   0.141793E-03  -0.437372E-06   0.509763E-07
   199   0.554646E+04  -0.202045E+02   0.140572E-03  -0.202045E+02   0.661344E+00  -0.423696E-06   0.140572E-03  -0.423696E-06   0.507024E-07
   200   0.556143E+04  -0.190834E+02   0.139363E-03  -0.190834E+02   0.657620E+00  -0.409930E-06   0.139363E-03  -0.409930E-06   0.504308E-07
   201   0.557584E+04  -0.179394E+02   0.138166E-03  -0.179394E+02   0.654540E+00  -0.396099E-06   0.138166E-03  -0.396099E-06   0.501613E-07
   202   0.558976E+04  -0.167739E+02   0.136981E-03  -0.167739E+02   0.652110E+00  -0.382210E-06   0.136981E-03  -0.382210E-06   0.498941E-07
   203   0.560310E+04  -0.155860E+02   0.135808E-03  -0.155860E+02   0.650391E+00  -0.368267E-06   0.135808E-03  -0.368267E-06   0.496290E-07
   204   0.561580E+04  -0.143787E+02   0.134647E-03  -0.143787E+02   0.649404E+00  -0.354273E-06   0.134647E-03  -0.354273E-06   0.493661E-07
   205   0.562801E+04  -0.131496E+02   0.133498E-03  -0.131496E+02   0.649195E+00  -0.340230E-06   0.133498E-03  -0.340230E-06   0.491054E-07
   206   0.563957E+04  -0.118999E+02   0.132360E-03  -0.118999E+02   0.649802E+00  -0.326143E-06   0.132360E-03  -0.326143E-06   0.488468E-07
   207   0.565063E+04  -0.106299E+02   0.131234E-03  -0.106299E+02   0.651246E+00  -0.312014E-06   0.131234E-03  -0.312014E-06   0.485903E-07
   208   0.566097E+04  -0.934016E+01   0.130120E-03  -0.934016E+01   0.653579E+00  -0.297846E-06   0.130120E-03  -0.297846E-06   0.483358E-07
   209   0.567074E+04  -0.803091E+01   0.129016E-03  -0.803091E+01   0.656826E+00  -0.283643E-06   0.129016E-03  -0.283643E-06   0.480835E-07
   210   0.567994E+04  -0.670297E+01   0.127924E-03  -0.670297E+01   0.661037E+00  -0.269408E-06   0.127924E-03  -0.269408E-06   0.478332E-07
   211   0.568857E+04  -0.535631E+01   0.126843E-03  -0.535631E+01   0.666244E+00  -0.255144E-06   0.126843E-03  -0.255144E-06   0.475849E-07
   212   0.569647E+04  -0.399179E+01   0.125773E-03  -0.399179E+01   0.672475E+00  -0.240854E-06   0.125773E-03  -0.240854E-06   0.473387E-07
   213   0.570387E+04  -0.260929E+01   0.124713E-03  -0.260929E+01   0.679776E+00  -0.226541E-06   0.124713E-03  -0.226541E-06   0.470944E-07
   214   0.571062E+04  -0.120992E+01   0.123664E-03  -0.120992E+01   0.688139E+00  -0.212208E-06   0.123664E-03  -0.212208E-06   0.468522E-07
   215   0.571679E+04   0.205659E+00   0.122626E-03   0.205659E+00   0.697759E+00  -0.197859E-06   0.122626E-03  -0.197859E-06   0.466119E-07
   216   0.572232E+04   0.163804E+01   0.121598E-03   0.163804E+01   0.708450E+00  -0.183497E-06   0.121598E-03  -0.183497E-06   0.463735E-07
   217   0.572734E+04   0.308530E+01   0.120581E-03   0.308530E+01   0.720368E+00  -0.169125E-06   0.120581E-03  -0.169125E-06   0.461371E-07
   218   0.573171E+04   0.454774E+01   0.119573E-03   0.454774E+01   0.733512E+00  -0.154746E-06   0.119573E-03  -0.154746E-06   0.459025E-07
   219   0.573551E+04   0.602642E+01   0.118576E-03   0.602642E+01   0.747885E+00  -0.140363E-06   0.118576E-03  -0.140363E-06   0.456699E-07
   220   0.573872E+04   0.751695E+01   0.117589E-03   0.751695E+01   0.763634E+00  -0.125980E-06   0.117589E-03  -0.125980E-06   0.454391E-07
   221   0.574136E+04   0.902165E+01   0.116611E-03   0.902165E+01   0.780686E+00  -0.111599E-06   0.116611E-03  -0.111599E-06   0.452102E-07
   222   0.574341E+04   0.105391E+02   0.115643E-03   0.105391E+02   0.799189E+00  -0.972244E-07   0.115643E-03  -0.972244E-07   0.449831E-07
   223   0.574474E+04   0.120702E+02   0.114685E-03   0.120702E+02   0.819069E+00  -0.828585E-07   0.114685E-03  -0.828585E-07   0.447579E-07
   224   0.574563E+04   0.136111E+02   0.113736E-03   0.136111E+02   0.840327E+00  -0.685046E-07   0.113736E-03  -0.685046E-07   0.445344E-07
   225   0.574587E+04   0.151652E+02   0.112797E-03   0.151652E+02   0.863112E+00  -0.541660E-07   0.112797E-03  -0.541660E-07   0.443127E-07
   226   0.574553E+04   0.167285E+02   0.111866E-03   0.167285E+02   0.887424E+00  -0.398459E-07   0.111866E-03  -0.398459E-07   0.440928E-07
   227   0.574453E+04   0.183028E+02   0.110945E-03   0.183028E+02   0.913262E+00  -0.255475E-07   0.110945E-03  -0.255475E-07   0.438746E-07
   228   0.574302E+04   0.198867E+02   0.110033E-03   0.198867E+02   0.940629E+00  -0.112738E-07   0.110033E-03  -0.112738E-07   0.436581E-07
   229   0.574093E+04   0.214787E+02   0.109129E-03   0.214787E+02   0.969597E+00   0.297199E-08   0.109129E-03   0.297199E-08   0.434434E-07
   230   0.573818E+04   0.230796E+02   0.108234E-03   0.230796E+02   0.100017E+01   0.171866E-07   0.108234E-03   0.171866E-07   0.432303E-07
   231   0.573477E+04   0.246889E+02   0.107348E-03   0.246889E+02   0.103242E+01   0.313669E-07   0.107348E-03   0.313669E-07   0.430189E-07
   232   0.573085E+04   0.263050E+02   0.106470E-03   0.263050E+02   0.106627E+01   0.455098E-07   0.106470E-03   0.455098E-07   0.428091E-07
   233   0.572634E+04   0.279266E+02   0.105601E-03   0.279266E+02   0.110194E+01   0.596121E-07   0.105601E-03   0.596121E-07   0.426010E-07
   234   0.572110E+04   0.295545E+02   0.104740E-03   0.295545E+02   0.113930E+01   0.736705E-07   0.104740E-03   0.736705E-07   0.423945E-07
   235   0.571535E+04   0.311873E+02   0.103887E-03   0.311873E+02   0.117841E+01   0.876820E-07   0.103887E-03   0.876820E-07   0.421896E-07
   236   0.570893E+04   0.328251E+02   0.103042E-03   0.328251E+02   0.121927E+01   0.101643E-06   0.103042E-03   0.101643E-06   0.419863E-07
   237   0.570193E+04   0.344665E+02   0.102204E-03   0.344665E+02   0.126195E+01   0.115551E-06   0.102204E-03   0.115551E-06   0.417845E-07
   238   0.569434E+04   0.361116E+02   0.101375E-03   0.361116E+02   0.130654E+01   0.129403E-06   0.101375E-03   0.129403E-06   0.415843E-07
   239   0.568623E+04   0.377596E+02   0.100553E-03   0.377596E+02   0.135289E+01   0.143195E-06   0.100553E-03   0.143195E-06   0.413856E-07
   240   0.567738E+04   0.394085E+02   0.997385E-04   0.394085E+02   0.140106E+01   0.156924E-06   0.997385E-04   0.156924E-06   0.411884E-07
   241   0.566810E+04   0.410591E+02   0.989314E-04   0.410591E+02   0.145121E+01   0.170587E-06   0.989314E-04   0.170587E-06   0.409926E-07
   242   0.565822E+04   0.427107E+02   0.981316E-04   0.427107E+02   0.150318E+01   0.184181E-06   0.981316E-04   0.184181E-06   0.407984E-07
   243   0.564775E+04   0.443620E+02   0.973389E-04   0.443620E+02   0.155714E+01   0.197703E-06   0.973389E-04   0.197703E-06   0.406056E-07
   244   0.563669E+04   0.460136E+02   0.965531E-04   0.460136E+02   0.161300E+01   0.211149E-06   0.965531E-04   0.211149E-06   0.404142E-07
   245   0.562503E+04   0.476628E+02   0.957742E-04   0.476628E+02   0.167084E+01   0.224517E-06   0.957742E-04   0.224517E-06   0.402243E-07
   246   0.561286E+04   0.493111E+02   0.950021E-04   0.493111E+02   0.173065E+01   0.237803E-06   0.950021E-04   0.237803E-06   0.400357E-07
   247   0.560017E+04   0.509564E+02   0.942366E-04   0.509564E+02   0.179237E+01   0.251004E-06   0.942366E-04   0.251004E-06   0.398485E-07
   248   0.558688E+04   0.525988E+02   0.934776E-04   0.525988E+02   0.185637E+01   0.264116E-06   0.934776E-04   0.264116E-06   0.396627E-07
   249   0.557315E+04   0.542375E+02   0.927250E-04   0.542375E+02   0.192213E+01   0.277138E-06   0.927250E-04   0.277138E-06   0.394782E-07
   250   0.555882E+04   0.558712E+02   0.919787E-04   0.558712E+02   0.199008E+01   0.290065E-06   0.919787E-04   0.290065E-06   0.392951E-07
   251   0.554405E+04   0.575007E+02   0.912385E-04   0.575007E+02   0.205995E+01   0.302895E-06   0.912385E-04   0.302895E-06   0.391132E-07
   252   0.552860E+04   0.591245E+02   0.905043E-04   0.591245E+02   0.213195E+01   0.315628E-06   0.905043E-04   0.315628E-06   0.389326E-07
   253   0.551285E+04   0.607411E+02   0.897762E-04   0.607411E+02   0.220588E+01   0.328266E-06   0.897762E-04   0.328266E-06   0.387534E-07
   254   0.549651E+04   0.623505E+02   0.890541E-04   0.623505E+02   0.228205E+01   0.340810E-06   0.890541E-04   0.340810E-06   0.385753E-07
   255   0.547963E+04   0.639526E+02   0.883379E-04   0.639526E+02   0.236016E+01   0.353261E-06   0.883379E-04   0.353261E-06   0.383986E-07
   256   0.546230E+04   0.655475E+02   0.876275E-04   0.655475E+02   0.244060E+01   0.365619E-06   0.876275E-04   0.365619E-06   0.382231E-07
   257   0.544451E+04   0.671270E+02   0.869230E-04   0.671270E+02   0.252294E+01   0.377887E-06   0.869230E-04   0.377887E-06   0.380489E-07
   258   0.542619E+04   0.687036E+02   0.862241E-04   0.687036E+02   0.260755E+01   0.390065E-06   0.862241E-04   0.390065E-06   0.378758E-07
   259   0.540741E+04   0.702626E+02   0.855310E-04   0.702626E+02   0.269430E+01   0.402154E-06   0.855310E-04   0.402154E-06   0.377040E-07
   260   0.538825E+04   0.718186E+02   0.848435E-04   0.718186E+02   0.278320E+01   0.414155E-06   0.848435E-04   0.414155E-06   0.375335E-07
   261   0.536855E+04   0.733495E+02   0.841616E-04   0.733495E+02   0.287419E+01   0.426070E-06   0.841616E-04   0.426070E-06   0.373641E-07
   262   0.534831E+04   0.748775E+02   0.834852E-04   0.748775E+02   0.296749E+01   0.437900E-06   0.834852E-04   0.437900E-06   0.371959E-07
   263   0.532790E+04   0.763952E+02   0.828142E-04   0.763952E+02   0.306290E+01   0.449645E-06   0.828142E-04   0.449645E-06   0.370289E-07
   264   0.530688E+04   0.778950E+02   0.821487E-04   0.778950E+02   0.316050E+01   0.461307E-06   0.821487E-04   0.461307E-06   0.368630E-07
   265   0.528531E+04   0.793697E+02   0.814885E-04   0.793697E+02   0.326023E+01   0.472888E-06   0.814885E-04   0.472888E-06   0.366983E-07
   266   0.526343E+04   0.808413E+02   0.808336E-04   0.808413E+02   0.336232E+01   0.484387E-06   0.808336E-04   0.484387E-06   0.365348E-07
   267   0.524100E+04   0.822877E+02   0.801840E-04   0.822877E+02   0.346640E+01   0.495807E-06   0.801840E-04   0.495807E-06   0.363724E-07
   268   0.521817E+04   0.837237E+02   0.795395E-04   0.837237E+02   0.357287E+01   0.507148E-06   0.795395E-04   0.507148E-06   0.362111E-07
   269   0.519479E+04   0.851417E+02   0.789002E-04   0.851417E+02   0.368143E+01   0.518411E-06   0.789002E-04   0.518411E-06   0.360510E-07
   270   0.517116E+04   0.865419E+02   0.782660E-04   0.865419E+02   0.379217E+01   0.529598E-06   0.782660E-04   0.529598E-06   0.358919E-07
   271   0.514705E+04   0.879242E+02   0.776367E-04   0.879242E+02   0.390503E+01   0.540710E-06   0.776367E-04   0.540710E-06   0.357340E-07
   272   0.512268E+04   0.892811E+02   0.770124E-04   0.892811E+02   0.402031E+01   0.551747E-06   0.770124E-04   0.551747E-06   0.355772E-07
   273   0.509784E+04   0.906275E+02   0.763931E-04   0.906275E+02   0.413743E+01   0.562712E-06   0.763931E-04   0.562712E-06   0.354214E-07
   274   0.507266E+04   0.919410E+02   0.757786E-04   0.919410E+02   0.425699E+01   0.573604E-06   0.757786E-04   0.573604E-06   0.352667E-07
   275   0.504707E+04   0.932440E+02   0.751688E-04   0.932440E+02   0.437849E+01   0.584426E-06   0.751688E-04   0.584426E-06   0.351130E-07
   276   0.502123E+04   0.945142E+02   0.745638E-04   0.945142E+02   0.450215E+01   0.595178E-06   0.745638E-04   0.595178E-06   0.349604E-07
   277   0.499489E+04   0.957737E+02   0.739635E-04   0.957737E+02   0.462799E+01   0.605861E-06   0.739635E-04   0.605861E-06   0.348089E-07
   278   0.496829E+04   0.970004E+02   0.733679E-04   0.970004E+02   0.475595E+01   0.616477E-06   0.733679E-04   0.616477E-06   0.346583E-07
   279   0.494135E+04   0.982016E+02   0.727767E-04   0.982016E+02   0.488596E+01   0.627027E-06   0.727767E-04   0.627027E-06   0.345088E-07
   280   0.491407E+04   0.993921E+02   0.721901E-04   0.993921E+02   0.501802E+01   0.637511E-06   0.721901E-04   0.637511E-06   0.343603E-07
   281   0.488660E+04   0.100550E+03   0.716080E-04   0.100550E+03   0.515224E+01   0.647931E-06   0.716080E-04   0.647931E-06   0.342128E-07
   282   0.485863E+04   0.101682E+03   0.710303E-04   0.101682E+03   0.528831E+01   0.658288E-06   0.710303E-04   0.658288E-06   0.340662E-07
   283   0.483046E+04   0.102788E+03   0.704569E-04   0.102788E+03   0.542648E+01   0.668583E-06   0.704569E-04   0.668583E-06   0.339207E-07
   284   0.480202E+04   0.103869E+03   0.698878E-04   0.103869E+03   0.556667E+01   0.678818E-06   0.698878E-04   0.678818E-06   0.337761E-07
   285   0.477330E+04   0.104925E+03   0.693229E-04   0.104925E+03   0.570891E+01   0.688993E-06   0.693229E-04   0.688993E-06   0.336325E-07
   286   0.474423E+04   0.105947E+03   0.687622E-04   0.105947E+03   0.585304E+01   0.699109E-06   0.687622E-04   0.699109E-06   0.334898E-07
   287   0.471488E+04   0.106951E+03   0.682056E-04   0.106951E+03   0.599909E+01   0.709168E-06   0.682056E-04   0.709168E-06   0.333480E-07
   288   0.468533E+04   0.107922E+03   0.676531E-04   0.107922E+03   0.614705E+01   0.719170E-06   0.676531E-04   0.719170E-06   0.332072E-07
   289   0.465550E+04   0.108868E+03   0.671047E-04   0.108868E+03   0.629688E+01   0.729117E-06   0.671047E-04   0.729117E-06   0.330673E-07
   290   0.462546E+04   0.109787E+03   0.665601E-04   0.109787E+03   0.644843E+01   0.739011E-06   0.665601E-04   0.739011E-06   0.329283E-07
   291   0.459521E+04   0.110666E+03   0.660195E-04   0.110666E+03   0.660245E+01   0.748851E-06   0.660195E-04   0.748851E-06   0.327901E-07
   292   0.456445E+04   0.111527E+03   0.654827E-04   0.111527E+03   0.675783E+01   0.758639E-06   0.654827E-04   0.758639E-06   0.326529E-07
   293   0.453377E+04   0.112348E+03   0.649497E-04   0.112348E+03   0.691423E+01   0.768377E-06   0.649497E-04   0.768377E-06   0.325165E-07
   294   0.450273E+04   0.113150E+03   0.644204E-04   0.113150E+03   0.707313E+01   0.778065E-06   0.644204E-04   0.778065E-06   0.323810E-07
   295   0.447170E+04   0.113911E+03   0.638948E-04   0.113911E+03   0.723307E+01   0.787705E-06   0.638948E-04   0.787705E-06   0.322464E-07
   296   0.444031E+04   0.114647E+03   0.633728E-04   0.114647E+03   0.739552E+01   0.797297E-06   0.633728E-04   0.797297E-06   0.321126E-07
   297   0.440876E+04   0.115357E+03   0.628544E-04   0.115357E+03   0.755829E+01   0.806843E-06   0.628544E-04   0.806843E-06   0.319796E-07
   298   0.437693E+04   0.116026E+03   0.623395E-04   0.116026E+03   0.772360E+01   0.816344E-06   0.623395E-04   0.816344E-06   0.318475E-07
   299   0.434502E+04   0.116662E+03   0.618280E-04   0.116662E+03   0.789073E+01   0.825801E-06   0.618280E-04   0.825801E-06   0.317161E-07
   300   0.431289E+04   0.117264E+03   0.613200E-04   0.117264E+03   0.805819E+01   0.835215E-06   0.613200E-04   0.835215E-06   0.315856E-07
   301   0.428060E+04   0.117841E+03   0.608152E-04   0.117841E+03   0.822749E+01   0.844586E-06   0.608152E-04   0.844586E-06   0.314558E-07
   302   0.424824E+04   0.118392E+03   0.603138E-04   0.118392E+03   0.839789E+01   0.853911E-06   0.603138E-04   0.853911E-06   0.313269E-07
   303   0.421573E+04   0.118901E+03   0.598156E-04   0.118901E+03   0.857014E+01   0.863184E-06   0.598156E-04   0.863184E-06   0.311987E-07
   304   0.418307E+04   0.119370E+03   0.593206E-04   0.119370E+03   0.874425E+01   0.872402E-06   0.593206E-04   0.872402E-06   0.310713E-07
   305   0.415034E+04   0.119812E+03   0.588288E-04   0.119812E+03   0.891875E+01   0.881560E-06   0.588288E-04   0.881560E-06   0.309447E-07
   306   0.411745E+04   0.120220E+03   0.583400E-04   0.120220E+03   0.909437E+01   0.890652E-06   0.583400E-04   0.890652E-06   0.308188E-07
   307   0.408449E+04   0.120586E+03   0.578543E-04   0.120586E+03   0.927114E+01   0.899674E-06   0.578543E-04   0.899674E-06   0.306937E-07
   308   0.405145E+04   0.120933E+03   0.573716E-04   0.120933E+03   0.945054E+01   0.908622E-06   0.573716E-04   0.908622E-06   0.305693E-07
   309   0.401841E+04   0.121231E+03   0.568918E-04   0.121231E+03   0.962962E+01   0.917491E-06   0.568918E-04   0.917491E-06   0.304457E-07
   310   0.398522E+04   0.121501E+03   0.564149E-04   0.121501E+03   0.980911E+01   0.926276E-06   0.564149E-04   0.926276E-06   0.303228E-07
   311   0.395202E+04   0.121729E+03   0.559409E-04   0.121729E+03   0.999127E+01   0.934973E-06   0.559409E-04   0.934973E-06   0.302006E-07
   312   0.391883E+04   0.121930E+03   0.554697E-04   0.121930E+03   0.101731E+02   0.943576E-06   0.554697E-04   0.943576E-06   0.300792E-07
   313   0.388556E+04   0.122088E+03   0.550012E-04   0.122088E+03   0.103562E+02   0.952082E-06   0.550012E-04   0.952082E-06   0.299585E-07
   314   0.385229E+04   0.122218E+03   0.545354E-04   0.122218E+03   0.105404E+02   0.960485E-06   0.545354E-04   0.960485E-06   0.298386E-07
   315   0.381901E+04   0.122306E+03   0.540723E-04   0.122306E+03   0.107244E+02   0.968781E-06   0.540723E-04   0.968781E-06   0.297193E-07
   316   0.378574E+04   0.122358E+03   0.536118E-04   0.122358E+03   0.109095E+02   0.976965E-06   0.536118E-04   0.976965E-06   0.296007E-07
   317   0.375246E+04   0.122374E+03   0.531538E-04   0.122374E+03   0.110944E+02   0.985033E-06   0.531538E-04   0.985033E-06   0.294829E-07
   318   0.371919E+04   0.122354E+03   0.526984E-04   0.122354E+03   0.112813E+02   0.992980E-06   0.526984E-04   0.992980E-06   0.293657E-07
