#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.573815E+04   0.100017E+01   0.000000E+00   0.230795E+02   0.477992E-07   0.347185E-04   0.283582E-08
   231   0.573474E+04   0.103242E+01   0.000000E+00   0.246888E+02   0.475581E-07   0.345259E-04   0.170720E-07
   232   0.573082E+04   0.106627E+01   0.000000E+00   0.263049E+02   0.473190E-07   0.343329E-04   0.312691E-07
   233   0.572631E+04   0.110194E+01   0.000000E+00   0.279265E+02   0.470818E-07   0.341396E-04   0.454243E-07
   234   0.572107E+04   0.113930E+01   0.000000E+00   0.295544E+02   0.468464E-07   0.339460E-04   0.595344E-07
   235   0.571532E+04   0.117841E+01   0.000000E+00   0.311873E+02   0.466129E-07   0.337522E-04   0.735964E-07
   236   0.570890E+04   0.121927E+01   0.000000E+00   0.328251E+02   0.463813E-07   0.335582E-04   0.876074E-07
   237   0.570190E+04   0.126195E+01   0.000000E+00   0.344665E+02   0.461514E-07   0.333640E-04   0.101564E-06
   238   0.569431E+04   0.130654E+01   0.000000E+00   0.361115E+02   0.459233E-07   0.331695E-04   0.115464E-06
   239   0.568620E+04   0.135289E+01   0.000000E+00   0.377596E+02   0.456970E-07   0.329750E-04   0.129303E-06
   240   0.567736E+04   0.140106E+01   0.000000E+00   0.394085E+02   0.454725E-07   0.327804E-04   0.143079E-06
   241   0.566807E+04   0.145121E+01   0.000000E+00   0.410591E+02   0.452497E-07   0.325856E-04   0.156789E-06
   242   0.565819E+04   0.150318E+01   0.000000E+00   0.427107E+02   0.450286E-07   0.323908E-04   0.170429E-06
   243   0.564772E+04   0.155714E+01   0.000000E+00   0.443619E+02   0.448091E-07   0.321960E-04   0.183997E-06
   244   0.563666E+04   0.161300E+01   0.000000E+00   0.460136E+02   0.445914E-07   0.320012E-04   0.197489E-06
   245   0.562501E+04   0.167084E+01   0.000000E+00   0.476628E+02   0.443752E-07   0.318064E-04   0.210903E-06
   246   0.561284E+04   0.173065E+01   0.000000E+00   0.493111E+02   0.441607E-07   0.316117E-04   0.224236E-06
   247   0.560015E+04   0.179237E+01   0.000000E+00   0.509564E+02   0.439478E-07   0.314171E-04   0.237484E-06
   248   0.558686E+04   0.185637E+01   0.000000E+00   0.525987E+02   0.437365E-07   0.312226E-04   0.250644E-06
   249   0.557313E+04   0.192213E+01   0.000000E+00   0.542374E+02   0.435267E-07   0.310282E-04   0.263714E-06
   250   0.555880E+04   0.199008E+01   0.000000E+00   0.558712E+02   0.433184E-07   0.308340E-04   0.276690E-06
   251   0.554403E+04   0.205995E+01   0.000000E+00   0.575007E+02   0.431117E-07   0.306400E-04   0.289570E-06
   252   0.552858E+04   0.213195E+01   0.000000E+00   0.591245E+02   0.429065E-07   0.304463E-04   0.302354E-06
   253   0.551283E+04   0.220588E+01   0.000000E+00   0.607411E+02   0.427027E-07   0.302527E-04   0.315044E-06
   254   0.549648E+04   0.228205E+01   0.000000E+00   0.623504E+02   0.425004E-07   0.300593E-04   0.327641E-06
   255   0.547961E+04   0.236016E+01   0.000000E+00   0.639526E+02   0.422996E-07   0.298661E-04   0.340145E-06
   256   0.546228E+04   0.244060E+01   0.000000E+00   0.655475E+02   0.421002E-07   0.296731E-04   0.352557E-06
   257   0.544449E+04   0.252294E+01   0.000000E+00   0.671270E+02   0.419023E-07   0.294803E-04   0.364880E-06
   258   0.542617E+04   0.260755E+01   0.000000E+00   0.687036E+02   0.417058E-07   0.292877E-04   0.377114E-06
   259   0.540739E+04   0.269430E+01   0.000000E+00   0.702625E+02   0.415107E-07   0.290953E-04   0.389259E-06
   260   0.538823E+04   0.278320E+01   0.000000E+00   0.718186E+02   0.413171E-07   0.289031E-04   0.401318E-06
   261   0.536853E+04   0.287419E+01   0.000000E+00   0.733495E+02   0.411248E-07   0.287110E-04   0.413290E-06
   262   0.534829E+04   0.296749E+01   0.000000E+00   0.748775E+02   0.409339E-07   0.285192E-04   0.425178E-06
   263   0.532788E+04   0.306290E+01   0.000000E+00   0.763951E+02   0.407443E-07   0.283276E-04   0.436982E-06
   264   0.530686E+04   0.316050E+01   0.000000E+00   0.778950E+02   0.405561E-07   0.281361E-04   0.448704E-06
   265   0.528529E+04   0.326023E+01   0.000000E+00   0.793696E+02   0.403693E-07   0.279449E-04   0.460344E-06
   266   0.526341E+04   0.336232E+01   0.000000E+00   0.808413E+02   0.401838E-07   0.277538E-04   0.471904E-06
   267   0.524098E+04   0.346640E+01   0.000000E+00   0.822877E+02   0.399996E-07   0.275629E-04   0.483384E-06
   268   0.521815E+04   0.357287E+01   0.000000E+00   0.837236E+02   0.398167E-07   0.273722E-04   0.494786E-06
   269   0.519477E+04   0.368143E+01   0.000000E+00   0.851417E+02   0.396351E-07   0.271817E-04   0.506111E-06
   270   0.517114E+04   0.379217E+01   0.000000E+00   0.865419E+02   0.394548E-07   0.269914E-04   0.517360E-06
   271   0.514703E+04   0.390503E+01   0.000000E+00   0.879241E+02   0.392757E-07   0.268012E-04   0.528533E-06
   272   0.512266E+04   0.402031E+01   0.000000E+00   0.892810E+02   0.390979E-07   0.266113E-04   0.539633E-06
   273   0.509782E+04   0.413743E+01   0.000000E+00   0.906274E+02   0.389214E-07   0.264215E-04   0.550660E-06
   274   0.507264E+04   0.425699E+01   0.000000E+00   0.919410E+02   0.387461E-07   0.262319E-04   0.561615E-06
   275   0.504706E+04   0.437849E+01   0.000000E+00   0.932440E+02   0.385721E-07   0.260425E-04   0.572499E-06
   276   0.502121E+04   0.450215E+01   0.000000E+00   0.945141E+02   0.383992E-07   0.258533E-04   0.583314E-06
   277   0.499487E+04   0.462799E+01   0.000000E+00   0.957737E+02   0.382275E-07   0.256642E-04   0.594060E-06
   278   0.496827E+04   0.475595E+01   0.000000E+00   0.970004E+02   0.380571E-07   0.254754E-04   0.604739E-06
   279   0.494133E+04   0.488596E+01   0.000000E+00   0.982016E+02   0.378878E-07   0.252867E-04   0.615351E-06
   280   0.491405E+04   0.501802E+01   0.000000E+00   0.993921E+02   0.377196E-07   0.250981E-04   0.625898E-06
   281   0.488658E+04   0.515224E+01   0.000000E+00   0.100550E+03   0.375527E-07   0.249098E-04   0.636381E-06
   282   0.485861E+04   0.528831E+01   0.000000E+00   0.101682E+03   0.373868E-07   0.247216E-04   0.646801E-06
   283   0.483044E+04   0.542648E+01   0.000000E+00   0.102788E+03   0.372221E-07   0.245336E-04   0.657159E-06
   284   0.480200E+04   0.556667E+01   0.000000E+00   0.103869E+03   0.370586E-07   0.243458E-04   0.667455E-06
   285   0.477328E+04   0.570891E+01   0.000000E+00   0.104925E+03   0.368961E-07   0.241582E-04   0.677692E-06
   286   0.474421E+04   0.585304E+01   0.000000E+00   0.105947E+03   0.367347E-07   0.239707E-04   0.687870E-06
   287   0.471487E+04   0.599909E+01   0.000000E+00   0.106951E+03   0.365744E-07   0.237834E-04   0.697990E-06
   288   0.468531E+04   0.614705E+01   0.000000E+00   0.107922E+03   0.364151E-07   0.235963E-04   0.708054E-06
   289   0.465548E+04   0.629688E+01   0.000000E+00   0.108868E+03   0.362570E-07   0.234093E-04   0.718061E-06
   290   0.462544E+04   0.644843E+01   0.000000E+00   0.109787E+03   0.360998E-07   0.232225E-04   0.728015E-06
   291   0.459519E+04   0.660245E+01   0.000000E+00   0.110666E+03   0.359438E-07   0.230359E-04   0.737915E-06
   292   0.456443E+04   0.675783E+01   0.000000E+00   0.111527E+03   0.357887E-07   0.228494E-04   0.747762E-06
   293   0.453375E+04   0.691423E+01   0.000000E+00   0.112348E+03   0.356346E-07   0.226631E-04   0.757559E-06
   294   0.450272E+04   0.707313E+01   0.000000E+00   0.113150E+03   0.354816E-07   0.224770E-04   0.767305E-06
   295   0.447168E+04   0.723307E+01   0.000000E+00   0.113911E+03   0.353295E-07   0.222910E-04   0.777002E-06
   296   0.444029E+04   0.739552E+01   0.000000E+00   0.114647E+03   0.351784E-07   0.221052E-04   0.786651E-06
   297   0.440875E+04   0.755829E+01   0.000000E+00   0.115357E+03   0.350282E-07   0.219195E-04   0.796252E-06
   298   0.437691E+04   0.772360E+01   0.000000E+00   0.116026E+03   0.348791E-07   0.217341E-04   0.805808E-06
   299   0.434500E+04   0.789073E+01   0.000000E+00   0.116662E+03   0.347308E-07   0.215487E-04   0.815320E-06
   300   0.431287E+04   0.805819E+01   0.000000E+00   0.117264E+03   0.345835E-07   0.213636E-04   0.824787E-06
   301   0.428058E+04   0.822749E+01   0.000000E+00   0.117841E+03   0.344371E-07   0.211786E-04   0.834211E-06
   302   0.424822E+04   0.839789E+01   0.000000E+00   0.118392E+03   0.342916E-07   0.209937E-04   0.843587E-06
   303   0.421571E+04   0.857014E+01   0.000000E+00   0.118901E+03   0.341471E-07   0.208089E-04   0.852912E-06
   304   0.418305E+04   0.874425E+01   0.000000E+00   0.119370E+03   0.340034E-07   0.206243E-04   0.862180E-06
   305   0.415032E+04   0.891875E+01   0.000000E+00   0.119812E+03   0.338606E-07   0.204397E-04   0.871386E-06
   306   0.411743E+04   0.909437E+01   0.000000E+00   0.120220E+03   0.337187E-07   0.202551E-04   0.880527E-06
   307   0.408447E+04   0.927114E+01   0.000000E+00   0.120586E+03   0.335776E-07   0.200706E-04   0.889597E-06
   308   0.405143E+04   0.945054E+01   0.000000E+00   0.120933E+03   0.334375E-07   0.198861E-04   0.898592E-06
   309   0.401839E+04   0.962962E+01   0.000000E+00   0.121231E+03   0.332982E-07   0.197016E-04   0.907507E-06
   310   0.398520E+04   0.980911E+01   0.000000E+00   0.121501E+03   0.331597E-07   0.195170E-04   0.916337E-06
   311   0.395200E+04   0.999127E+01   0.000000E+00   0.121729E+03   0.330221E-07   0.193324E-04   0.925078E-06
   312   0.391881E+04   0.101731E+02   0.000000E+00   0.121930E+03   0.328854E-07   0.191476E-04   0.933725E-06
   313   0.388554E+04   0.103562E+02   0.000000E+00   0.122088E+03   0.327495E-07   0.189628E-04   0.942273E-06
   314   0.385227E+04   0.105404E+02   0.000000E+00   0.122218E+03   0.326144E-07   0.187779E-04   0.950718E-06
   315   0.381900E+04   0.107244E+02   0.000000E+00   0.122306E+03   0.324801E-07   0.185928E-04   0.959056E-06
   316   0.378572E+04   0.109095E+02   0.000000E+00   0.122357E+03   0.323467E-07   0.184075E-04   0.967281E-06
   317   0.375245E+04   0.110944E+02   0.000000E+00   0.122374E+03   0.322140E-07   0.182220E-04   0.975388E-06
   318   0.371917E+04   0.112813E+02   0.000000E+00   0.122354E+03   0.320822E-07   0.180363E-04   0.983374E-06
   319   0.368597E+04   0.114680E+02   0.000000E+00   0.122298E+03   0.319512E-07   0.178504E-04   0.991233E-06
   320   0.365283E+04   0.116551E+02   0.000000E+00   0.122214E+03   0.318209E-07   0.176642E-04   0.998962E-06
   321   0.361970E+04   0.118435E+02   0.000000E+00   0.122086E+03   0.316915E-07   0.174778E-04   0.100655E-05
   322   0.358664E+04   0.120309E+02   0.000000E+00   0.121922E+03   0.315628E-07   0.172910E-04   0.101401E-05
   323   0.355366E+04   0.122189E+02   0.000000E+00   0.121720E+03   0.314349E-07   0.171039E-04   0.102131E-05
   324   0.352074E+04   0.124081E+02   0.000000E+00   0.121475E+03   0.313077E-07   0.169164E-04   0.102847E-05
   325   0.348798E+04   0.125949E+02   0.000000E+00   0.121208E+03   0.311813E-07   0.167286E-04   0.103547E-05
   326   0.345521E+04   0.127838E+02   0.000000E+00   0.120889E+03   0.310557E-07   0.165404E-04   0.104232E-05
   327   0.342259E+04   0.129725E+02   0.000000E+00   0.120540E+03   0.309308E-07   0.163518E-04   0.104900E-05
   328   0.339012E+04   0.131602E+02   0.000000E+00   0.120161E+03   0.308066E-07   0.161627E-04   0.105551E-05
   329   0.335772E+04   0.133485E+02   0.000000E+00   0.119737E+03   0.306831E-07   0.159732E-04   0.106185E-05
   330   0.332547E+04   0.135360E+02   0.000000E+00   0.119276E+03   0.305604E-07   0.157831E-04   0.106801E-05
   331   0.329344E+04   0.137232E+02   0.000000E+00   0.118784E+03   0.304384E-07   0.155926E-04   0.107398E-05
   332   0.326149E+04   0.139111E+02   0.000000E+00   0.118262E+03   0.303171E-07   0.154016E-04   0.107978E-05
   333   0.322968E+04   0.140981E+02   0.000000E+00   0.117701E+03   0.301966E-07   0.152100E-04   0.108538E-05
   334   0.319809E+04   0.142850E+02   0.000000E+00   0.117102E+03   0.300767E-07   0.150178E-04   0.109078E-05
   335   0.316658E+04   0.144703E+02   0.000000E+00   0.116465E+03   0.299575E-07   0.148251E-04   0.109598E-05
   336   0.313529E+04   0.146554E+02   0.000000E+00   0.115797E+03   0.298389E-07   0.146317E-04   0.110098E-05
   337   0.310422E+04   0.148405E+02   0.000000E+00   0.115083E+03   0.297211E-07   0.144377E-04   0.110576E-05
   338   0.307330E+04   0.150240E+02   0.000000E+00   0.114345E+03   0.296039E-07   0.142431E-04   0.111034E-05
   339   0.304268E+04   0.152081E+02   0.000000E+00   0.113568E+03   0.294874E-07   0.140477E-04   0.111469E-05
   340   0.301220E+04   0.153907E+02   0.000000E+00   0.112766E+03   0.293716E-07   0.138517E-04   0.111882E-05
   341   0.298187E+04   0.155717E+02   0.000000E+00   0.111918E+03   0.292564E-07   0.136549E-04   0.112271E-05
   342   0.295184E+04   0.157535E+02   0.000000E+00   0.111038E+03   0.291418E-07   0.134574E-04   0.112638E-05
   343   0.292203E+04   0.159329E+02   0.000000E+00   0.110125E+03   0.290279E-07   0.132591E-04   0.112981E-05
   344   0.289252E+04   0.161115E+02   0.000000E+00   0.109180E+03   0.289146E-07   0.130601E-04   0.113299E-05
   345   0.286316E+04   0.162886E+02   0.000000E+00   0.108203E+03   0.288019E-07   0.128602E-04   0.113593E-05
   346   0.283409E+04   0.164657E+02   0.000000E+00   0.107201E+03   0.286899E-07   0.126595E-04   0.113861E-05
   347   0.280525E+04   0.166406E+02   0.000000E+00   0.106158E+03   0.285784E-07   0.124579E-04   0.114104E-05
   348   0.277670E+04   0.168139E+02   0.000000E+00   0.105083E+03   0.284676E-07   0.122554E-04   0.114321E-05
   349   0.274837E+04   0.169865E+02   0.000000E+00   0.103974E+03   0.283573E-07   0.120521E-04   0.114511E-05
   350   0.272034E+04   0.171569E+02   0.000000E+00   0.102840E+03   0.282477E-07   0.118478E-04   0.114674E-05
   351   0.269276E+04   0.173266E+02   0.000000E+00   0.101672E+03   0.281386E-07   0.116426E-04   0.114810E-05
   352   0.266526E+04   0.174947E+02   0.000000E+00   0.100471E+03   0.280301E-07   0.114365E-04   0.114920E-05
   353   0.263812E+04   0.176606E+02   0.000000E+00   0.992515E+02   0.279222E-07   0.112296E-04   0.115005E-05
   354   0.261122E+04   0.178251E+02   0.000000E+00   0.979905E+02   0.278149E-07   0.110220E-04   0.115068E-05
   355   0.258469E+04   0.179879E+02   0.000000E+00   0.967031E+02   0.277081E-07   0.108137E-04   0.115111E-05
   356   0.255847E+04   0.181493E+02   0.000000E+00   0.953967E+02   0.276019E-07   0.106047E-04   0.115133E-05
   357   0.253255E+04   0.183084E+02   0.000000E+00   0.940562E+02   0.274962E-07   0.103952E-04   0.115139E-05
   358   0.250702E+04   0.184644E+02   0.000000E+00   0.926965E+02   0.273911E-07   0.101853E-04   0.115128E-05
   359   0.248172E+04   0.186189E+02   0.000000E+00   0.913024E+02   0.272866E-07   0.997488E-05   0.115103E-05
   360   0.245681E+04   0.187718E+02   0.000000E+00   0.898852E+02   0.271826E-07   0.976414E-05   0.115066E-05
   361   0.243222E+04   0.189224E+02   0.000000E+00   0.884401E+02   0.270792E-07   0.955313E-05   0.115017E-05
   362   0.240801E+04   0.190706E+02   0.000000E+00   0.869701E+02   0.269763E-07   0.934189E-05   0.114959E-05
   363   0.238411E+04   0.192172E+02   0.000000E+00   0.854773E+02   0.268739E-07   0.913050E-05   0.114893E-05
   364   0.236062E+04   0.193599E+02   0.000000E+00   0.839578E+02   0.267721E-07   0.891903E-05   0.114822E-05
   365   0.233744E+04   0.195011E+02   0.000000E+00   0.824174E+02   0.266708E-07   0.870753E-05   0.114746E-05
   366   0.231465E+04   0.196398E+02   0.000000E+00   0.808532E+02   0.265701E-07   0.849609E-05   0.114667E-05
   367   0.229227E+04   0.197746E+02   0.000000E+00   0.792672E+02   0.264699E-07   0.828475E-05   0.114587E-05
   368   0.227013E+04   0.199078E+02   0.000000E+00   0.776607E+02   0.263701E-07   0.807360E-05   0.114508E-05
   369   0.224854E+04   0.200386E+02   0.000000E+00   0.760315E+02   0.262710E-07   0.786268E-05   0.114431E-05
   370   0.222728E+04   0.201661E+02   0.000000E+00   0.743846E+02   0.261723E-07   0.765208E-05   0.114357E-05
   371   0.220636E+04   0.202905E+02   0.000000E+00   0.727162E+02   0.260741E-07   0.744186E-05   0.114290E-05
   372   0.218583E+04   0.204124E+02   0.000000E+00   0.710307E+02   0.259765E-07   0.723208E-05   0.114229E-05
   373   0.216572E+04   0.205311E+02   0.000000E+00   0.693249E+02   0.258793E-07   0.702280E-05   0.114178E-05
   374   0.214601E+04   0.206474E+02   0.000000E+00   0.676024E+02   0.257826E-07   0.681411E-05   0.114137E-05
   375   0.212664E+04   0.207603E+02   0.000000E+00   0.658632E+02   0.256865E-07   0.660605E-05   0.114108E-05
   376   0.210775E+04   0.208708E+02   0.000000E+00   0.641071E+02   0.255908E-07   0.639870E-05   0.114092E-05
   377   0.208928E+04   0.209773E+02   0.000000E+00   0.623371E+02   0.254956E-07   0.619212E-05   0.114093E-05
   378   0.207115E+04   0.210805E+02   0.000000E+00   0.605499E+02   0.254009E-07   0.598638E-05   0.114110E-05
   379   0.205344E+04   0.211812E+02   0.000000E+00   0.587500E+02   0.253067E-07   0.578155E-05   0.114146E-05
   380   0.203622E+04   0.212793E+02   0.000000E+00   0.569350E+02   0.252130E-07   0.557768E-05   0.114203E-05
   381   0.201935E+04   0.213711E+02   0.000000E+00   0.551077E+02   0.251197E-07   0.537486E-05   0.114281E-05
   382   0.200282E+04   0.214619E+02   0.000000E+00   0.532689E+02   0.250269E-07   0.517314E-05   0.114384E-05
   383   0.198679E+04   0.215485E+02   0.000000E+00   0.514168E+02   0.249346E-07   0.497258E-05   0.114511E-05
   384   0.197126E+04   0.216311E+02   0.000000E+00   0.495552E+02   0.248427E-07   0.477326E-05   0.114666E-05
   385   0.195601E+04   0.217118E+02   0.000000E+00   0.476823E+02   0.247513E-07   0.457525E-05   0.114850E-05
   386   0.194127E+04   0.217884E+02   0.000000E+00   0.458004E+02   0.246604E-07   0.437860E-05   0.115063E-05
   387   0.192688E+04   0.218609E+02   0.000000E+00   0.439093E+02   0.245699E-07   0.418338E-05   0.115309E-05
   388   0.191292E+04   0.219300E+02   0.000000E+00   0.420103E+02   0.244798E-07   0.398966E-05   0.115588E-05
   389   0.189939E+04   0.219935E+02   0.000000E+00   0.401034E+02   0.243902E-07   0.379751E-05   0.115903E-05
   390   0.188630E+04   0.220566E+02   0.000000E+00   0.381907E+02   0.243011E-07   0.360698E-05   0.116254E-05
   391   0.187364E+04   0.221147E+02   0.000000E+00   0.362706E+02   0.242124E-07   0.341816E-05   0.116644E-05
   392   0.186135E+04   0.221709E+02   0.000000E+00   0.343459E+02   0.241241E-07   0.323110E-05   0.117075E-05
   393   0.184958E+04   0.222221E+02   0.000000E+00   0.324158E+02   0.240362E-07   0.304587E-05   0.117547E-05
   394   0.183817E+04   0.222699E+02   0.000000E+00   0.304824E+02   0.239488E-07   0.286253E-05   0.118063E-05
   395   0.182713E+04   0.223135E+02   0.000000E+00   0.285441E+02   0.238618E-07   0.268115E-05   0.118624E-05
   396   0.181661E+04   0.223536E+02   0.000000E+00   0.266044E+02   0.237752E-07   0.250180E-05   0.119231E-05
   397   0.180638E+04   0.223902E+02   0.000000E+00   0.246617E+02   0.236890E-07   0.232455E-05   0.119888E-05
   398   0.179668E+04   0.224225E+02   0.000000E+00   0.227174E+02   0.236033E-07   0.214945E-05   0.120594E-05
   399   0.178736E+04   0.224514E+02   0.000000E+00   0.207722E+02   0.235179E-07   0.197658E-05   0.121352E-05
   400   0.177841E+04   0.224767E+02   0.000000E+00   0.188268E+02   0.234330E-07   0.180600E-05   0.122164E-05
   401   0.176992E+04   0.224977E+02   0.000000E+00   0.168818E+02   0.233484E-07   0.163775E-05   0.123030E-05
   402   0.176188E+04   0.225145E+02   0.000000E+00   0.149381E+02   0.232643E-07   0.147181E-05   0.123948E-05
   403   0.175422E+04   0.225283E+02   0.000000E+00   0.129965E+02   0.231805E-07   0.130811E-05   0.124916E-05
