#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1330   0.643711E+03  -0.210635E+02   0.885863E-06  -0.210635E+02   0.298739E+02  -0.304378E-06   0.885863E-06  -0.304378E-06   0.244727E-08
  1331   0.642332E+03  -0.218126E+02   0.896203E-06  -0.218126E+02   0.299173E+02  -0.304613E-06   0.896203E-06  -0.304613E-06   0.244278E-08
  1332   0.641001E+03  -0.225627E+02   0.906489E-06  -0.225627E+02   0.299567E+02  -0.304815E-06   0.906489E-06  -0.304815E-06   0.243830E-08
  1333   0.639741E+03  -0.233116E+02   0.916721E-06  -0.233116E+02   0.299919E+02  -0.304985E-06   0.916721E-06  -0.304985E-06   0.243382E-08
  1334   0.638539E+03  -0.240614E+02   0.926900E-06  -0.240614E+02   0.300243E+02  -0.305123E-06   0.926900E-06  -0.305123E-06   0.242936E-08
  1335   0.637397E+03  -0.248106E+02   0.937028E-06  -0.248106E+02   0.300516E+02  -0.305228E-06   0.937028E-06  -0.305228E-06   0.242490E-08
  1336   0.636322E+03  -0.255577E+02   0.947106E-06  -0.255577E+02   0.300761E+02  -0.305302E-06   0.947106E-06  -0.305302E-06   0.242046E-08
  1337   0.635307E+03  -0.263047E+02   0.957134E-06  -0.263047E+02   0.300953E+02  -0.305344E-06   0.957134E-06  -0.305344E-06   0.241602E-08
  1338   0.634348E+03  -0.270503E+02   0.967113E-06  -0.270503E+02   0.301115E+02  -0.305355E-06   0.967113E-06  -0.305355E-06   0.241159E-08
  1339   0.633459E+03  -0.277949E+02   0.977045E-06  -0.277949E+02   0.301231E+02  -0.305334E-06   0.977045E-06  -0.305334E-06   0.240718E-08
  1340   0.632627E+03  -0.285387E+02   0.986930E-06  -0.285387E+02   0.301315E+02  -0.305282E-06   0.986930E-06  -0.305282E-06   0.240277E-08
  1341   0.631853E+03  -0.292792E+02   0.996770E-06  -0.292792E+02   0.301366E+02  -0.305200E-06   0.996770E-06  -0.305200E-06   0.239837E-08
  1342   0.631138E+03  -0.300180E+02   0.100657E-05  -0.300180E+02   0.301369E+02  -0.305086E-06   0.100657E-05  -0.305086E-06   0.239398E-08
  1343   0.630490E+03  -0.307542E+02   0.101632E-05  -0.307542E+02   0.301331E+02  -0.304942E-06   0.101632E-05  -0.304942E-06   0.238960E-08
  1344   0.629904E+03  -0.314878E+02   0.102603E-05  -0.314878E+02   0.301251E+02  -0.304767E-06   0.102603E-05  -0.304767E-06   0.238523E-08
  1345   0.629365E+03  -0.322180E+02   0.103570E-05  -0.322180E+02   0.301143E+02  -0.304562E-06   0.103570E-05  -0.304562E-06   0.238087E-08
  1346   0.628896E+03  -0.329469E+02   0.104532E-05  -0.329469E+02   0.300984E+02  -0.304327E-06   0.104532E-05  -0.304327E-06   0.237652E-08
  1347   0.628492E+03  -0.336714E+02   0.105491E-05  -0.336714E+02   0.300788E+02  -0.304062E-06   0.105491E-05  -0.304062E-06   0.237218E-08
  1348   0.628139E+03  -0.343924E+02   0.106446E-05  -0.343924E+02   0.300555E+02  -0.303768E-06   0.106446E-05  -0.303768E-06   0.236784E-08
  1349   0.627859E+03  -0.351097E+02   0.107397E-05  -0.351097E+02   0.300268E+02  -0.303444E-06   0.107397E-05  -0.303444E-06   0.236352E-08
  1350   0.627625E+03  -0.358233E+02   0.108345E-05  -0.358233E+02   0.299958E+02  -0.303090E-06   0.108345E-05  -0.303090E-06   0.235920E-08
  1351   0.627459E+03  -0.365330E+02   0.109289E-05  -0.365330E+02   0.299601E+02  -0.302707E-06   0.109289E-05  -0.302707E-06   0.235490E-08
  1352   0.627340E+03  -0.372380E+02   0.110229E-05  -0.372380E+02   0.299204E+02  -0.302295E-06   0.110229E-05  -0.302295E-06   0.235060E-08
  1353   0.627290E+03  -0.379386E+02   0.111165E-05  -0.379386E+02   0.298781E+02  -0.301854E-06   0.111165E-05  -0.301854E-06   0.234631E-08
  1354   0.627287E+03  -0.386348E+02   0.112097E-05  -0.386348E+02   0.298311E+02  -0.301385E-06   0.112097E-05  -0.301385E-06   0.234203E-08
  1355   0.627353E+03  -0.393254E+02   0.113025E-05  -0.393254E+02   0.297799E+02  -0.300886E-06   0.113025E-05  -0.300886E-06   0.233776E-08
  1356   0.627475E+03  -0.400117E+02   0.113947E-05  -0.400117E+02   0.297261E+02  -0.300359E-06   0.113947E-05  -0.300359E-06   0.233350E-08
  1357   0.627645E+03  -0.406905E+02   0.114865E-05  -0.406905E+02   0.296674E+02  -0.299804E-06   0.114865E-05  -0.299804E-06   0.232925E-08
  1358   0.627856E+03  -0.413616E+02   0.115777E-05  -0.413616E+02   0.296053E+02  -0.299221E-06   0.115777E-05  -0.299221E-06   0.232501E-08
  1359   0.628123E+03  -0.420284E+02   0.116684E-05  -0.420284E+02   0.295397E+02  -0.298610E-06   0.116684E-05  -0.298610E-06   0.232077E-08
  1360   0.628423E+03  -0.426869E+02   0.117585E-05  -0.426869E+02   0.294720E+02  -0.297971E-06   0.117585E-05  -0.297971E-06   0.231655E-08
  1361   0.628795E+03  -0.433391E+02   0.118480E-05  -0.433391E+02   0.293986E+02  -0.297304E-06   0.118480E-05  -0.297304E-06   0.231233E-08
  1362   0.629194E+03  -0.439826E+02   0.119369E-05  -0.439826E+02   0.293223E+02  -0.296610E-06   0.119369E-05  -0.296610E-06   0.230812E-08
  1363   0.629650E+03  -0.446208E+02   0.120252E-05  -0.446208E+02   0.292423E+02  -0.295888E-06   0.120252E-05  -0.295888E-06   0.230392E-08
  1364   0.630126E+03  -0.452490E+02   0.121127E-05  -0.452490E+02   0.291595E+02  -0.295139E-06   0.121127E-05  -0.295139E-06   0.229973E-08
  1365   0.630734E+03  -0.458684E+02   0.121996E-05  -0.458684E+02   0.290730E+02  -0.294363E-06   0.121996E-05  -0.294363E-06   0.229555E-08
  1366   0.631311E+03  -0.464811E+02   0.122858E-05  -0.464811E+02   0.289827E+02  -0.293560E-06   0.122858E-05  -0.293560E-06   0.229138E-08
  1367   0.631930E+03  -0.470846E+02   0.123712E-05  -0.470846E+02   0.288887E+02  -0.292730E-06   0.123712E-05  -0.292730E-06   0.228722E-08
  1368   0.632668E+03  -0.476785E+02   0.124558E-05  -0.476785E+02   0.287931E+02  -0.291873E-06   0.124558E-05  -0.291873E-06   0.228306E-08
  1369   0.633375E+03  -0.482627E+02   0.125396E-05  -0.482627E+02   0.286929E+02  -0.290990E-06   0.125396E-05  -0.290990E-06   0.227891E-08
  1370   0.634127E+03  -0.488384E+02   0.126226E-05  -0.488384E+02   0.285904E+02  -0.290081E-06   0.126226E-05  -0.290081E-06   0.227478E-08
  1371   0.634922E+03  -0.494038E+02   0.127048E-05  -0.494038E+02   0.284847E+02  -0.289145E-06   0.127048E-05  -0.289145E-06   0.227065E-08
  1372   0.635762E+03  -0.499595E+02   0.127861E-05  -0.499595E+02   0.283758E+02  -0.288184E-06   0.127861E-05  -0.288184E-06   0.226653E-08
  1373   0.636648E+03  -0.505052E+02   0.128665E-05  -0.505052E+02   0.282644E+02  -0.287196E-06   0.128665E-05  -0.287196E-06   0.226241E-08
  1374   0.637578E+03  -0.510399E+02   0.129460E-05  -0.510399E+02   0.281498E+02  -0.286183E-06   0.129460E-05  -0.286183E-06   0.225831E-08
  1375   0.638553E+03  -0.515648E+02   0.130245E-05  -0.515648E+02   0.280319E+02  -0.285144E-06   0.130245E-05  -0.285144E-06   0.225421E-08
  1376   0.639575E+03  -0.520783E+02   0.131021E-05  -0.520783E+02   0.279114E+02  -0.284080E-06   0.131021E-05  -0.284080E-06   0.225013E-08
  1377   0.640642E+03  -0.525815E+02   0.131787E-05  -0.525815E+02   0.277890E+02  -0.282991E-06   0.131787E-05  -0.282991E-06   0.224605E-08
  1378   0.641756E+03  -0.530734E+02   0.132542E-05  -0.530734E+02   0.276617E+02  -0.281876E-06   0.132542E-05  -0.281876E-06   0.224198E-08
  1379   0.642842E+03  -0.535539E+02   0.133288E-05  -0.535539E+02   0.275340E+02  -0.280737E-06   0.133288E-05  -0.280737E-06   0.223792E-08
  1380   0.643974E+03  -0.540234E+02   0.134022E-05  -0.540234E+02   0.274013E+02  -0.279572E-06   0.134022E-05  -0.279572E-06   0.223386E-08
  1381   0.645154E+03  -0.544802E+02   0.134746E-05  -0.544802E+02   0.272674E+02  -0.278383E-06   0.134746E-05  -0.278383E-06   0.222982E-08
  1382   0.646232E+03  -0.549247E+02   0.135459E-05  -0.549247E+02   0.271306E+02  -0.277170E-06   0.135459E-05  -0.277170E-06   0.222578E-08
  1383   0.647507E+03  -0.553582E+02   0.136160E-05  -0.553582E+02   0.269911E+02  -0.275932E-06   0.136160E-05  -0.275932E-06   0.222176E-08
  1384   0.648681E+03  -0.557790E+02   0.136849E-05  -0.557790E+02   0.268494E+02  -0.274670E-06   0.136849E-05  -0.274670E-06   0.221774E-08
  1385   0.649903E+03  -0.561876E+02   0.137527E-05  -0.561876E+02   0.267048E+02  -0.273383E-06   0.137527E-05  -0.273383E-06   0.221372E-08
  1386   0.651173E+03  -0.565837E+02   0.138192E-05  -0.565837E+02   0.265581E+02  -0.272073E-06   0.138192E-05  -0.272073E-06   0.220972E-08
  1387   0.652418E+03  -0.569671E+02   0.138845E-05  -0.569671E+02   0.264091E+02  -0.270739E-06   0.138845E-05  -0.270739E-06   0.220573E-08
  1388   0.653860E+03  -0.573382E+02   0.139486E-05  -0.573382E+02   0.262571E+02  -0.269382E-06   0.139486E-05  -0.269382E-06   0.220174E-08
  1389   0.655203E+03  -0.576953E+02   0.140113E-05  -0.576953E+02   0.261029E+02  -0.268001E-06   0.140113E-05  -0.268001E-06   0.219776E-08
  1390   0.656521E+03  -0.580412E+02   0.140728E-05  -0.580412E+02   0.259471E+02  -0.266597E-06   0.140728E-05  -0.266597E-06   0.219379E-08
  1391   0.657963E+03  -0.583734E+02   0.141329E-05  -0.583734E+02   0.257889E+02  -0.265170E-06   0.141329E-05  -0.265170E-06   0.218983E-08
  1392   0.659381E+03  -0.586923E+02   0.141916E-05  -0.586923E+02   0.256283E+02  -0.263719E-06   0.141916E-05  -0.263719E-06   0.218587E-08
  1393   0.660850E+03  -0.589978E+02   0.142490E-05  -0.589978E+02   0.254660E+02  -0.262246E-06   0.142490E-05  -0.262246E-06   0.218192E-08
  1394   0.662294E+03  -0.592910E+02   0.143050E-05  -0.592910E+02   0.253013E+02  -0.260750E-06   0.143050E-05  -0.260750E-06   0.217799E-08
  1395   0.663790E+03  -0.595695E+02   0.143595E-05  -0.595695E+02   0.251341E+02  -0.259232E-06   0.143595E-05  -0.259232E-06   0.217406E-08
  1396   0.665336E+03  -0.598360E+02   0.144125E-05  -0.598360E+02   0.249658E+02  -0.257691E-06   0.144125E-05  -0.257691E-06   0.217013E-08
  1397   0.666860E+03  -0.600880E+02   0.144641E-05  -0.600880E+02   0.247950E+02  -0.256128E-06   0.144641E-05  -0.256128E-06   0.216622E-08
  1398   0.668361E+03  -0.603261E+02   0.145142E-05  -0.603261E+02   0.246216E+02  -0.254543E-06   0.145142E-05  -0.254543E-06   0.216231E-08
  1399   0.669914E+03  -0.605507E+02   0.145627E-05  -0.605507E+02   0.244478E+02  -0.252936E-06   0.145627E-05  -0.252936E-06   0.215841E-08
  1400   0.671519E+03  -0.607615E+02   0.146097E-05  -0.607615E+02   0.242713E+02  -0.251307E-06   0.146097E-05  -0.251307E-06   0.215452E-08
  1401   0.673102E+03  -0.609583E+02   0.146551E-05  -0.609583E+02   0.240921E+02  -0.249657E-06   0.146551E-05  -0.249657E-06   0.215064E-08
  1402   0.674738E+03  -0.611418E+02   0.146990E-05  -0.611418E+02   0.239125E+02  -0.247985E-06   0.146990E-05  -0.247985E-06   0.214677E-08
  1403   0.676349E+03  -0.613108E+02   0.147412E-05  -0.613108E+02   0.237310E+02  -0.246293E-06   0.147412E-05  -0.246293E-06   0.214290E-08
  1404   0.677938E+03  -0.614660E+02   0.147820E-05  -0.614660E+02   0.235483E+02  -0.244579E-06   0.147820E-05  -0.244579E-06   0.213904E-08
  1405   0.679650E+03  -0.616072E+02   0.148213E-05  -0.616072E+02   0.233631E+02  -0.242846E-06   0.148213E-05  -0.242846E-06   0.213519E-08
  1406   0.681263E+03  -0.617355E+02   0.148591E-05  -0.617355E+02   0.231776E+02  -0.241092E-06   0.148591E-05  -0.241092E-06   0.213134E-08
  1407   0.682850E+03  -0.618495E+02   0.148954E-05  -0.618495E+02   0.229903E+02  -0.239319E-06   0.148954E-05  -0.239319E-06   0.212751E-08
  1408   0.684634E+03  -0.619495E+02   0.149302E-05  -0.619495E+02   0.228012E+02  -0.237526E-06   0.149302E-05  -0.237526E-06   0.212368E-08
  1409   0.686242E+03  -0.620354E+02   0.149636E-05  -0.620354E+02   0.226119E+02  -0.235715E-06   0.149636E-05  -0.235715E-06   0.211986E-08
  1410   0.687970E+03  -0.621085E+02   0.149956E-05  -0.621085E+02   0.224209E+02  -0.233885E-06   0.149956E-05  -0.233885E-06   0.211605E-08
  1411   0.689671E+03  -0.621671E+02   0.150262E-05  -0.621671E+02   0.222289E+02  -0.232036E-06   0.150262E-05  -0.232036E-06   0.211224E-08
  1412   0.691342E+03  -0.622118E+02   0.150554E-05  -0.622118E+02   0.220369E+02  -0.230170E-06   0.150554E-05  -0.230170E-06   0.210844E-08
  1413   0.692909E+03  -0.622429E+02   0.150833E-05  -0.622429E+02   0.218439E+02  -0.228286E-06   0.150833E-05  -0.228286E-06   0.210465E-08
  1414   0.694595E+03  -0.622598E+02   0.151098E-05  -0.622598E+02   0.216502E+02  -0.226384E-06   0.151098E-05  -0.226384E-06   0.210087E-08
  1415   0.696249E+03  -0.622635E+02   0.151350E-05  -0.622635E+02   0.214556E+02  -0.224466E-06   0.151350E-05  -0.224466E-06   0.209710E-08
  1416   0.697947E+03  -0.622539E+02   0.151589E-05  -0.622539E+02   0.212610E+02  -0.222530E-06   0.151589E-05  -0.222530E-06   0.209333E-08
  1417   0.699537E+03  -0.622316E+02   0.151815E-05  -0.622316E+02   0.210649E+02  -0.220579E-06   0.151815E-05  -0.220579E-06   0.208957E-08
  1418   0.701169E+03  -0.621941E+02   0.152028E-05  -0.621941E+02   0.208688E+02  -0.218611E-06   0.152028E-05  -0.218611E-06   0.208582E-08
  1419   0.702767E+03  -0.621442E+02   0.152229E-05  -0.621442E+02   0.206728E+02  -0.216628E-06   0.152229E-05  -0.216628E-06   0.208207E-08
  1420   0.704405E+03  -0.620809E+02   0.152417E-05  -0.620809E+02   0.204769E+02  -0.214630E-06   0.152417E-05  -0.214630E-06   0.207834E-08
  1421   0.706008E+03  -0.620041E+02   0.152594E-05  -0.620041E+02   0.202804E+02  -0.212616E-06   0.152594E-05  -0.212616E-06   0.207461E-08
  1422   0.707650E+03  -0.619143E+02   0.152758E-05  -0.619143E+02   0.200840E+02  -0.210588E-06   0.152758E-05  -0.210588E-06   0.207088E-08
  1423   0.709181E+03  -0.618112E+02   0.152910E-05  -0.618112E+02   0.198877E+02  -0.208545E-06   0.152910E-05  -0.208545E-06   0.206717E-08
  1424   0.710823E+03  -0.616948E+02   0.153051E-05  -0.616948E+02   0.196917E+02  -0.206488E-06   0.153051E-05  -0.206488E-06   0.206346E-08
  1425   0.712354E+03  -0.615654E+02   0.153181E-05  -0.615654E+02   0.194959E+02  -0.204418E-06   0.153181E-05  -0.204418E-06   0.205976E-08
  1426   0.713847E+03  -0.614230E+02   0.153299E-05  -0.614230E+02   0.193004E+02  -0.202334E-06   0.153299E-05  -0.202334E-06   0.205607E-08
  1427   0.715449E+03  -0.612673E+02   0.153407E-05  -0.612673E+02   0.191051E+02  -0.200237E-06   0.153407E-05  -0.200237E-06   0.205238E-08
  1428   0.716937E+03  -0.610996E+02   0.153503E-05  -0.610996E+02   0.189095E+02  -0.198127E-06   0.153503E-05  -0.198127E-06   0.204871E-08
  1429   0.718385E+03  -0.609174E+02   0.153589E-05  -0.609174E+02   0.187156E+02  -0.196005E-06   0.153589E-05  -0.196005E-06   0.204504E-08
  1430   0.719867E+03  -0.607244E+02   0.153664E-05  -0.607244E+02   0.185214E+02  -0.193871E-06   0.153664E-05  -0.193871E-06   0.204137E-08
  1431   0.721306E+03  -0.605172E+02   0.153729E-05  -0.605172E+02   0.183276E+02  -0.191725E-06   0.153729E-05  -0.191725E-06   0.203772E-08
  1432   0.722704E+03  -0.602980E+02   0.153784E-05  -0.602980E+02   0.181350E+02  -0.189568E-06   0.153784E-05  -0.189568E-06   0.203407E-08
  1433   0.724207E+03  -0.600658E+02   0.153829E-05  -0.600658E+02   0.179429E+02  -0.187400E-06   0.153829E-05  -0.187400E-06   0.203043E-08
  1434   0.725593E+03  -0.598211E+02   0.153864E-05  -0.598211E+02   0.177520E+02  -0.185221E-06   0.153864E-05  -0.185221E-06   0.202679E-08
  1435   0.726934E+03  -0.595646E+02   0.153890E-05  -0.595646E+02   0.175609E+02  -0.183031E-06   0.153890E-05  -0.183031E-06   0.202316E-08
  1436   0.728304E+03  -0.592966E+02   0.153906E-05  -0.592966E+02   0.173710E+02  -0.180832E-06   0.153906E-05  -0.180832E-06   0.201954E-08
  1437   0.729555E+03  -0.590148E+02   0.153913E-05  -0.590148E+02   0.171826E+02  -0.178623E-06   0.153913E-05  -0.178623E-06   0.201593E-08
  1438   0.730834E+03  -0.587227E+02   0.153911E-05  -0.587227E+02   0.169939E+02  -0.176404E-06   0.153911E-05  -0.176404E-06   0.201233E-08
  1439   0.732066E+03  -0.584164E+02   0.153900E-05  -0.584164E+02   0.168074E+02  -0.174176E-06   0.153900E-05  -0.174176E-06   0.200873E-08
  1440   0.733325E+03  -0.580994E+02   0.153881E-05  -0.580994E+02   0.166216E+02  -0.171939E-06   0.153881E-05  -0.171939E-06   0.200513E-08
  1441   0.734536E+03  -0.577715E+02   0.153853E-05  -0.577715E+02   0.164365E+02  -0.169694E-06   0.153853E-05  -0.169694E-06   0.200155E-08
  1442   0.735697E+03  -0.574310E+02   0.153817E-05  -0.574310E+02   0.162528E+02  -0.167441E-06   0.153817E-05  -0.167441E-06   0.199797E-08
  1443   0.736810E+03  -0.570777E+02   0.153772E-05  -0.570777E+02   0.160714E+02  -0.165180E-06   0.153772E-05  -0.165180E-06   0.199440E-08
  1444   0.737946E+03  -0.567136E+02   0.153720E-05  -0.567136E+02   0.158900E+02  -0.162912E-06   0.153720E-05  -0.162912E-06   0.199084E-08
  1445   0.738958E+03  -0.563386E+02   0.153660E-05  -0.563386E+02   0.157110E+02  -0.160637E-06   0.153660E-05  -0.160637E-06   0.198728E-08
  1446   0.740066E+03  -0.559509E+02   0.153593E-05  -0.559509E+02   0.155320E+02  -0.158354E-06   0.153593E-05  -0.158354E-06   0.198373E-08
  1447   0.740974E+03  -0.555503E+02   0.153518E-05  -0.555503E+02   0.153554E+02  -0.156066E-06   0.153518E-05  -0.156066E-06   0.198019E-08
  1448   0.741978E+03  -0.551412E+02   0.153436E-05  -0.551412E+02   0.151805E+02  -0.153771E-06   0.153436E-05  -0.153771E-06   0.197665E-08
  1449   0.742928E+03  -0.547195E+02   0.153347E-05  -0.547195E+02   0.150057E+02  -0.151470E-06   0.153347E-05  -0.151470E-06   0.197313E-08
  1450   0.743824E+03  -0.542866E+02   0.153251E-05  -0.542866E+02   0.148334E+02  -0.149164E-06   0.153251E-05  -0.149164E-06   0.196960E-08
  1451   0.744739E+03  -0.538438E+02   0.153148E-05  -0.538438E+02   0.146629E+02  -0.146853E-06   0.153148E-05  -0.146853E-06   0.196609E-08
  1452   0.745525E+03  -0.533910E+02   0.153039E-05  -0.533910E+02   0.144934E+02  -0.144536E-06   0.153039E-05  -0.144536E-06   0.196258E-08
  1453   0.746328E+03  -0.529261E+02   0.152923E-05  -0.529261E+02   0.143257E+02  -0.142215E-06   0.152923E-05  -0.142215E-06   0.195908E-08
  1454   0.747148E+03  -0.524506E+02   0.152801E-05  -0.524506E+02   0.141600E+02  -0.139890E-06   0.152801E-05  -0.139890E-06   0.195559E-08
  1455   0.747910E+03  -0.519659E+02   0.152671E-05  -0.519659E+02   0.139955E+02  -0.137560E-06   0.152671E-05  -0.137560E-06   0.195210E-08
  1456   0.748612E+03  -0.514729E+02   0.152535E-05  -0.514729E+02   0.138338E+02  -0.135227E-06   0.152535E-05  -0.135227E-06   0.194862E-08
  1457   0.749180E+03  -0.509692E+02   0.152392E-05  -0.509692E+02   0.136728E+02  -0.132889E-06   0.152392E-05  -0.132889E-06   0.194514E-08
  1458   0.749836E+03  -0.504564E+02   0.152241E-05  -0.504564E+02   0.135146E+02  -0.130549E-06   0.152241E-05  -0.130549E-06   0.194168E-08
  1459   0.750429E+03  -0.499339E+02   0.152084E-05  -0.499339E+02   0.133579E+02  -0.128204E-06   0.152084E-05  -0.128204E-06   0.193822E-08
  1460   0.750959E+03  -0.494037E+02   0.151920E-05  -0.494037E+02   0.132043E+02  -0.125857E-06   0.151920E-05  -0.125857E-06   0.193476E-08
  1461   0.751500E+03  -0.488660E+02   0.151749E-05  -0.488660E+02   0.130508E+02  -0.123507E-06   0.151749E-05  -0.123507E-06   0.193131E-08
  1462   0.751976E+03  -0.483201E+02   0.151571E-05  -0.483201E+02   0.129004E+02  -0.121154E-06   0.151571E-05  -0.121154E-06   0.192787E-08
  1463   0.752312E+03  -0.477658E+02   0.151385E-05  -0.477658E+02   0.127525E+02  -0.118799E-06   0.151385E-05  -0.118799E-06   0.192444E-08
  1464   0.752731E+03  -0.472041E+02   0.151192E-05  -0.472041E+02   0.126064E+02  -0.116441E-06   0.151192E-05  -0.116441E-06   0.192101E-08
  1465   0.753007E+03  -0.466356E+02   0.150992E-05  -0.466356E+02   0.124629E+02  -0.114082E-06   0.150992E-05  -0.114082E-06   0.191759E-08
  1466   0.753363E+03  -0.460596E+02   0.150785E-05  -0.460596E+02   0.123221E+02  -0.111721E-06   0.150785E-05  -0.111721E-06   0.191418E-08
  1467   0.753576E+03  -0.454776E+02   0.150571E-05  -0.454776E+02   0.121833E+02  -0.109358E-06   0.150571E-05  -0.109358E-06   0.191077E-08
  1468   0.753793E+03  -0.448890E+02   0.150349E-05  -0.448890E+02   0.120472E+02  -0.106994E-06   0.150349E-05  -0.106994E-06   0.190737E-08
  1469   0.754014E+03  -0.442944E+02   0.150119E-05  -0.442944E+02   0.119133E+02  -0.104629E-06   0.150119E-05  -0.104629E-06   0.190398E-08
  1470   0.754013E+03  -0.436931E+02   0.149882E-05  -0.436931E+02   0.117815E+02  -0.102263E-06   0.149882E-05  -0.102263E-06   0.190059E-08
  1471   0.754163E+03  -0.430875E+02   0.149638E-05  -0.430875E+02   0.116534E+02  -0.998971E-07   0.149638E-05  -0.998971E-07   0.189721E-08
