#    L    TT             EE             BB             TE          
  1174   0.113865E+04   0.130869E+02   0.800703E-01  -0.383600E+02
  1175   0.113774E+04   0.130155E+02   0.800652E-01  -0.375360E+02
  1176   0.113667E+04   0.129484E+02   0.800593E-01  -0.367123E+02
  1177   0.113567E+04   0.128863E+02   0.800526E-01  -0.358885E+02
  1178   0.113452E+04   0.128272E+02   0.800451E-01  -0.350654E+02
  1179   0.113342E+04   0.127741E+02   0.800369E-01  -0.342433E+02
  1180   0.113217E+04   0.127248E+02   0.800278E-01  -0.334225E+02
  1181   0.113091E+04   0.126786E+02   0.800180E-01  -0.326032E+02
  1182   0.112948E+04   0.126371E+02   0.800074E-01  -0.317860E+02
  1183   0.112804E+04   0.125997E+02   0.799959E-01  -0.309709E+02
  1184   0.112650E+04   0.125657E+02   0.799837E-01  -0.301584E+02
  1185   0.112495E+04   0.125373E+02   0.799708E-01  -0.293486E+02
  1186   0.112331E+04   0.125125E+02   0.799570E-01  -0.285420E+02
  1187   0.112164E+04   0.124920E+02   0.799424E-01  -0.277389E+02
  1188   0.111988E+04   0.124751E+02   0.799271E-01  -0.269395E+02
  1189   0.111802E+04   0.124628E+02   0.799110E-01  -0.261438E+02
  1190   0.111614E+04   0.124542E+02   0.798941E-01  -0.253525E+02
  1191   0.111416E+04   0.124503E+02   0.798764E-01  -0.245653E+02
  1192   0.111215E+04   0.124504E+02   0.798579E-01  -0.237829E+02
  1193   0.111003E+04   0.124545E+02   0.798386E-01  -0.230052E+02
  1194   0.110789E+04   0.124627E+02   0.798185E-01  -0.222324E+02
  1195   0.110572E+04   0.124752E+02   0.797977E-01  -0.214648E+02
  1196   0.110337E+04   0.124926E+02   0.797760E-01  -0.207030E+02
  1197   0.110105E+04   0.125129E+02   0.797535E-01  -0.199466E+02
  1198   0.109863E+04   0.125376E+02   0.797303E-01  -0.191971E+02
  1199   0.109617E+04   0.125661E+02   0.797062E-01  -0.184524E+02
  1200   0.109360E+04   0.125992E+02   0.796813E-01  -0.177140E+02
  1201   0.109107E+04   0.126354E+02   0.796556E-01  -0.169828E+02
  1202   0.108834E+04   0.126771E+02   0.796291E-01  -0.162575E+02
  1203   0.108566E+04   0.127220E+02   0.796017E-01  -0.155399E+02
  1204   0.108285E+04   0.127709E+02   0.795735E-01  -0.148294E+02
  1205   0.108001E+04   0.128224E+02   0.795445E-01  -0.141270E+02
  1206   0.107713E+04   0.128787E+02   0.795146E-01  -0.134322E+02
  1207   0.107428E+04   0.129383E+02   0.794839E-01  -0.127468E+02
  1208   0.107132E+04   0.130021E+02   0.794524E-01  -0.120688E+02
  1209   0.106823E+04   0.130686E+02   0.794200E-01  -0.113999E+02
  1210   0.106519E+04   0.131386E+02   0.793867E-01  -0.107412E+02
  1211   0.106202E+04   0.132128E+02   0.793526E-01  -0.100921E+02
  1212   0.105889E+04   0.132898E+02   0.793176E-01  -0.945210E+01
  1213   0.105564E+04   0.133696E+02   0.792817E-01  -0.882152E+01
  1214   0.105242E+04   0.134538E+02   0.792449E-01  -0.820207E+01
  1215   0.104916E+04   0.135401E+02   0.792073E-01  -0.759326E+01
  1216   0.104586E+04   0.136301E+02   0.791688E-01  -0.699535E+01
  1217   0.104236E+04   0.137231E+02   0.791294E-01  -0.640785E+01
  1218   0.103896E+04   0.138198E+02   0.790891E-01  -0.583250E+01
  1219   0.103545E+04   0.139181E+02   0.790479E-01  -0.526732E+01
  1220   0.103197E+04   0.140195E+02   0.790058E-01  -0.471481E+01
  1221   0.102844E+04   0.141232E+02   0.789628E-01  -0.417373E+01
  1222   0.102486E+04   0.142308E+02   0.789190E-01  -0.364583E+01
  1223   0.102124E+04   0.143409E+02   0.788742E-01  -0.312840E+01
  1224   0.101757E+04   0.144520E+02   0.788286E-01  -0.262542E+01
  1225   0.101393E+04   0.145671E+02   0.787821E-01  -0.213490E+01
  1226   0.101024E+04   0.146840E+02   0.787348E-01  -0.165638E+01
  1227   0.100658E+04   0.148035E+02   0.786865E-01  -0.119159E+01
  1228   0.100279E+04   0.149256E+02   0.786374E-01  -0.739328E+00
  1229   0.999033E+03   0.150497E+02   0.785874E-01  -0.301331E+00
  1230   0.995076E+03   0.151758E+02   0.785366E-01   0.124363E+00
  1231   0.991218E+03   0.153046E+02   0.784850E-01   0.536002E+00
  1232   0.987310E+03   0.154347E+02   0.784325E-01   0.934803E+00
  1233   0.983500E+03   0.155684E+02   0.783792E-01   0.131827E+01
  1234   0.979565E+03   0.157028E+02   0.783251E-01   0.168911E+01
  1235   0.975877E+03   0.158400E+02   0.782702E-01   0.204556E+01
  1236   0.971988E+03   0.159780E+02   0.782146E-01   0.238811E+01
  1237   0.968047E+03   0.161183E+02   0.781581E-01   0.271572E+01
  1238   0.964128E+03   0.162608E+02   0.781009E-01   0.302888E+01
  1239   0.960156E+03   0.164042E+02   0.780430E-01   0.332730E+01
  1240   0.956131E+03   0.165500E+02   0.779844E-01   0.361221E+01
  1241   0.952200E+03   0.166967E+02   0.779250E-01   0.388183E+01
  1242   0.948142E+03   0.168466E+02   0.778650E-01   0.413813E+01
  1243   0.944103E+03   0.169961E+02   0.778043E-01   0.437763E+01
  1244   0.940083E+03   0.171488E+02   0.777429E-01   0.460383E+01
  1245   0.936083E+03   0.173026E+02   0.776810E-01   0.481483E+01
  1246   0.932026E+03   0.174568E+02   0.776184E-01   0.501206E+01
  1247   0.927913E+03   0.176130E+02   0.775552E-01   0.519367E+01
  1248   0.923818E+03   0.177704E+02   0.774914E-01   0.536004E+01
  1249   0.919740E+03   0.179305E+02   0.774271E-01   0.551179E+01
  1250   0.915678E+03   0.180904E+02   0.773623E-01   0.564847E+01
  1251   0.911559E+03   0.182510E+02   0.772970E-01   0.576998E+01
  1252   0.907531E+03   0.184143E+02   0.772311E-01   0.587631E+01
  1253   0.903372E+03   0.185775E+02   0.771648E-01   0.596795E+01
  1254   0.899232E+03   0.187411E+02   0.770980E-01   0.604475E+01
  1255   0.895110E+03   0.189068E+02   0.770308E-01   0.610668E+01
  1256   0.891082E+03   0.190722E+02   0.769632E-01   0.615414E+01
  1257   0.887001E+03   0.192387E+02   0.768951E-01   0.618698E+01
  1258   0.882866E+03   0.194049E+02   0.768267E-01   0.620541E+01
  1259   0.878753E+03   0.195723E+02   0.767579E-01   0.620950E+01
  1260   0.874662E+03   0.197392E+02   0.766888E-01   0.619940E+01
  1261   0.870595E+03   0.199072E+02   0.766193E-01   0.617513E+01
  1262   0.866551E+03   0.200755E+02   0.765495E-01   0.613700E+01
  1263   0.862532E+03   0.202433E+02   0.764794E-01   0.608480E+01
  1264   0.858464E+03   0.204114E+02   0.764090E-01   0.601861E+01
  1265   0.854495E+03   0.205789E+02   0.763384E-01   0.593874E+01
  1266   0.850480E+03   0.207466E+02   0.762675E-01   0.584543E+01
  1267   0.846491E+03   0.209129E+02   0.761963E-01   0.573846E+01
  1268   0.842538E+03   0.210809E+02   0.761249E-01   0.561799E+01
  1269   0.838621E+03   0.212460E+02   0.760532E-01   0.548462E+01
  1270   0.834703E+03   0.214111E+02   0.759814E-01   0.533724E+01
  1271   0.830823E+03   0.215763E+02   0.759094E-01   0.517727E+01
  1272   0.826952E+03   0.217408E+02   0.758371E-01   0.500449E+01
  1273   0.823089E+03   0.219037E+02   0.757647E-01   0.481868E+01
  1274   0.819267E+03   0.220651E+02   0.756921E-01   0.462036E+01
  1275   0.815470E+03   0.222265E+02   0.756193E-01   0.441005E+01
  1276   0.811691E+03   0.223870E+02   0.755463E-01   0.418679E+01
  1277   0.807947E+03   0.225466E+02   0.754733E-01   0.395183E+01
  1278   0.804231E+03   0.227046E+02   0.754000E-01   0.370422E+01
  1279   0.800550E+03   0.228609E+02   0.753266E-01   0.344521E+01
  1280   0.796906E+03   0.230169E+02   0.752531E-01   0.317308E+01
  1281   0.793292E+03   0.231713E+02   0.751795E-01   0.289059E+01
  1282   0.789715E+03   0.233238E+02   0.751057E-01   0.259601E+01
  1283   0.786170E+03   0.234754E+02   0.750318E-01   0.228987E+01
  1284   0.782664E+03   0.236251E+02   0.749579E-01   0.197192E+01
  1285   0.779183E+03   0.237737E+02   0.748838E-01   0.164342E+01
  1286   0.775743E+03   0.239197E+02   0.748096E-01   0.130341E+01
  1287   0.772345E+03   0.240645E+02   0.747353E-01   0.953124E+00
  1288   0.768989E+03   0.242074E+02   0.746610E-01   0.590849E+00
  1289   0.765668E+03   0.243491E+02   0.745866E-01   0.219320E+00
  1290   0.762384E+03   0.244880E+02   0.745121E-01  -0.163926E+00
  1291   0.759144E+03   0.246257E+02   0.744376E-01  -0.557642E+00
  1292   0.755942E+03   0.247598E+02   0.743630E-01  -0.962064E+00
  1293   0.752779E+03   0.248941E+02   0.742883E-01  -0.137743E+01
  1294   0.749669E+03   0.250256E+02   0.742137E-01  -0.180027E+01
  1295   0.746593E+03   0.251549E+02   0.741390E-01  -0.223528E+01
  1296   0.743556E+03   0.252828E+02   0.740643E-01  -0.267824E+01
  1297   0.740569E+03   0.254085E+02   0.739896E-01  -0.313237E+01
  1298   0.737624E+03   0.255320E+02   0.739149E-01  -0.359567E+01
  1299   0.734715E+03   0.256532E+02   0.738402E-01  -0.406915E+01
  1300   0.731864E+03   0.257714E+02   0.737656E-01  -0.455154E+01
  1301   0.729057E+03   0.258888E+02   0.736910E-01  -0.504307E+01
  1302   0.726289E+03   0.260031E+02   0.736165E-01  -0.554300E+01
  1303   0.723566E+03   0.261149E+02   0.735420E-01  -0.605280E+01
  1304   0.720891E+03   0.262250E+02   0.734676E-01  -0.657022E+01
  1305   0.718264E+03   0.263318E+02   0.733934E-01  -0.709674E+01
  1306   0.715672E+03   0.264375E+02   0.733192E-01  -0.762935E+01
  1307   0.713144E+03   0.265398E+02   0.732453E-01  -0.816878E+01
  1308   0.710660E+03   0.266394E+02   0.731714E-01  -0.871725E+01
  1309   0.708213E+03   0.267354E+02   0.730977E-01  -0.927028E+01
  1310   0.705826E+03   0.268301E+02   0.730242E-01  -0.983083E+01
  1311   0.703478E+03   0.269219E+02   0.729510E-01  -0.103967E+02
  1312   0.701207E+03   0.270115E+02   0.728779E-01  -0.109677E+02
  1313   0.698963E+03   0.270973E+02   0.728051E-01  -0.115448E+02
  1314   0.696774E+03   0.271808E+02   0.727326E-01  -0.121256E+02
  1315   0.694629E+03   0.272619E+02   0.726603E-01  -0.127116E+02
  1316   0.692543E+03   0.273390E+02   0.725883E-01  -0.133014E+02
  1317   0.690508E+03   0.274151E+02   0.725167E-01  -0.138956E+02
  1318   0.688512E+03   0.274863E+02   0.724453E-01  -0.144927E+02
  1319   0.686570E+03   0.275550E+02   0.723744E-01  -0.150943E+02
  1320   0.684676E+03   0.276209E+02   0.723038E-01  -0.156981E+02
  1321   0.682830E+03   0.276848E+02   0.722335E-01  -0.163055E+02
  1322   0.681042E+03   0.277436E+02   0.721637E-01  -0.169144E+02
  1323   0.679304E+03   0.278002E+02   0.720943E-01  -0.175254E+02
  1324   0.677619E+03   0.278539E+02   0.720254E-01  -0.181393E+02
  1325   0.675978E+03   0.279046E+02   0.719569E-01  -0.187538E+02
  1326   0.674399E+03   0.279522E+02   0.718889E-01  -0.193705E+02
  1327   0.672852E+03   0.279974E+02   0.718213E-01  -0.199886E+02
  1328   0.671376E+03   0.280393E+02   0.717542E-01  -0.206058E+02
  1329   0.669942E+03   0.280772E+02   0.716877E-01  -0.212252E+02
  1330   0.668559E+03   0.281118E+02   0.716217E-01  -0.218444E+02
  1331   0.667235E+03   0.281437E+02   0.715562E-01  -0.224634E+02
  1332   0.665948E+03   0.281721E+02   0.714912E-01  -0.230831E+02
  1333   0.664723E+03   0.281969E+02   0.714268E-01  -0.237012E+02
  1334   0.663545E+03   0.282197E+02   0.713629E-01  -0.243198E+02
  1335   0.662415E+03   0.282380E+02   0.712996E-01  -0.249375E+02
  1336   0.661342E+03   0.282540E+02   0.712369E-01  -0.255528E+02
  1337   0.660320E+03   0.282655E+02   0.711747E-01  -0.261680E+02
  1338   0.659343E+03   0.282746E+02   0.711131E-01  -0.267815E+02
  1339   0.658425E+03   0.282797E+02   0.710521E-01  -0.273941E+02
  1340   0.657554E+03   0.282823E+02   0.709917E-01  -0.280057E+02
  1341   0.656730E+03   0.282823E+02   0.709318E-01  -0.286141E+02
  1342   0.655955E+03   0.282781E+02   0.708726E-01  -0.292209E+02
  1343   0.655238E+03   0.282704E+02   0.708139E-01  -0.298252E+02
  1344   0.654571E+03   0.282592E+02   0.707558E-01  -0.304271E+02
  1345   0.653941E+03   0.282458E+02   0.706983E-01  -0.310257E+02
  1346   0.653372E+03   0.282281E+02   0.706414E-01  -0.316234E+02
  1347   0.652857E+03   0.282072E+02   0.705850E-01  -0.322171E+02
  1348   0.652383E+03   0.281833E+02   0.705292E-01  -0.328076E+02
  1349   0.651973E+03   0.281548E+02   0.704739E-01  -0.333949E+02
  1350   0.651598E+03   0.281245E+02   0.704192E-01  -0.339789E+02
  1351   0.651282E+03   0.280902E+02   0.703651E-01  -0.345597E+02
  1352   0.651002E+03   0.280525E+02   0.703115E-01  -0.351363E+02
  1353   0.650783E+03   0.280129E+02   0.702584E-01  -0.357092E+02
  1354   0.650600E+03   0.279692E+02   0.702059E-01  -0.362783E+02
  1355   0.650479E+03   0.279221E+02   0.701539E-01  -0.368426E+02
  1356   0.650402E+03   0.278729E+02   0.701024E-01  -0.374034E+02
  1357   0.650365E+03   0.278195E+02   0.700514E-01  -0.379575E+02
  1358   0.650359E+03   0.277633E+02   0.700009E-01  -0.385047E+02
  1359   0.650400E+03   0.277042E+02   0.699509E-01  -0.390486E+02
  1360   0.650465E+03   0.276437E+02   0.699014E-01  -0.395853E+02
  1361   0.650593E+03   0.275781E+02   0.698523E-01  -0.401167E+02
  1362   0.650740E+03   0.275103E+02   0.698038E-01  -0.406404E+02
  1363   0.650935E+03   0.274394E+02   0.697556E-01  -0.411599E+02
  1364   0.651141E+03   0.273663E+02   0.697080E-01  -0.416707E+02
  1365   0.651470E+03   0.272901E+02   0.696608E-01  -0.421739E+02
  1366   0.651760E+03   0.272108E+02   0.696140E-01  -0.426715E+02
  1367   0.652085E+03   0.271284E+02   0.695677E-01  -0.431613E+02
  1368   0.652519E+03   0.270450E+02   0.695218E-01  -0.436428E+02
  1369   0.652915E+03   0.269576E+02   0.694763E-01  -0.441161E+02
  1370   0.653347E+03   0.268685E+02   0.694313E-01  -0.445822E+02
  1371   0.653816E+03   0.267768E+02   0.693867E-01  -0.450396E+02
  1372   0.654321E+03   0.266825E+02   0.693425E-01  -0.454887E+02
  1373   0.654864E+03   0.265863E+02   0.692987E-01  -0.459294E+02
  1374   0.655444E+03   0.264875E+02   0.692554E-01  -0.463607E+02
  1375   0.656063E+03   0.263859E+02   0.692125E-01  -0.467839E+02
  1376   0.656720E+03   0.262823E+02   0.691700E-01  -0.471972E+02
  1377   0.657416E+03   0.261774E+02   0.691279E-01  -0.476021E+02
  1378   0.658151E+03   0.260682E+02   0.690863E-01  -0.479974E+02
  1379   0.658852E+03   0.259591E+02   0.690451E-01  -0.483831E+02
  1380   0.659592E+03   0.258456E+02   0.690043E-01  -0.487595E+02
  1381   0.660374E+03   0.257313E+02   0.689639E-01  -0.491251E+02
  1382   0.661047E+03   0.256149E+02   0.689240E-01  -0.494804E+02
  1383   0.661911E+03   0.254961E+02   0.688846E-01  -0.498266E+02
  1384   0.662668E+03   0.253757E+02   0.688455E-01  -0.501620E+02
  1385   0.663467E+03   0.252529E+02   0.688069E-01  -0.504872E+02
  1386   0.664309E+03   0.251285E+02   0.687688E-01  -0.508020E+02
  1387   0.665119E+03   0.250023E+02   0.687312E-01  -0.511060E+02
  1388   0.666122E+03   0.248736E+02   0.686939E-01  -0.513999E+02
  1389   0.667020E+03   0.247431E+02   0.686572E-01  -0.516820E+02
  1390   0.667888E+03   0.246115E+02   0.686209E-01  -0.519550E+02
  1391   0.668876E+03   0.244780E+02   0.685851E-01  -0.522164E+02
  1392   0.669834E+03   0.243426E+02   0.685498E-01  -0.524667E+02
  1393   0.670838E+03   0.242059E+02   0.685150E-01  -0.527059E+02
  1394   0.671814E+03   0.240672E+02   0.684806E-01  -0.529350E+02
  1395   0.672837E+03   0.239265E+02   0.684467E-01  -0.531517E+02
  1396   0.673907E+03   0.237851E+02   0.684133E-01  -0.533587E+02
  1397   0.674950E+03   0.236415E+02   0.683804E-01  -0.535536E+02
  1398   0.675967E+03   0.234957E+02   0.683479E-01  -0.537368E+02
  1399   0.677032E+03   0.233499E+02   0.683160E-01  -0.539089E+02
  1400   0.678147E+03   0.232018E+02   0.682845E-01  -0.540696E+02
  1401   0.679236E+03   0.230513E+02   0.682535E-01  -0.542188E+02
  1402   0.680374E+03   0.229008E+02   0.682230E-01  -0.543570E+02
  1403   0.681487E+03   0.227487E+02   0.681929E-01  -0.544833E+02
  1404   0.682573E+03   0.225957E+02   0.681633E-01  -0.545981E+02
  1405   0.683782E+03   0.224405E+02   0.681342E-01  -0.547014E+02
  1406   0.684888E+03   0.222853E+02   0.681055E-01  -0.547944E+02
  1407   0.685968E+03   0.221285E+02   0.680772E-01  -0.548755E+02
  1408   0.687242E+03   0.219703E+02   0.680494E-01  -0.549452E+02
  1409   0.688339E+03   0.218121E+02   0.680219E-01  -0.550033E+02
  1410   0.689556E+03   0.216524E+02   0.679949E-01  -0.550511E+02
  1411   0.690744E+03   0.214920E+02   0.679683E-01  -0.550869E+02
  1412   0.691901E+03   0.213317E+02   0.679420E-01  -0.551114E+02
  1413   0.692955E+03   0.211707E+02   0.679161E-01  -0.551249E+02
  1414   0.694126E+03   0.210091E+02   0.678905E-01  -0.551267E+02
  1415   0.695266E+03   0.208468E+02   0.678652E-01  -0.551179E+02
  1416   0.696449E+03   0.206847E+02   0.678403E-01  -0.550984E+02
  1417   0.697525E+03   0.205212E+02   0.678156E-01  -0.550687E+02
  1418   0.698644E+03   0.203578E+02   0.677912E-01  -0.550264E+02
  1419   0.699729E+03   0.201947E+02   0.677671E-01  -0.549743E+02
  1420   0.700856E+03   0.200317E+02   0.677431E-01  -0.549115E+02
  1421   0.701948E+03   0.198682E+02   0.677194E-01  -0.548376E+02
  1422   0.703081E+03   0.197049E+02   0.676959E-01  -0.547533E+02
  1423   0.704104E+03   0.195418E+02   0.676725E-01  -0.546583E+02
  1424   0.705242E+03   0.193790E+02   0.676493E-01  -0.545525E+02
  1425   0.706269E+03   0.192165E+02   0.676261E-01  -0.544364E+02
  1426   0.707260E+03   0.190542E+02   0.676031E-01  -0.543098E+02
  1427   0.708363E+03   0.188923E+02   0.675802E-01  -0.541724E+02
  1428   0.709355E+03   0.187299E+02   0.675573E-01  -0.540255E+02
  1429   0.710309E+03   0.185694E+02   0.675344E-01  -0.538668E+02
  1430   0.711300E+03   0.184084E+02   0.675116E-01  -0.536996E+02
  1431   0.712252E+03   0.182479E+02   0.674887E-01  -0.535209E+02
  1432   0.713166E+03   0.180884E+02   0.674658E-01  -0.533326E+02
  1433   0.714189E+03   0.179294E+02   0.674429E-01  -0.531338E+02
  1434   0.715097E+03   0.177715E+02   0.674199E-01  -0.529250E+02
  1435   0.715965E+03   0.176133E+02   0.673969E-01  -0.527067E+02
  1436   0.716867E+03   0.174563E+02   0.673737E-01  -0.524794E+02
  1437   0.717653E+03   0.173006E+02   0.673505E-01  -0.522408E+02
  1438   0.718472E+03   0.171446E+02   0.673271E-01  -0.519943E+02
  1439   0.719248E+03   0.169905E+02   0.673036E-01  -0.517359E+02
  1440   0.720055E+03   0.168370E+02   0.672799E-01  -0.514692E+02
  1441   0.720820E+03   0.166841E+02   0.672561E-01  -0.511939E+02
  1442   0.721540E+03   0.165325E+02   0.672321E-01  -0.509083E+02
  1443   0.722217E+03   0.163829E+02   0.672080E-01  -0.506122E+02
  1444   0.722922E+03   0.162332E+02   0.671836E-01  -0.503077E+02
  1445   0.723509E+03   0.160856E+02   0.671591E-01  -0.499944E+02
  1446   0.724197E+03   0.159379E+02   0.671344E-01  -0.496707E+02
  1447   0.724691E+03   0.157923E+02   0.671095E-01  -0.493363E+02
  1448   0.725287E+03   0.156482E+02   0.670844E-01  -0.489955E+02
  1449   0.725835E+03   0.155040E+02   0.670591E-01  -0.486443E+02
  1450   0.726335E+03   0.153620E+02   0.670336E-01  -0.482840E+02
  1451   0.726860E+03   0.152215E+02   0.670079E-01  -0.479159E+02
  1452   0.727263E+03   0.150818E+02   0.669820E-01  -0.475399E+02
  1453   0.727689E+03   0.149436E+02   0.669559E-01  -0.471538E+02
  1454   0.728139E+03   0.148071E+02   0.669296E-01  -0.467590E+02
  1455   0.728537E+03   0.146715E+02   0.669031E-01  -0.463571E+02
  1456   0.728883E+03   0.145384E+02   0.668765E-01  -0.459487E+02
  1457   0.729101E+03   0.144056E+02   0.668496E-01  -0.455316E+02
  1458   0.729414E+03   0.142754E+02   0.668226E-01  -0.451073E+02
  1459   0.729672E+03   0.141463E+02   0.667954E-01  -0.446751E+02
  1460   0.729874E+03   0.140199E+02   0.667680E-01  -0.442370E+02
  1461   0.730095E+03   0.138932E+02   0.667405E-01  -0.437932E+02
  1462   0.730258E+03   0.137694E+02   0.667127E-01  -0.433428E+02
  1463   0.730288E+03   0.136476E+02   0.666849E-01  -0.428858E+02
  1464   0.730409E+03   0.135272E+02   0.666568E-01  -0.424230E+02
  1465   0.730395E+03   0.134091E+02   0.666286E-01  -0.419551E+02
  1466   0.730470E+03   0.132931E+02   0.666003E-01  -0.414813E+02
  1467   0.730409E+03   0.131787E+02   0.665718E-01  -0.410030E+02
  1468   0.730361E+03   0.130667E+02   0.665431E-01  -0.405196E+02
  1469   0.730324E+03   0.129563E+02   0.665143E-01  -0.400316E+02
  1470   0.730074E+03   0.128477E+02   0.664854E-01  -0.395385E+02
  1471   0.729983E+03   0.127423E+02   0.664563E-01  -0.390423E+02
  1472   0.729827E+03   0.126386E+02   0.664270E-01  -0.385415E+02
  1473   0.729605E+03   0.125369E+02   0.663976E-01  -0.380377E+02
  1474   0.729241E+03   0.124371E+02   0.663680E-01  -0.375293E+02
  1475   0.728958E+03   0.123392E+02   0.663382E-01  -0.370177E+02
  1476   0.728607E+03   0.122441E+02   0.663083E-01  -0.365037E+02
  1477   0.728260E+03   0.121511E+02   0.662781E-01  -0.359857E+02
  1478   0.727843E+03   0.120602E+02   0.662478E-01  -0.354653E+02
  1479   0.727430E+03   0.119722E+02   0.662173E-01  -0.349426E+02
  1480   0.726944E+03   0.118865E+02   0.661865E-01  -0.344172E+02
  1481   0.726393E+03   0.118022E+02   0.661555E-01  -0.338894E+02
  1482   0.725850E+03   0.117211E+02   0.661242E-01  -0.333594E+02
  1483   0.725248E+03   0.116424E+02   0.660927E-01  -0.328276E+02
  1484   0.724637E+03   0.115654E+02   0.660609E-01  -0.322939E+02
  1485   0.723965E+03   0.114908E+02   0.660288E-01  -0.317587E+02
  1486   0.723253E+03   0.114196E+02   0.659964E-01  -0.312218E+02
  1487   0.722500E+03   0.113495E+02   0.659636E-01  -0.306836E+02
  1488   0.721728E+03   0.112828E+02   0.659305E-01  -0.301441E+02
  1489   0.720891E+03   0.112188E+02   0.658971E-01  -0.296037E+02
  1490   0.720026E+03   0.111562E+02   0.658632E-01  -0.290623E+02
  1491   0.719124E+03   0.110963E+02   0.658290E-01  -0.285201E+02
  1492   0.718191E+03   0.110394E+02   0.657943E-01  -0.279772E+02
  1493   0.717213E+03   0.109839E+02   0.657591E-01  -0.274339E+02
  1494   0.716195E+03   0.109314E+02   0.657235E-01  -0.268900E+02
  1495   0.715144E+03   0.108820E+02   0.656874E-01  -0.263459E+02
  1496   0.714052E+03   0.108350E+02   0.656509E-01  -0.258015E+02
  1497   0.712918E+03   0.107897E+02   0.656137E-01  -0.252569E+02
  1498   0.711755E+03   0.107477E+02   0.655761E-01  -0.247124E+02
  1499   0.710549E+03   0.107074E+02   0.655379E-01  -0.241679E+02
  1500   0.709305E+03   0.106705E+02   0.654991E-01  -0.236236E+02
  1501   0.708022E+03   0.106356E+02   0.654597E-01  -0.230793E+02
  1502   0.706701E+03   0.106034E+02   0.654198E-01  -0.225358E+02
  1503   0.705348E+03   0.105739E+02   0.653792E-01  -0.219930E+02
  1504   0.703956E+03   0.105465E+02   0.653380E-01  -0.214510E+02
  1505   0.702523E+03   0.105220E+02   0.652962E-01  -0.209103E+02
  1506   0.701058E+03   0.104995E+02   0.652537E-01  -0.203710E+02
  1507   0.699559E+03   0.104800E+02   0.652106E-01  -0.198333E+02
  1508   0.698027E+03   0.104627E+02   0.651668E-01  -0.192978E+02
  1509   0.696453E+03   0.104469E+02   0.651224E-01  -0.187643E+02
  1510   0.694859E+03   0.104348E+02   0.650773E-01  -0.182334E+02
  1511   0.693216E+03   0.104243E+02   0.650316E-01  -0.177045E+02
  1512   0.691544E+03   0.104162E+02   0.649852E-01  -0.171799E+02
  1513   0.689837E+03   0.104105E+02   0.649382E-01  -0.166568E+02
  1514   0.688109E+03   0.104080E+02   0.648905E-01  -0.161377E+02
  1515   0.686366E+03   0.104072E+02   0.648422E-01  -0.156210E+02
  1516   0.684571E+03   0.104082E+02   0.647933E-01  -0.151093E+02
  1517   0.682753E+03   0.104118E+02   0.647437E-01  -0.146005E+02
  1518   0.680905E+03   0.104180E+02   0.646936E-01  -0.140946E+02
  1519   0.679026E+03   0.104253E+02   0.646428E-01  -0.135949E+02
  1520   0.677130E+03   0.104353E+02   0.645915E-01  -0.130985E+02
  1521   0.675195E+03   0.104481E+02   0.645396E-01  -0.126062E+02
  1522   0.673228E+03   0.104621E+02   0.644871E-01  -0.121191E+02
  1523   0.671243E+03   0.104782E+02   0.644341E-01  -0.116364E+02
  1524   0.669224E+03   0.104971E+02   0.643806E-01  -0.111591E+02
  1525   0.667180E+03   0.105182E+02   0.643266E-01  -0.106867E+02
  1526   0.665115E+03   0.105408E+02   0.642721E-01  -0.102191E+02
  1527   0.663024E+03   0.105648E+02   0.642171E-01  -0.975819E+01
  1528   0.660905E+03   0.105919E+02   0.641618E-01  -0.930177E+01
  1529   0.658765E+03   0.106205E+02   0.641059E-01  -0.885077E+01
  1530   0.656604E+03   0.106508E+02   0.640497E-01  -0.840608E+01
  1531   0.654414E+03   0.106834E+02   0.639931E-01  -0.796786E+01
  1532   0.652210E+03   0.107185E+02   0.639361E-01  -0.753478E+01
  1533   0.649975E+03   0.107546E+02   0.638788E-01  -0.710699E+01
  1534   0.647725E+03   0.107932E+02   0.638212E-01  -0.668763E+01
  1535   0.645451E+03   0.108336E+02   0.637632E-01  -0.627315E+01
  1536   0.643153E+03   0.108751E+02   0.637049E-01  -0.586592E+01
  1537   0.640845E+03   0.109193E+02   0.636464E-01  -0.546536E+01
  1538   0.638520E+03   0.109655E+02   0.635875E-01  -0.507090E+01
  1539   0.636140E+03   0.110121E+02   0.635284E-01  -0.468343E+01
  1540   0.633763E+03   0.110608E+02   0.634691E-01  -0.430237E+01
  1541   0.631368E+03   0.111122E+02   0.634095E-01  -0.392938E+01
  1542   0.628953E+03   0.111651E+02   0.633497E-01  -0.356239E+01
  1543   0.626511E+03   0.112186E+02   0.632897E-01  -0.320378E+01
  1544   0.624055E+03   0.112751E+02   0.632294E-01  -0.285149E+01
  1545   0.621587E+03   0.113323E+02   0.631689E-01  -0.250644E+01
  1546   0.619089E+03   0.113910E+02   0.631082E-01  -0.216952E+01
  1547   0.616578E+03   0.114521E+02   0.630473E-01  -0.183943E+01
  1548   0.614058E+03   0.115148E+02   0.629862E-01  -0.151706E+01
  1549   0.611516E+03   0.115784E+02   0.629249E-01  -0.120184E+01
  1550   0.608966E+03   0.116437E+02   0.628633E-01  -0.894692E+00
  1551   0.606385E+03   0.117108E+02   0.628015E-01  -0.595770E+00
  1552   0.603802E+03   0.117789E+02   0.627395E-01  -0.303751E+00
