#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   179   0.514778E+04  -0.375893E+02   0.127118E-03  -0.375893E+02   0.821224E+00  -0.648863E-06   0.127118E-03  -0.648863E-06   0.588529E-07
   180   0.517193E+04  -0.369591E+02   0.126106E-03  -0.369591E+02   0.811148E+00  -0.642399E-06   0.126106E-03  -0.642399E-06   0.585152E-07
   181   0.519561E+04  -0.363037E+02   0.125098E-03  -0.363037E+02   0.801128E+00  -0.635288E-06   0.125098E-03  -0.635288E-06   0.581805E-07
   182   0.521890E+04  -0.356218E+02   0.124094E-03  -0.356218E+02   0.791234E+00  -0.627558E-06   0.124094E-03  -0.627558E-06   0.578487E-07
   183   0.524171E+04  -0.349145E+02   0.123094E-03  -0.349145E+02   0.781387E+00  -0.619238E-06   0.123094E-03  -0.619238E-06   0.575198E-07
   184   0.526420E+04  -0.341812E+02   0.122099E-03  -0.341812E+02   0.771657E+00  -0.610360E-06   0.122099E-03  -0.610360E-06   0.571937E-07
   185   0.528629E+04  -0.334239E+02   0.121109E-03  -0.334239E+02   0.762187E+00  -0.600951E-06   0.121109E-03  -0.600951E-06   0.568705E-07
   186   0.530760E+04  -0.326397E+02   0.120123E-03  -0.326397E+02   0.752831E+00  -0.591041E-06   0.120123E-03  -0.591041E-06   0.565501E-07
   187   0.532881E+04  -0.318299E+02   0.119143E-03  -0.318299E+02   0.743725E+00  -0.580661E-06   0.119143E-03  -0.580661E-06   0.562324E-07
   188   0.534955E+04  -0.309959E+02   0.118169E-03  -0.309959E+02   0.734850E+00  -0.569838E-06   0.118169E-03  -0.569838E-06   0.559174E-07
   189   0.536973E+04  -0.301362E+02   0.117200E-03  -0.301362E+02   0.726238E+00  -0.558604E-06   0.117200E-03  -0.558604E-06   0.556052E-07
   190   0.538980E+04  -0.292529E+02   0.116237E-03  -0.292529E+02   0.717936E+00  -0.546986E-06   0.116237E-03  -0.546986E-06   0.552957E-07
   191   0.540901E+04  -0.283430E+02   0.115280E-03  -0.283430E+02   0.709962E+00  -0.535015E-06   0.115280E-03  -0.535015E-06   0.549887E-07
   192   0.542790E+04  -0.274086E+02   0.114330E-03  -0.274086E+02   0.702332E+00  -0.522721E-06   0.114330E-03  -0.522721E-06   0.546844E-07
   193   0.544622E+04  -0.264512E+02   0.113386E-03  -0.264512E+02   0.695087E+00  -0.510132E-06   0.113386E-03  -0.510132E-06   0.543827E-07
   194   0.546421E+04  -0.254684E+02   0.112449E-03  -0.254684E+02   0.688251E+00  -0.497278E-06   0.112449E-03  -0.497278E-06   0.540835E-07
   195   0.548164E+04  -0.244623E+02   0.111519E-03  -0.244623E+02   0.681857E+00  -0.484189E-06   0.111519E-03  -0.484189E-06   0.537869E-07
   196   0.549850E+04  -0.234323E+02   0.110597E-03  -0.234323E+02   0.675937E+00  -0.470893E-06   0.110597E-03  -0.470893E-06   0.534927E-07
   197   0.551496E+04  -0.223796E+02   0.109682E-03  -0.223796E+02   0.670531E+00  -0.457421E-06   0.109682E-03  -0.457421E-06   0.532010E-07
   198   0.553092E+04  -0.213034E+02   0.108774E-03  -0.213034E+02   0.665656E+00  -0.443803E-06   0.108774E-03  -0.443803E-06   0.529117E-07
   199   0.554639E+04  -0.202045E+02   0.107875E-03  -0.202045E+02   0.661344E+00  -0.430066E-06   0.107875E-03  -0.430066E-06   0.526248E-07
   200   0.556136E+04  -0.190835E+02   0.106984E-03  -0.190835E+02   0.657620E+00  -0.416241E-06   0.106984E-03  -0.416241E-06   0.523403E-07
   201   0.557577E+04  -0.179395E+02   0.106101E-03  -0.179395E+02   0.654540E+00  -0.402354E-06   0.106101E-03  -0.402354E-06   0.520581E-07
   202   0.558969E+04  -0.167740E+02   0.105227E-03  -0.167740E+02   0.652110E+00  -0.388410E-06   0.105227E-03  -0.388410E-06   0.517782E-07
   203   0.560303E+04  -0.155861E+02   0.104361E-03  -0.155861E+02   0.650391E+00  -0.374414E-06   0.104361E-03  -0.374414E-06   0.515006E-07
   204   0.561574E+04  -0.143787E+02   0.103503E-03  -0.143787E+02   0.649404E+00  -0.360369E-06   0.103503E-03  -0.360369E-06   0.512253E-07
   205   0.562794E+04  -0.131496E+02   0.102653E-03  -0.131496E+02   0.649195E+00  -0.346278E-06   0.102653E-03  -0.346278E-06   0.509523E-07
   206   0.563950E+04  -0.118999E+02   0.101811E-03  -0.118999E+02   0.649802E+00  -0.332144E-06   0.101811E-03  -0.332144E-06   0.506815E-07
   207   0.565057E+04  -0.106300E+02   0.100977E-03  -0.106300E+02   0.651245E+00  -0.317969E-06   0.100977E-03  -0.317969E-06   0.504129E-07
   208   0.566091E+04  -0.934020E+01   0.100151E-03  -0.934020E+01   0.653579E+00  -0.303758E-06   0.100151E-03  -0.303758E-06   0.501465E-07
   209   0.567068E+04  -0.803096E+01   0.993332E-04  -0.803096E+01   0.656826E+00  -0.289513E-06   0.993332E-04  -0.289513E-06   0.498823E-07
   210   0.567988E+04  -0.670301E+01   0.985227E-04  -0.670301E+01   0.661037E+00  -0.275238E-06   0.985227E-04  -0.275238E-06   0.496202E-07
   211   0.568851E+04  -0.535635E+01   0.977199E-04  -0.535635E+01   0.666243E+00  -0.260935E-06   0.977199E-04  -0.260935E-06   0.493603E-07
   212   0.569641E+04  -0.399183E+01   0.969245E-04  -0.399183E+01   0.672475E+00  -0.246607E-06   0.969245E-04  -0.246607E-06   0.491025E-07
   213   0.570381E+04  -0.260933E+01   0.961366E-04  -0.260933E+01   0.679776E+00  -0.232259E-06   0.961366E-04  -0.232259E-06   0.488469E-07
   214   0.571056E+04  -0.120996E+01   0.953560E-04  -0.120996E+01   0.688139E+00  -0.217892E-06   0.953560E-04  -0.217892E-06   0.485933E-07
   215   0.571674E+04   0.205619E+00   0.945828E-04   0.205619E+00   0.697759E+00  -0.203510E-06   0.945828E-04  -0.203510E-06   0.483417E-07
   216   0.572227E+04   0.163800E+01   0.938167E-04   0.163800E+01   0.708450E+00  -0.189116E-06   0.938167E-04  -0.189116E-06   0.480922E-07
   217   0.572729E+04   0.308526E+01   0.930578E-04   0.308526E+01   0.720368E+00  -0.174714E-06   0.930578E-04  -0.174714E-06   0.478448E-07
   218   0.573166E+04   0.454770E+01   0.923058E-04   0.454770E+01   0.733512E+00  -0.160306E-06   0.923058E-04  -0.160306E-06   0.475993E-07
   219   0.573545E+04   0.602638E+01   0.915609E-04   0.602638E+01   0.747885E+00  -0.145895E-06   0.915609E-04  -0.145895E-06   0.473558E-07
   220   0.573867E+04   0.751691E+01   0.908228E-04   0.751691E+01   0.763634E+00  -0.131485E-06   0.908228E-04  -0.131485E-06   0.471143E-07
   221   0.574131E+04   0.902161E+01   0.900915E-04   0.902161E+01   0.780686E+00  -0.117079E-06   0.900915E-04  -0.117079E-06   0.468748E-07
   222   0.574336E+04   0.105391E+02   0.893668E-04   0.105391E+02   0.799189E+00  -0.102679E-06   0.893668E-04  -0.102679E-06   0.466372E-07
   223   0.574469E+04   0.120701E+02   0.886489E-04   0.120701E+02   0.819069E+00  -0.882894E-07   0.886489E-04  -0.882894E-07   0.464014E-07
   224   0.574558E+04   0.136111E+02   0.879374E-04   0.136111E+02   0.840327E+00  -0.739129E-07   0.879374E-04  -0.739129E-07   0.461676E-07
   225   0.574582E+04   0.151651E+02   0.872324E-04   0.151651E+02   0.863112E+00  -0.595524E-07   0.872324E-04  -0.595524E-07   0.459357E-07
   226   0.574548E+04   0.167285E+02   0.865338E-04   0.167285E+02   0.887424E+00  -0.452113E-07   0.865338E-04  -0.452113E-07   0.457055E-07
   227   0.574448E+04   0.183028E+02   0.858414E-04   0.183028E+02   0.913262E+00  -0.308926E-07   0.858414E-04  -0.308926E-07   0.454773E-07
   228   0.574297E+04   0.198867E+02   0.851553E-04   0.198867E+02   0.940629E+00  -0.165994E-07   0.851553E-04  -0.165994E-07   0.452508E-07
   229   0.574088E+04   0.214786E+02   0.844753E-04   0.214786E+02   0.969597E+00  -0.233491E-08   0.844753E-04  -0.233491E-08   0.450261E-07
   230   0.573813E+04   0.230796E+02   0.838013E-04   0.230796E+02   0.100017E+01   0.118978E-07   0.838013E-04   0.118978E-07   0.448033E-07
   231   0.573472E+04   0.246888E+02   0.831333E-04   0.246888E+02   0.103242E+01   0.260957E-07   0.831333E-04   0.260957E-07   0.445821E-07
   232   0.573080E+04   0.263049E+02   0.824712E-04   0.263049E+02   0.106627E+01   0.402556E-07   0.824712E-04   0.402556E-07   0.443627E-07
   233   0.572630E+04   0.279265E+02   0.818148E-04   0.279265E+02   0.110194E+01   0.543743E-07   0.818148E-04   0.543743E-07   0.441450E-07
   234   0.572106E+04   0.295545E+02   0.811642E-04   0.295545E+02   0.113930E+01   0.684489E-07   0.811642E-04   0.684489E-07   0.439290E-07
   235   0.571531E+04   0.311873E+02   0.805192E-04   0.311873E+02   0.117841E+01   0.824760E-07   0.805192E-04   0.824760E-07   0.437147E-07
   236   0.570889E+04   0.328251E+02   0.798797E-04   0.328251E+02   0.121927E+01   0.964527E-07   0.798797E-04   0.964527E-07   0.435021E-07
   237   0.570189E+04   0.344665E+02   0.792457E-04   0.344665E+02   0.126195E+01   0.110376E-06   0.792457E-04   0.110376E-06   0.432911E-07
   238   0.569430E+04   0.361115E+02   0.786171E-04   0.361115E+02   0.130654E+01   0.124242E-06   0.786171E-04   0.124242E-06   0.430817E-07
   239   0.568619E+04   0.377596E+02   0.779938E-04   0.377596E+02   0.135289E+01   0.138049E-06   0.779938E-04   0.138049E-06   0.428739E-07
   240   0.567734E+04   0.394085E+02   0.773757E-04   0.394085E+02   0.140106E+01   0.151792E-06   0.773757E-04   0.151792E-06   0.426677E-07
   241   0.566806E+04   0.410591E+02   0.767627E-04   0.410591E+02   0.145121E+01   0.165470E-06   0.767627E-04   0.165470E-06   0.424630E-07
   242   0.565818E+04   0.427107E+02   0.761548E-04   0.427107E+02   0.150318E+01   0.179078E-06   0.761548E-04   0.179078E-06   0.422599E-07
   243   0.564771E+04   0.443619E+02   0.755518E-04   0.443619E+02   0.155714E+01   0.192614E-06   0.755518E-04   0.192614E-06   0.420583E-07
   244   0.563665E+04   0.460136E+02   0.749537E-04   0.460136E+02   0.161300E+01   0.206074E-06   0.749537E-04   0.206074E-06   0.418582E-07
   245   0.562500E+04   0.476628E+02   0.743604E-04   0.476628E+02   0.167084E+01   0.219456E-06   0.743604E-04   0.219456E-06   0.416596E-07
   246   0.561283E+04   0.493111E+02   0.737719E-04   0.493111E+02   0.173065E+01   0.232757E-06   0.737719E-04   0.232757E-06   0.414625E-07
   247   0.560013E+04   0.509564E+02   0.731880E-04   0.509564E+02   0.179237E+01   0.245972E-06   0.731880E-04   0.245972E-06   0.412668E-07
   248   0.558685E+04   0.525987E+02   0.726086E-04   0.525987E+02   0.185637E+01   0.259100E-06   0.726086E-04   0.259100E-06   0.410725E-07
   249   0.557312E+04   0.542375E+02   0.720337E-04   0.542375E+02   0.192213E+01   0.272136E-06   0.720337E-04   0.272136E-06   0.408797E-07
   250   0.555879E+04   0.558712E+02   0.714632E-04   0.558712E+02   0.199008E+01   0.285079E-06   0.714632E-04   0.285079E-06   0.406882E-07
   251   0.554402E+04   0.575007E+02   0.708970E-04   0.575007E+02   0.205995E+01   0.297925E-06   0.708970E-04   0.297925E-06   0.404981E-07
   252   0.552857E+04   0.591245E+02   0.703350E-04   0.591245E+02   0.213195E+01   0.310675E-06   0.703350E-04   0.310675E-06   0.403094E-07
   253   0.551282E+04   0.607411E+02   0.697773E-04   0.607411E+02   0.220588E+01   0.323329E-06   0.697773E-04   0.323329E-06   0.401220E-07
   254   0.549647E+04   0.623505E+02   0.692238E-04   0.623505E+02   0.228205E+01   0.335890E-06   0.692238E-04   0.335890E-06   0.399359E-07
   255   0.547960E+04   0.639526E+02   0.686745E-04   0.639526E+02   0.236016E+01   0.348358E-06   0.686745E-04   0.348358E-06   0.397512E-07
   256   0.546227E+04   0.655475E+02   0.681292E-04   0.655475E+02   0.244060E+01   0.360734E-06   0.681292E-04   0.360734E-06   0.395678E-07
   257   0.544448E+04   0.671270E+02   0.675880E-04   0.671270E+02   0.252294E+01   0.373020E-06   0.675880E-04   0.373020E-06   0.393857E-07
   258   0.542616E+04   0.687036E+02   0.670509E-04   0.687036E+02   0.260755E+01   0.385215E-06   0.670509E-04   0.385215E-06   0.392048E-07
   259   0.540738E+04   0.702625E+02   0.665177E-04   0.702625E+02   0.269430E+01   0.397323E-06   0.665177E-04   0.397323E-06   0.390253E-07
   260   0.538822E+04   0.718186E+02   0.659885E-04   0.718186E+02   0.278320E+01   0.409343E-06   0.659885E-04   0.409343E-06   0.388470E-07
   261   0.536852E+04   0.733495E+02   0.654632E-04   0.733495E+02   0.287419E+01   0.421277E-06   0.654632E-04   0.421277E-06   0.386700E-07
   262   0.534828E+04   0.748775E+02   0.649418E-04   0.748775E+02   0.296749E+01   0.433126E-06   0.649418E-04   0.433126E-06   0.384943E-07
   263   0.532787E+04   0.763952E+02   0.644242E-04   0.763952E+02   0.306290E+01   0.444891E-06   0.644242E-04   0.444891E-06   0.383198E-07
   264   0.530685E+04   0.778950E+02   0.639104E-04   0.778950E+02   0.316050E+01   0.456573E-06   0.639104E-04   0.456573E-06   0.381465E-07
   265   0.528529E+04   0.793696E+02   0.634004E-04   0.793696E+02   0.326023E+01   0.468173E-06   0.634004E-04   0.468173E-06   0.379744E-07
   266   0.526340E+04   0.808413E+02   0.628941E-04   0.808413E+02   0.336232E+01   0.479692E-06   0.628941E-04   0.479692E-06   0.378036E-07
   267   0.524097E+04   0.822877E+02   0.623915E-04   0.822877E+02   0.346640E+01   0.491132E-06   0.623915E-04   0.491132E-06   0.376339E-07
   268   0.521814E+04   0.837236E+02   0.618925E-04   0.837236E+02   0.357287E+01   0.502493E-06   0.618925E-04   0.502493E-06   0.374654E-07
   269   0.519476E+04   0.851417E+02   0.613972E-04   0.851417E+02   0.368143E+01   0.513777E-06   0.613972E-04   0.513777E-06   0.372981E-07
   270   0.517113E+04   0.865419E+02   0.609054E-04   0.865419E+02   0.379217E+01   0.524985E-06   0.609054E-04   0.524985E-06   0.371320E-07
   271   0.514702E+04   0.879241E+02   0.604171E-04   0.879241E+02   0.390503E+01   0.536117E-06   0.604171E-04   0.536117E-06   0.369670E-07
   272   0.512266E+04   0.892811E+02   0.599323E-04   0.892811E+02   0.402031E+01   0.547175E-06   0.599323E-04   0.547175E-06   0.368031E-07
   273   0.509781E+04   0.906274E+02   0.594510E-04   0.906274E+02   0.413743E+01   0.558161E-06   0.594510E-04   0.558161E-06   0.366404E-07
   274   0.507264E+04   0.919410E+02   0.589731E-04   0.919410E+02   0.425699E+01   0.569074E-06   0.589731E-04   0.569074E-06   0.364789E-07
   275   0.504705E+04   0.932440E+02   0.584985E-04   0.932440E+02   0.437849E+01   0.579917E-06   0.584985E-04   0.579917E-06   0.363184E-07
   276   0.502120E+04   0.945142E+02   0.580273E-04   0.945142E+02   0.450215E+01   0.590690E-06   0.580273E-04   0.590690E-06   0.361590E-07
   277   0.499487E+04   0.957737E+02   0.575594E-04   0.957737E+02   0.462799E+01   0.601394E-06   0.575594E-04   0.601394E-06   0.360007E-07
   278   0.496827E+04   0.970004E+02   0.570947E-04   0.970004E+02   0.475595E+01   0.612031E-06   0.570947E-04   0.612031E-06   0.358435E-07
   279   0.494133E+04   0.982016E+02   0.566332E-04   0.982016E+02   0.488596E+01   0.622601E-06   0.566332E-04   0.622601E-06   0.356874E-07
   280   0.491405E+04   0.993921E+02   0.561749E-04   0.993921E+02   0.501802E+01   0.633107E-06   0.561749E-04   0.633107E-06   0.355323E-07
   281   0.488657E+04   0.100550E+03   0.557198E-04   0.100550E+03   0.515224E+01   0.643548E-06   0.557198E-04   0.643548E-06   0.353783E-07
   282   0.485860E+04   0.101682E+03   0.552677E-04   0.101682E+03   0.528831E+01   0.653926E-06   0.552677E-04   0.653926E-06   0.352253E-07
   283   0.483043E+04   0.102788E+03   0.548188E-04   0.102788E+03   0.542648E+01   0.664242E-06   0.548188E-04   0.664242E-06   0.350733E-07
   284   0.480199E+04   0.103869E+03   0.543728E-04   0.103869E+03   0.556667E+01   0.674497E-06   0.543728E-04   0.674497E-06   0.349223E-07
   285   0.477328E+04   0.104925E+03   0.539298E-04   0.104925E+03   0.570891E+01   0.684693E-06   0.539298E-04   0.684693E-06   0.347724E-07
   286   0.474421E+04   0.105947E+03   0.534898E-04   0.105947E+03   0.585304E+01   0.694830E-06   0.534898E-04   0.694830E-06   0.346234E-07
   287   0.471486E+04   0.106951E+03   0.530526E-04   0.106951E+03   0.599909E+01   0.704909E-06   0.530526E-04   0.704909E-06   0.344754E-07
   288   0.468531E+04   0.107922E+03   0.526184E-04   0.107922E+03   0.614705E+01   0.714932E-06   0.526184E-04   0.714932E-06   0.343284E-07
   289   0.465548E+04   0.108868E+03   0.521869E-04   0.108868E+03   0.629688E+01   0.724900E-06   0.521869E-04   0.724900E-06   0.341824E-07
   290   0.462544E+04   0.109787E+03   0.517583E-04   0.109787E+03   0.644843E+01   0.734813E-06   0.517583E-04   0.734813E-06   0.340373E-07
   291   0.459519E+04   0.110666E+03   0.513323E-04   0.110666E+03   0.660245E+01   0.744673E-06   0.513323E-04   0.744673E-06   0.338931E-07
   292   0.456443E+04   0.111527E+03   0.509091E-04   0.111527E+03   0.675783E+01   0.754481E-06   0.509091E-04   0.754481E-06   0.337499E-07
   293   0.453375E+04   0.112348E+03   0.504886E-04   0.112348E+03   0.691423E+01   0.764239E-06   0.504886E-04   0.764239E-06   0.336076E-07
   294   0.450271E+04   0.113150E+03   0.500707E-04   0.113150E+03   0.707313E+01   0.773946E-06   0.500707E-04   0.773946E-06   0.334662E-07
   295   0.447168E+04   0.113911E+03   0.496554E-04   0.113911E+03   0.723307E+01   0.783605E-06   0.496554E-04   0.783605E-06   0.333256E-07
   296   0.444028E+04   0.114647E+03   0.492427E-04   0.114647E+03   0.739552E+01   0.793216E-06   0.492427E-04   0.793216E-06   0.331860E-07
   297   0.440874E+04   0.115357E+03   0.488324E-04   0.115357E+03   0.755829E+01   0.802781E-06   0.488324E-04   0.802781E-06   0.330473E-07
   298   0.437691E+04   0.116026E+03   0.484247E-04   0.116026E+03   0.772360E+01   0.812300E-06   0.484247E-04   0.812300E-06   0.329094E-07
   299   0.434500E+04   0.116662E+03   0.480193E-04   0.116662E+03   0.789073E+01   0.821775E-06   0.480193E-04   0.821775E-06   0.327724E-07
   300   0.431286E+04   0.117264E+03   0.476164E-04   0.117264E+03   0.805819E+01   0.831207E-06   0.476164E-04   0.831207E-06   0.326362E-07
   301   0.428058E+04   0.117841E+03   0.472158E-04   0.117841E+03   0.822749E+01   0.840595E-06   0.472158E-04   0.840595E-06   0.325008E-07
   302   0.424822E+04   0.118392E+03   0.468176E-04   0.118392E+03   0.839789E+01   0.849937E-06   0.468176E-04   0.849937E-06   0.323663E-07
   303   0.421571E+04   0.118901E+03   0.464216E-04   0.118901E+03   0.857014E+01   0.859228E-06   0.464216E-04   0.859228E-06   0.322326E-07
   304   0.418305E+04   0.119370E+03   0.460279E-04   0.119370E+03   0.874425E+01   0.868462E-06   0.460279E-04   0.868462E-06   0.320997E-07
   305   0.415032E+04   0.119812E+03   0.456363E-04   0.119812E+03   0.891875E+01   0.877636E-06   0.456363E-04   0.877636E-06   0.319676E-07
   306   0.411743E+04   0.120220E+03   0.452469E-04   0.120220E+03   0.909437E+01   0.886745E-06   0.452469E-04   0.886745E-06   0.318363E-07
   307   0.408447E+04   0.120586E+03   0.448597E-04   0.120586E+03   0.927114E+01   0.895783E-06   0.448597E-04   0.895783E-06   0.317058E-07
   308   0.405143E+04   0.120933E+03   0.444744E-04   0.120933E+03   0.945054E+01   0.904746E-06   0.444744E-04   0.904746E-06   0.315761E-07
   309   0.401839E+04   0.121231E+03   0.440913E-04   0.121231E+03   0.962962E+01   0.913630E-06   0.440913E-04   0.913630E-06   0.314472E-07
   310   0.398520E+04   0.121501E+03   0.437101E-04   0.121501E+03   0.980911E+01   0.922431E-06   0.437101E-04   0.922431E-06   0.313191E-07
   311   0.395200E+04   0.121729E+03   0.433308E-04   0.121729E+03   0.999127E+01   0.931142E-06   0.433308E-04   0.931142E-06   0.311917E-07
   312   0.391881E+04   0.121930E+03   0.429535E-04   0.121930E+03   0.101731E+02   0.939760E-06   0.429535E-04   0.939760E-06   0.310651E-07
   313   0.388554E+04   0.122088E+03   0.425780E-04   0.122088E+03   0.103562E+02   0.948280E-06   0.425780E-04   0.948280E-06   0.309393E-07
   314   0.385227E+04   0.122218E+03   0.422043E-04   0.122218E+03   0.105404E+02   0.956697E-06   0.422043E-04   0.956697E-06   0.308142E-07
   315   0.381900E+04   0.122306E+03   0.418324E-04   0.122306E+03   0.107244E+02   0.965007E-06   0.418324E-04   0.965007E-06   0.306899E-07
   316   0.378572E+04   0.122357E+03   0.414623E-04   0.122357E+03   0.109095E+02   0.973205E-06   0.414623E-04   0.973205E-06   0.305663E-07
   317   0.375245E+04   0.122374E+03   0.410938E-04   0.122374E+03   0.110944E+02   0.981286E-06   0.410938E-04   0.981286E-06   0.304434E-07
   318   0.371917E+04   0.122354E+03   0.407270E-04   0.122354E+03   0.112813E+02   0.989246E-06   0.407270E-04   0.989246E-06   0.303213E-07
